变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
4510,21604,6,,{6336=100;6337=100},1,60,60,60,1
4511,21605,6,,{6336=100;6337=100},1,60,60,60,1
4512,21701,6,,{6336=100;6337=100},1,60,60,60,1
4513,21702,6,,{6336=100;6337=100},1,60,60,60,1
4514,21703,6,,{6336=100;6337=100},1,60,60,60,1
4515,21704,6,,{6336=100;6337=100},1,60,60,60,1
4516,21705,6,,{6336=100;6337=100},1,60,60,60,1
4517,21801,6,,{6336=100;6337=100},1,60,60,60,1
4518,21802,6,,{6336=100;6337=100},1,60,60,60,1
4519,21803,6,,{6336=100;6337=100},1,60,60,60,1
4520,21804,6,,{6336=100;6337=100},1,60,60,60,1
4521,21805,6,,{6336=100;6337=100},1,60,60,60,1
4522,21901,6,,{6336=100;6337=100},1,60,60,60,1
4523,21902,6,,{6336=100;6337=100},1,60,60,60,1
4524,21903,6,,{6336=100;6337=100},1,60,60,60,1
4525,21904,6,,{6336=100;6337=100},1,60,60,60,1
4526,21905,6,,{6336=100;6337=100},1,60,60,60,1
4527,22001,6,,{6336=100;6337=100},1,60,60,60,1
4528,22002,6,,{6336=100;6337=100},1,60,60,60,1
4529,22003,6,,{6336=100;6337=100},1,60,60,60,1
4530,22004,6,,{6336=100;6337=100},1,60,60,60,1
4531,22005,6,,{6336=100;6337=100},1,60,60,60,1
4532,22101,6,,{6336=100;6337=100},1,60,60,60,1
4533,22102,6,,{6336=100;6337=100},1,60,60,60,1
4534,22103,6,,{6336=100;6337=100},1,60,60,60,1
4535,22104,6,,{6336=100;6337=100},1,60,60,60,1
4536,22105,6,,{6336=100;6337=100},1,60,60,60,1
4537,22201,6,,{6336=100;6337=100},1,60,60,60,1
4538,22202,6,,{6336=100;6337=100},1,60,60,60,1
4539,22203,6,,{6336=100;6337=100},1,60,60,60,1
4540,22204,6,,{6336=100;6337=100},1,60,60,60,1
4541,22205,6,,{6336=100;6337=100},1,60,60,60,1
4542,22301,6,,{6336=100;6337=100},1,60,60,60,1
4543,22302,6,,{6336=100;6337=100},1,60,60,60,1
4544,22303,6,,{6336=100;6337=100},1,60,60,60,1
4545,22304,6,,{6336=100;6337=100},1,60,60,60,1
4546,22305,6,,{6336=100;6337=100},1,60,60,60,1
4547,22401,6,,{6336=100;6337=100},1,60,60,60,1
4548,22402,6,,{6336=100;6337=100},1,60,60,60,1
4549,22403,6,,{6336=100;6337=100},1,60,60,60,1
4550,22404,6,,{6336=100;6337=100},1,60,60,60,1
4551,22405,6,,{6336=100;6337=100},1,60,60,60,1
4552,22501,6,,{6336=100;6337=100},1,60,60,60,1
4553,22502,6,,{6336=100;6337=100},1,60,60,60,1
4554,22503,6,,{6336=100;6337=100},1,60,60,60,1
4555,22504,6,,{6336=100;6337=100},1,60,60,60,1
4556,22505,6,,{6336=100;6337=100},1,60,60,60,1
4557,22601,6,,{6336=100;6337=100},1,60,60,60,1
4558,22602,6,,{6336=100;6337=100},1,60,60,60,1
4559,22603,6,,{6336=100;6337=100},1,60,60,60,1
4560,22604,6,,{6336=100;6337=100},1,60,60,60,1
4561,22605,6,,{6336=100;6337=100},1,60,60,60,1
4562,22701,6,,{6336=100;6337=100},1,60,60,60,1
4563,22702,6,,{6336=100;6337=100},1,60,60,60,1
4564,22703,6,,{6336=100;6337=100},1,60,60,60,1
4565,22704,6,,{6336=100;6337=100},1,60,60,60,1
4566,22705,6,,{6336=100;6337=100},1,60,60,60,1
4567,22801,6,,{6336=100;6337=100},1,60,60,60,1
4568,22802,6,,{6336=100;6337=100},1,60,60,60,1
4569,22803,6,,{6336=100;6337=100},1,60,60,60,1
4570,22804,6,,{6336=100;6337=100},1,60,60,60,1
4571,22805,6,,{6336=100;6337=100},1,60,60,60,1
4572,22901,6,,{6336=100;6337=100},1,60,60,60,1
4573,22902,6,,{6336=100;6337=100},1,60,60,60,1
4574,22903,6,,{6336=100;6337=100},1,60,60,60,1
4575,22904,6,,{6336=100;6337=100},1,60,60,60,1
4576,22905,6,,{6336=100;6337=100},1,60,60,60,1
4577,23001,6,,{6336=100;6337=100},1,60,60,60,1
4578,23002,6,,{6336=100;6337=100},1,60,60,60,1
4579,23003,6,,{6336=100;6337=100},1,60,60,60,1
4580,23004,6,,{6336=100;6337=100},1,60,60,60,1
4581,23005,6,,{6336=100;6337=100},1,60,60,60,1
4582,23101,6,,{6336=100;6337=100},1,60,60,60,1
4583,23102,6,,{6336=100;6337=100},1,60,60,60,1
4584,23103,6,,{6336=100;6337=100},1,60,60,60,1
4585,23104,6,,{6336=100;6337=100},1,60,60,60,1
4586,23105,6,,{6336=100;6337=100},1,60,60,60,1
4587,23201,6,,{6336=100;6337=100},1,60,60,60,1
4588,23202,6,,{6336=100;6337=100},1,60,60,60,1
4589,23203,6,,{6336=100;6337=100},1,60,60,60,1
4590,23204,6,,{6336=100;6337=100},1,60,60,60,1
4591,23205,6,,{6336=100;6337=100},1,60,60,60,1
4592,23301,6,,{6336=100;6337=100},1,60,60,60,1
4593,23302,6,,{6336=100;6337=100},1,60,60,60,1
4594,23303,6,,{6336=100;6337=100},1,60,60,60,1
4595,23304,6,,{6336=100;6337=100},1,60,60,60,1
4596,23305,6,,{6336=100;6337=100},1,60,60,60,1
4597,23401,6,,{6336=100;6337=100},1,60,60,60,1
4598,23402,6,,{6336=100;6337=100},1,60,60,60,1
4599,23403,6,,{6336=100;6337=100},1,60,60,60,1
4600,23404,6,,{6336=100;6337=100},1,60,60,60,1
4601,23405,6,,{6336=100;6337=100},1,60,60,60,1
4602,23501,6,,{6336=100;6337=100},1,60,60,60,1
4603,23502,6,,{6336=100;6337=100},1,60,60,60,1
4604,23503,6,,{6336=100;6337=100},1,60,60,60,1
4605,23504,6,,{6336=100;6337=100},1,60,60,60,1
4606,23505,6,,{6336=100;6337=100},1,60,60,60,1
4607,23601,6,,{6336=100;6337=100},1,60,60,60,1
4608,23602,6,,{6336=100;6337=100},1,60,60,60,1
4609,23603,6,,{6336=100;6337=100},1,60,60,60,1
4610,23604,6,,{6336=100;6337=100},1,60,60,60,1
4611,23605,6,,{6336=100;6337=100},1,60,60,60,1
4612,23701,6,,{6336=100;6337=100},1,60,60,60,1
4613,23702,6,,{6336=100;6337=100},1,60,60,60,1
4614,23703,6,,{6336=100;6337=100},1,60,60,60,1
4615,23704,6,,{6336=100;6337=100},1,60,60,60,1
4616,23705,6,,{6336=100;6337=100},1,60,60,60,1
4617,23801,6,,{6336=100;6337=100},1,60,60,60,1
4618,23802,6,,{6336=100;6337=100},1,60,60,60,1
4619,23803,6,,{6336=100;6337=100},1,60,60,60,1
4620,23804,6,,{6336=100;6337=100},1,60,60,60,1
4621,23805,6,,{6336=100;6337=100},1,60,60,60,1
4622,23901,6,,{6336=100;6337=100},1,60,60,60,1
4623,23902,6,,{6336=100;6337=100},1,60,60,60,1
4624,23903,6,,{6336=100;6337=100},1,60,60,60,1
4625,23904,6,,{6336=100;6337=100},1,60,60,60,1
4626,23905,6,,{6336=100;6337=100},1,60,60,60,1
4627,24001,6,,{6336=100;6337=100},1,60,60,60,1
4628,24002,6,,{6336=100;6337=100},1,60,60,60,1
4629,24003,6,,{6336=100;6337=100},1,60,60,60,1
4630,24004,6,,{6336=100;6337=100},1,60,60,60,1
4631,24005,6,,{6336=100;6337=100},1,60,60,60,1
4632,24101,6,,{6336=100;6337=100},1,60,60,60,1
4633,24102,6,,{6336=100;6337=100},1,60,60,60,1
4634,24103,6,,{6336=100;6337=100},1,60,60,60,1
4635,24104,6,,{6336=100;6337=100},1,60,60,60,1
4636,24105,6,,{6336=100;6337=100},1,60,60,60,1
4637,24201,6,,{6336=100;6337=100},1,60,60,60,1
4638,24202,6,,{6336=100;6337=100},1,60,60,60,1
4639,24203,6,,{6336=100;6337=100},1,60,60,60,1
4640,24204,6,,{6336=100;6337=100},1,60,60,60,1
4641,24205,6,,{6336=100;6337=100},1,60,60,60,1
4642,24301,6,,{6336=100;6337=100},1,60,60,60,1
4643,24302,6,,{6336=100;6337=100},1,60,60,60,1
4644,24303,6,,{6336=100;6337=100},1,60,60,60,1
4645,24304,6,,{6336=100;6337=100},1,60,60,60,1
4646,24305,6,,{6336=100;6337=100},1,60,60,60,1
4647,24401,6,,{6336=100;6337=100},1,60,60,60,1
4648,24402,6,,{6336=100;6337=100},1,60,60,60,1
4649,24403,6,,{6336=100;6337=100},1,60,60,60,1
4650,24404,6,,{6336=100;6337=100},1,60,60,60,1
4651,24405,6,,{6336=100;6337=100},1,60,60,60,1
4652,24501,6,,{6336=100;6337=100},1,60,60,60,1
4653,24502,6,,{6336=100;6337=100},1,60,60,60,1
4654,24503,6,,{6336=100;6337=100},1,60,60,60,1
4655,24504,6,,{6336=100;6337=100},1,60,60,60,1
4656,24505,6,,{6336=100;6337=100},1,60,60,60,1
