变量名,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
1741404,1641,4,4,{59001=9;gold=540000;51641=9},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},0,FALSE,{}
1741405,1641,4,5,{59001=10;gold=620000;51641=10},80,1,0,1,988,7,196,8,196,9,138,10,138,<>,{},0,FALSE,{}
1741406,1641,4,6,{gold=680000;59001=10;501=1;51641=10},80,1,0,1,998,7,198,8,198,9,139,10,139,<0>,{91=300},0,FALSE,{}
1741407,1641,4,7,{gold=750000;59001=11;501=1;51641=11},80,1,0,1,1007,7,200,8,200,9,141,10,141,<>,{},0,FALSE,{}
1741408,1641,4,8,{501=1;gold=810000;233=1;59001=11;51641=11},80,1,0,1,1017,7,202,8,202,9,142,10,142,<>,{},79004,FALSE,{effort=9;equipStarSum=8;zawakeStage=308;nvalueSum=140}
1741501,1641,5,1,{59001=9;gold=530000;51641=9},100,1,0,1,1023,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
1741502,1641,5,2,{59001=9;gold=620000;51641=9},100,1,0,1,1034,7,205,8,205,9,144,10,144,<>,{},0,FALSE,{}
1741503,1641,5,3,{59001=10;gold=720000;51641=10},100,1,0,1,1044,7,207,8,207,9,146,10,146,<>,{},0,FALSE,{}
1741504,1641,5,4,{59001=10;gold=810000;51641=10},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},0,FALSE,{}
1741505,1641,5,5,{502=1;gold=930000;501=1;59001=11;51641=11},100,1,0,1,1064,7,211,8,211,9,149,10,149,<>,{},0,FALSE,{}
1741506,1641,5,6,{502=1;gold=1020000;501=1;59001=11;51641=11},100,1,0,1,1075,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
1741507,1641,5,7,{502=1;gold=1130000;501=1;59001=12;51641=12},100,1,0,1,1085,7,215,8,215,9,151,10,151,<>,{},0,FALSE,{}
1741508,1641,5,8,{502=1;203=1;gold=1220000;501=1;59001=12;51641=12},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{23=300;22=300},0,FALSE,{}
1741601,1641,6,1,{59001=10;gold=800000;51641=10},125,1,0,1,1097,7,218,8,218,9,153,10,153,<>,{},0,FALSE,{}
1741602,1641,6,2,{59001=10;gold=930000;51641=10},125,1,0,1,1107,7,220,8,220,9,155,10,155,<>,{},0,FALSE,{}
1741603,1641,6,3,{502=1;gold=1080000;501=1;59001=11;51641=11},125,1,0,1,1118,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
1741604,1641,6,4,{502=1;gold=1220000;501=1;59001=11;51641=11},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{23=800;22=800},0,FALSE,{}
1741605,1641,6,5,{502=1;gold=1400000;501=1;59001=12;51641=12},125,1,0,1,1140,7,226,8,226,9,159,10,159,<>,{},0,FALSE,{}
1741606,1641,6,6,{502=1;gold=1530000;501=1;59001=12;51641=12},125,1,0,1,1151,7,228,8,228,9,161,10,161,<0>,{13=3%},0,FALSE,{}
1741607,1641,6,7,{502=2;203=1;gold=1700000;501=2;59001=13;51641=13},125,1,0,1,1162,7,231,8,231,9,162,10,162,<>,{},0,FALSE,{}
1741608,1641,6,8,{502=2;2152=1;gold=1830000;501=2;59001=13;51641=13},125,1,0,1,1173,7,233,8,233,9,164,10,164,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=10;equipAwakeSum=4}
1741701,1641,7,1,{59001=11;gold=1200000;51641=11},150,1,0,1,1170,7,232,8,232,9,163,10,163,<>,{},0,FALSE,{}
1741702,1641,7,2,{59001=11;gold=1400000;51641=11},150,1,0,1,1181,7,234,8,234,9,165,10,165,<>,{},0,FALSE,{}
1741703,1641,7,3,{59001=12;gold=1620000;51641=12},150,1,0,1,1193,7,237,8,237,9,166,10,166,<>,{},0,FALSE,{}
1741704,1641,7,4,{59001=12;gold=1830000;51641=12},150,1,0,1,1205,7,239,8,239,9,168,10,168,<0>,{25=300;24=300},0,FALSE,{}
1741705,1641,7,5,{59001=13;gold=2100000;51641=13},150,1,0,1,1216,7,241,8,241,9,170,10,170,<>,{},0,FALSE,{}
1741706,1641,7,6,{59001=13;gold=2300000;51641=13},150,1,0,1,1228,7,244,8,244,9,171,10,171,<>,{},0,FALSE,{}
1741707,1641,7,7,{59001=14;gold=2550000;51641=14},150,1,0,1,1240,7,246,8,246,9,173,10,173,<>,{},0,FALSE,{}
1741708,1641,7,8,{59001=14;gold=2750000;51641=14},150,1,0,1,1251,7,248,8,248,9,175,10,175,<0>,{23=500;22=500},0,FALSE,{}
1741801,1641,8,1,{59001=12;gold=1800000;51641=12},200,1,0,1,1243,7,247,8,247,9,173,10,173,<>,{},0,FALSE,{}
1741802,1641,8,2,{59001=12;gold=2100000;51641=12},200,1,0,1,1255,7,249,8,249,9,175,10,175,<>,{},0,FALSE,{}
1741803,1641,8,3,{59001=13;gold=2430000;51641=13},200,1,0,1,1268,7,251,8,251,9,177,10,177,<>,{},0,FALSE,{}
1741804,1641,8,4,{59001=13;gold=2750000;51641=13},200,1,0,1,1280,7,254,8,254,9,179,10,179,<0>,{14=300;15=300},0,FALSE,{}
1741805,1641,8,5,{59001=14;gold=3150000;51641=14},200,1,0,1,1292,7,256,8,256,9,180,10,180,<>,{},0,FALSE,{}
1741806,1641,8,6,{59001=14;gold=3450000;51641=14},200,1,0,1,1305,7,259,8,259,9,182,10,182,<>,{},0,FALSE,{}
1741807,1641,8,7,{59001=15;gold=3830000;51641=15},200,1,0,1,1317,7,261,8,261,9,184,10,184,<>,{},0,FALSE,{}
1741808,1641,8,8,{59001=15;gold=4130000;51641=15},200,1,0,1,1330,7,264,8,264,9,186,10,186,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
1871101,1771,1,1,{51771=3;59001=3;gold=100000},50,1,0,1,731,7,145,8,145,9,102,10,102,<>,{},0,FALSE,{}
1871102,1771,1,2,{51771=3;59001=3;gold=120000},50,1,0,1,738,7,146,8,146,9,103,10,103,<>,{},0,FALSE,{}
1871103,1771,1,3,{51771=4;59001=4;gold=140000},50,1,0,1,746,7,148,8,148,9,104,10,104,<>,{},0,FALSE,{}
1871104,1771,1,4,{51771=4;59001=4;gold=160000},50,1,0,1,753,7,149,8,149,9,105,10,105,<0>,{1=3%},0,FALSE,{}
1871105,1771,1,5,{51771=5;59001=5;gold=180000},50,1,0,1,760,7,151,8,151,9,106,10,106,<>,{},0,FALSE,{}
1871106,1771,1,6,{51771=5;59001=5;gold=200000},50,1,0,1,768,7,152,8,152,9,107,10,107,<>,{},0,FALSE,{}
1871107,1771,1,7,{51771=6;59001=6;gold=220000},50,1,0,1,775,7,154,8,154,9,108,10,108,<>,{},0,FALSE,{}
1871108,1771,1,8,{gold=240000;51771=6;501=1;59001=6},50,1,0,1,782,7,155,8,155,9,109,10,109,<0>,{25=300;24=300},0,FALSE,{}
1871201,1771,2,1,{51771=5;59001=5;gold=150000},60,1,0,1,804,7,160,8,160,9,112,10,112,<>,{},0,FALSE,{}
1871202,1771,2,2,{51771=5;59001=5;gold=180000},60,1,0,1,812,7,161,8,161,9,113,10,113,<>,{},0,FALSE,{}
1871203,1771,2,3,{51771=6;59001=6;gold=210000},60,1,0,1,820,7,163,8,163,9,114,10,114,<>,{},0,FALSE,{}
1871204,1771,2,4,{51771=6;59001=6;gold=240000},60,1,0,1,828,7,164,8,164,9,116,10,116,<0>,{7=3%;8=3%},0,FALSE,{}
1871205,1771,2,5,{51771=7;59001=7;gold=270000},60,1,0,1,836,7,166,8,166,9,117,10,117,<>,{},0,FALSE,{}
1871206,1771,2,6,{51771=7;59001=7;gold=300000},60,1,0,1,844,7,167,8,167,9,118,10,118,<>,{},0,FALSE,{}
1871207,1771,2,7,{gold=330000;51771=8;501=1;59001=8},60,1,0,1,852,7,169,8,169,9,119,10,119,<>,{},0,FALSE,{}
1871208,1771,2,8,{gold=360000;51771=8;501=1;59001=8},60,1,0,1,860,7,171,8,171,9,120,10,120,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
1871301,1771,3,1,{51771=6;59001=6;gold=230000},70,1,0,1,877,7,174,8,174,9,122,10,122,<>,{},0,FALSE,{}
1871302,1771,3,2,{51771=6;59001=6;gold=270000},70,1,0,1,886,7,176,8,176,9,124,10,124,<>,{},0,FALSE,{}
1871303,1771,3,3,{51771=7;59001=7;gold=320000},70,1,0,1,895,7,177,8,177,9,125,10,125,<>,{},0,FALSE,{}
1871304,1771,3,4,{51771=7;59001=7;gold=360000},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{25=500;24=500},0,FALSE,{}
1871305,1771,3,5,{51771=8;59001=8;gold=410000},70,1,0,1,912,7,181,8,181,9,127,10,127,<>,{},0,FALSE,{}
1871306,1771,3,6,{gold=450000;51771=8;501=1;59001=8},70,1,0,1,921,7,183,8,183,9,129,10,129,<>,{},0,FALSE,{}
1871307,1771,3,7,{gold=500000;51771=9;501=1;59001=9},70,1,0,1,930,7,184,8,184,9,130,10,130,<>,{},0,FALSE,{}
1871308,1771,3,8,{59001=9;gold=540000;51771=9;501=1;223=1},70,1,0,1,939,7,186,8,186,9,131,10,131,<>,{},79002,FALSE,{star=9;goodFeel=150;zawakeStage=208;advance=14}
1871401,1771,4,1,{51771=8;59001=8;gold=350000},80,1,0,1,950,7,189,8,189,9,133,10,133,<>,{},0,FALSE,{}
1871402,1771,4,2,{51771=8;59001=8;gold=410000},80,1,0,1,960,7,190,8,190,9,134,10,134,<>,{},0,FALSE,{}
1871403,1771,4,3,{51771=9;59001=9;gold=480000},80,1,0,1,969,7,192,8,192,9,135,10,135,<>,{},0,FALSE,{}
1871404,1771,4,4,{51771=9;59001=9;gold=540000},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},0,FALSE,{}
1871405,1771,4,5,{51771=10;59001=10;gold=620000},80,1,0,1,988,7,196,8,196,9,138,10,138,<>,{},0,FALSE,{}
1871406,1771,4,6,{gold=680000;51771=10;501=1;59001=10},80,1,0,1,998,7,198,8,198,9,139,10,139,<0>,{91=300},0,FALSE,{}
1871407,1771,4,7,{gold=750000;51771=11;501=1;59001=11},80,1,0,1,1007,7,200,8,200,9,141,10,141,<>,{},0,FALSE,{}
1871408,1771,4,8,{501=1;gold=810000;51771=11;59001=11;233=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,<>,{},79004,FALSE,{effort=9;equipStarSum=8;zawakeStage=308;nvalueSum=140}
1871501,1771,5,1,{51771=9;59001=9;gold=530000},100,1,0,1,1023,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
1871502,1771,5,2,{51771=9;59001=9;gold=620000},100,1,0,1,1034,7,205,8,205,9,144,10,144,<>,{},0,FALSE,{}
1871503,1771,5,3,{51771=10;59001=10;gold=720000},100,1,0,1,1044,7,207,8,207,9,146,10,146,<>,{},0,FALSE,{}
1871504,1771,5,4,{51771=10;59001=10;gold=810000},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},0,FALSE,{}
1871505,1771,5,5,{502=1;gold=930000;51771=11;501=1;59001=11},100,1,0,1,1064,7,211,8,211,9,149,10,149,<>,{},0,FALSE,{}
1871506,1771,5,6,{502=1;gold=1020000;51771=11;501=1;59001=11},100,1,0,1,1075,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
1871507,1771,5,7,{502=1;gold=1130000;51771=12;501=1;59001=12},100,1,0,1,1085,7,215,8,215,9,151,10,151,<>,{},0,FALSE,{}
1871508,1771,5,8,{502=1;203=1;gold=1220000;51771=12;59001=12;501=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{23=300;22=300},0,FALSE,{}
1871601,1771,6,1,{51771=10;59001=10;gold=800000},125,1,0,1,1097,7,218,8,218,9,153,10,153,<>,{},0,FALSE,{}
1871602,1771,6,2,{51771=10;59001=10;gold=930000},125,1,0,1,1107,7,220,8,220,9,155,10,155,<>,{},0,FALSE,{}
1871603,1771,6,3,{502=1;gold=1080000;51771=11;501=1;59001=11},125,1,0,1,1118,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
1871604,1771,6,4,{502=1;gold=1220000;51771=11;501=1;59001=11},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{23=800;22=800},0,FALSE,{}
1871605,1771,6,5,{502=1;gold=1400000;51771=12;501=1;59001=12},125,1,0,1,1140,7,226,8,226,9,159,10,159,<>,{},0,FALSE,{}
1871606,1771,6,6,{502=1;gold=1530000;51771=12;501=1;59001=12},125,1,0,1,1151,7,228,8,228,9,161,10,161,<0>,{13=3%},0,FALSE,{}
1871607,1771,6,7,{502=2;203=1;gold=1700000;51771=13;59001=13;501=2},125,1,0,1,1162,7,231,8,231,9,162,10,162,<>,{},0,FALSE,{}
1871608,1771,6,8,{502=2;2152=1;gold=1830000;51771=13;59001=13;501=2},125,1,0,1,1173,7,233,8,233,9,164,10,164,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=10;equipAwakeSum=4}
1871701,1771,7,1,{51771=11;59001=11;gold=1200000},150,1,0,1,1170,7,232,8,232,9,163,10,163,<>,{},0,FALSE,{}
1871702,1771,7,2,{51771=11;59001=11;gold=1400000},150,1,0,1,1181,7,234,8,234,9,165,10,165,<>,{},0,FALSE,{}
1871703,1771,7,3,{51771=12;59001=12;gold=1620000},150,1,0,1,1193,7,237,8,237,9,166,10,166,<>,{},0,FALSE,{}
1871704,1771,7,4,{51771=12;59001=12;gold=1830000},150,1,0,1,1205,7,239,8,239,9,168,10,168,<0>,{25=300;24=300},0,FALSE,{}
1871705,1771,7,5,{51771=13;59001=13;gold=2100000},150,1,0,1,1216,7,241,8,241,9,170,10,170,<>,{},0,FALSE,{}
1871706,1771,7,6,{51771=13;59001=13;gold=2300000},150,1,0,1,1228,7,244,8,244,9,171,10,171,<>,{},0,FALSE,{}
1871707,1771,7,7,{51771=14;59001=14;gold=2550000},150,1,0,1,1240,7,246,8,246,9,173,10,173,<>,{},0,FALSE,{}
1871708,1771,7,8,{51771=14;59001=14;gold=2750000},150,1,0,1,1251,7,248,8,248,9,175,10,175,<0>,{23=500;22=500},0,FALSE,{}
1871801,1771,8,1,{51771=12;59001=12;gold=1800000},200,1,0,1,1243,7,247,8,247,9,173,10,173,<>,{},0,FALSE,{}
1871802,1771,8,2,{51771=12;59001=12;gold=2100000},200,1,0,1,1255,7,249,8,249,9,175,10,175,<>,{},0,FALSE,{}
1871803,1771,8,3,{51771=13;59001=13;gold=2430000},200,1,0,1,1268,7,251,8,251,9,177,10,177,<>,{},0,FALSE,{}
1871804,1771,8,4,{51771=13;59001=13;gold=2750000},200,1,0,1,1280,7,254,8,254,9,179,10,179,<0>,{14=300;15=300},0,FALSE,{}
1871805,1771,8,5,{51771=14;59001=14;gold=3150000},200,1,0,1,1292,7,256,8,256,9,180,10,180,<>,{},0,FALSE,{}
1871806,1771,8,6,{51771=14;59001=14;gold=3450000},200,1,0,1,1305,7,259,8,259,9,182,10,182,<>,{},0,FALSE,{}
1871807,1771,8,7,{51771=15;59001=15;gold=3830000},200,1,0,1,1317,7,261,8,261,9,184,10,184,<>,{},0,FALSE,{}
1871808,1771,8,8,{51771=15;59001=15;gold=4130000},200,1,0,1,1330,7,264,8,264,9,186,10,186,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
1901101,1801,1,1,{51801=3;59001=3;gold=100000},50,1,0,1,731,7,145,8,145,9,102,10,102,<>,{},0,FALSE,{}
1901102,1801,1,2,{51801=3;59001=3;gold=120000},50,1,0,1,738,7,146,8,146,9,103,10,103,<>,{},0,FALSE,{}
1901103,1801,1,3,{51801=4;59001=4;gold=140000},50,1,0,1,746,7,148,8,148,9,104,10,104,<>,{},0,FALSE,{}
1901104,1801,1,4,{51801=4;59001=4;gold=160000},50,1,0,1,753,7,149,8,149,9,105,10,105,<0>,{1=3%},0,FALSE,{}
1901105,1801,1,5,{51801=5;59001=5;gold=180000},50,1,0,1,760,7,151,8,151,9,106,10,106,<>,{},0,FALSE,{}
1901106,1801,1,6,{51801=5;59001=5;gold=200000},50,1,0,1,768,7,152,8,152,9,107,10,107,<>,{},0,FALSE,{}
1901107,1801,1,7,{51801=6;59001=6;gold=220000},50,1,0,1,775,7,154,8,154,9,108,10,108,<>,{},0,FALSE,{}
1901108,1801,1,8,{51801=6;gold=240000;501=1;59001=6},50,1,0,1,782,7,155,8,155,9,109,10,109,<0>,{25=300;24=300},0,FALSE,{}
1901201,1801,2,1,{51801=5;59001=5;gold=150000},60,1,0,1,804,7,160,8,160,9,112,10,112,<>,{},0,FALSE,{}
1901202,1801,2,2,{51801=5;59001=5;gold=180000},60,1,0,1,812,7,161,8,161,9,113,10,113,<>,{},0,FALSE,{}
1901203,1801,2,3,{51801=6;59001=6;gold=210000},60,1,0,1,820,7,163,8,163,9,114,10,114,<>,{},0,FALSE,{}
1901204,1801,2,4,{51801=6;59001=6;gold=240000},60,1,0,1,828,7,164,8,164,9,116,10,116,<0>,{7=3%;8=3%},0,FALSE,{}
1901205,1801,2,5,{51801=7;59001=7;gold=270000},60,1,0,1,836,7,166,8,166,9,117,10,117,<>,{},0,FALSE,{}
1901206,1801,2,6,{51801=7;59001=7;gold=300000},60,1,0,1,844,7,167,8,167,9,118,10,118,<>,{},0,FALSE,{}
1901207,1801,2,7,{51801=8;gold=330000;501=1;59001=8},60,1,0,1,852,7,169,8,169,9,119,10,119,<>,{},0,FALSE,{}
1901208,1801,2,8,{51801=8;gold=360000;501=1;59001=8},60,1,0,1,860,7,171,8,171,9,120,10,120,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
1901301,1801,3,1,{51801=6;59001=6;gold=230000},70,1,0,1,877,7,174,8,174,9,122,10,122,<>,{},0,FALSE,{}
1901302,1801,3,2,{51801=6;59001=6;gold=270000},70,1,0,1,886,7,176,8,176,9,124,10,124,<>,{},0,FALSE,{}
1901303,1801,3,3,{51801=7;59001=7;gold=320000},70,1,0,1,895,7,177,8,177,9,125,10,125,<>,{},0,FALSE,{}
1901304,1801,3,4,{51801=7;59001=7;gold=360000},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{25=500;24=500},0,FALSE,{}
1901305,1801,3,5,{51801=8;59001=8;gold=410000},70,1,0,1,912,7,181,8,181,9,127,10,127,<>,{},0,FALSE,{}
1901306,1801,3,6,{51801=8;gold=450000;501=1;59001=8},70,1,0,1,921,7,183,8,183,9,129,10,129,<>,{},0,FALSE,{}
1901307,1801,3,7,{51801=9;gold=500000;501=1;59001=9},70,1,0,1,930,7,184,8,184,9,130,10,130,<>,{},0,FALSE,{}
1901308,1801,3,8,{51801=9;gold=540000;501=1;59001=9;222=1},70,1,0,1,939,7,186,8,186,9,131,10,131,<>,{},79002,FALSE,{star=9;goodFeel=150;zawakeStage=208;advance=14}
1901401,1801,4,1,{51801=8;59001=8;gold=350000},80,1,0,1,950,7,189,8,189,9,133,10,133,<>,{},0,FALSE,{}
1901402,1801,4,2,{51801=8;59001=8;gold=410000},80,1,0,1,960,7,190,8,190,9,134,10,134,<>,{},0,FALSE,{}
1901403,1801,4,3,{51801=9;59001=9;gold=480000},80,1,0,1,969,7,192,8,192,9,135,10,135,<>,{},0,FALSE,{}
1901404,1801,4,4,{51801=9;59001=9;gold=540000},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},0,FALSE,{}
1901405,1801,4,5,{51801=10;59001=10;gold=620000},80,1,0,1,988,7,196,8,196,9,138,10,138,<>,{},0,FALSE,{}
1901406,1801,4,6,{51801=10;gold=680000;501=1;59001=10},80,1,0,1,998,7,198,8,198,9,139,10,139,<0>,{91=300},0,FALSE,{}
1901407,1801,4,7,{51801=11;gold=750000;501=1;59001=11},80,1,0,1,1007,7,200,8,200,9,141,10,141,<>,{},0,FALSE,{}
1901408,1801,4,8,{51801=11;gold=810000;501=1;59001=11;232=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,<>,{},79004,FALSE,{effort=9;equipStarSum=8;zawakeStage=308;nvalueSum=140}
1901501,1801,5,1,{51801=9;59001=9;gold=530000},100,1,0,1,1023,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
1901502,1801,5,2,{51801=9;59001=9;gold=620000},100,1,0,1,1034,7,205,8,205,9,144,10,144,<>,{},0,FALSE,{}
1901503,1801,5,3,{51801=10;59001=10;gold=720000},100,1,0,1,1044,7,207,8,207,9,146,10,146,<>,{},0,FALSE,{}
1901504,1801,5,4,{51801=10;59001=10;gold=810000},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},0,FALSE,{}
1901505,1801,5,5,{51801=11;gold=930000;502=1;59001=11;501=1},100,1,0,1,1064,7,211,8,211,9,149,10,149,<>,{},0,FALSE,{}
1901506,1801,5,6,{51801=11;gold=1020000;502=1;59001=11;501=1},100,1,0,1,1075,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
1901507,1801,5,7,{51801=12;gold=1130000;502=1;59001=12;501=1},100,1,0,1,1085,7,215,8,215,9,151,10,151,<>,{},0,FALSE,{}
1901508,1801,5,8,{502=1;51801=12;gold=1220000;501=1;59001=12;202=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{23=300;22=300},0,FALSE,{}
1901601,1801,6,1,{51801=10;59001=10;gold=800000},125,1,0,1,1097,7,218,8,218,9,153,10,153,<>,{},0,FALSE,{}
1901602,1801,6,2,{51801=10;59001=10;gold=930000},125,1,0,1,1107,7,220,8,220,9,155,10,155,<>,{},0,FALSE,{}
1901603,1801,6,3,{51801=11;gold=1080000;502=1;59001=11;501=1},125,1,0,1,1118,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
1901604,1801,6,4,{51801=11;gold=1220000;502=1;59001=11;501=1},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{23=800;22=800},0,FALSE,{}
1901605,1801,6,5,{51801=12;gold=1400000;502=1;59001=12;501=1},125,1,0,1,1140,7,226,8,226,9,159,10,159,<>,{},0,FALSE,{}
1901606,1801,6,6,{51801=12;gold=1530000;502=1;59001=12;501=1},125,1,0,1,1151,7,228,8,228,9,161,10,161,<0>,{13=3%},0,FALSE,{}
1901607,1801,6,7,{502=2;51801=13;gold=1700000;501=2;59001=13;202=1},125,1,0,1,1162,7,231,8,231,9,162,10,162,<>,{},0,FALSE,{}
1901608,1801,6,8,{502=2;51801=13;gold=1830000;501=2;2152=1;59001=13},125,1,0,1,1173,7,233,8,233,9,164,10,164,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=10;equipAwakeSum=4}
1901701,1801,7,1,{51801=11;59001=11;gold=1200000},150,1,0,1,1170,7,232,8,232,9,163,10,163,<>,{},0,FALSE,{}
1901702,1801,7,2,{51801=11;59001=11;gold=1400000},150,1,0,1,1181,7,234,8,234,9,165,10,165,<>,{},0,FALSE,{}
1901703,1801,7,3,{51801=12;59001=12;gold=1620000},150,1,0,1,1193,7,237,8,237,9,166,10,166,<>,{},0,FALSE,{}
1901704,1801,7,4,{51801=12;59001=12;gold=1830000},150,1,0,1,1205,7,239,8,239,9,168,10,168,<0>,{25=300;24=300},0,FALSE,{}
1901705,1801,7,5,{51801=13;59001=13;gold=2100000},150,1,0,1,1216,7,241,8,241,9,170,10,170,<>,{},0,FALSE,{}
1901706,1801,7,6,{51801=13;59001=13;gold=2300000},150,1,0,1,1228,7,244,8,244,9,171,10,171,<>,{},0,FALSE,{}
1901707,1801,7,7,{51801=14;59001=14;gold=2550000},150,1,0,1,1240,7,246,8,246,9,173,10,173,<>,{},0,FALSE,{}
1901708,1801,7,8,{51801=14;59001=14;gold=2750000},150,1,0,1,1251,7,248,8,248,9,175,10,175,<0>,{23=500;22=500},0,FALSE,{}
1901801,1801,8,1,{51801=12;59001=12;gold=1800000},200,1,0,1,1243,7,247,8,247,9,173,10,173,<>,{},0,FALSE,{}
1901802,1801,8,2,{51801=12;59001=12;gold=2100000},200,1,0,1,1255,7,249,8,249,9,175,10,175,<>,{},0,FALSE,{}
1901803,1801,8,3,{51801=13;59001=13;gold=2430000},200,1,0,1,1268,7,251,8,251,9,177,10,177,<>,{},0,FALSE,{}
1901804,1801,8,4,{51801=13;59001=13;gold=2750000},200,1,0,1,1280,7,254,8,254,9,179,10,179,<0>,{14=300;15=300},0,FALSE,{}
1901805,1801,8,5,{51801=14;59001=14;gold=3150000},200,1,0,1,1292,7,256,8,256,9,180,10,180,<>,{},0,FALSE,{}
1901806,1801,8,6,{51801=14;59001=14;gold=3450000},200,1,0,1,1305,7,259,8,259,9,182,10,182,<>,{},0,FALSE,{}
1901807,1801,8,7,{51801=15;59001=15;gold=3830000},200,1,0,1,1317,7,261,8,261,9,184,10,184,<>,{},0,FALSE,{}
1901808,1801,8,8,{51801=15;59001=15;gold=4130000},200,1,0,1,1330,7,264,8,264,9,186,10,186,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
1911101,1811,1,1,{51811=4;gold=150000;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,<>,{},0,FALSE,{}
1911102,1811,1,2,{51811=4;gold=180000;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,<>,{},0,FALSE,{}
1911103,1811,1,3,{51811=5;gold=210000;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,<>,{},0,FALSE,{}
1911104,1811,1,4,{51811=5;gold=240000;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,<0>,{1=3%},0,FALSE,{}
1911105,1811,1,5,{51811=6;gold=270000;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,<>,{},0,FALSE,{}
1911106,1811,1,6,{51811=6;gold=300000;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,<>,{},0,FALSE,{}
1911107,1811,1,7,{gold=330000;51811=7;501=1;59002=7},75,1,0,1,904,7,179,8,179,9,126,10,126,<>,{},0,FALSE,{}
1911108,1811,1,8,{gold=360000;51811=7;501=1;59002=7},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{25=300;24=300},0,FALSE,{}
1911201,1811,2,1,{51811=6;gold=230000;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,<>,{},0,FALSE,{}
1911202,1811,2,2,{51811=6;gold=270000;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,<>,{},0,FALSE,{}
1911203,1811,2,3,{51811=7;gold=320000;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,<>,{},0,FALSE,{}
1911204,1811,2,4,{51811=7;gold=360000;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,<0>,{7=3%;8=3%},0,FALSE,{}
1911205,1811,2,5,{gold=410000;51811=8;501=1;59002=8},90,1,0,1,976,7,193,8,193,9,136,10,136,<>,{},0,FALSE,{}
1911206,1811,2,6,{gold=450000;51811=8;501=1;59002=8},90,1,0,1,985,7,195,8,195,9,137,10,137,<>,{},0,FALSE,{}
1911207,1811,2,7,{gold=500000;51811=9;501=1;59002=9},90,1,0,1,995,7,197,8,197,9,139,10,139,<>,{},0,FALSE,{}
1911208,1811,2,8,{gold=540000;51811=9;501=1;59002=9},90,1,0,1,1004,7,199,8,199,9,140,10,140,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
1911301,1811,3,1,{51811=7;gold=350000;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
