变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
197361,,1,14,,,,,,,<1972611;1972614;1972615;1972623;1972651>,<999;999;999;999;999>,<1;1;1;1;self:flagZ4() and 1 or 0>,,<1;1;<1;1;0;0>;1;1>,,
197362,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {2,9})",,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
198100,裂空座,1,14,,,,,,,<1981001>,<2>,<1>,,<0>,,
198111,,,,,,,,,,,,,,,198111,
198112,,1,14,,,,,,,<1981111>,<2>,<1>,,<0>,,
198121,,,,,,,,,,,,,,,198121,
198122,,,,,,,,,,,,,,,198122,{effectProb=to10(skill:owner():selectCsvTarget():hasBuff(1981211))}
198123,,,,,,,,,,<1981210;1981211>,<1;1>,<1;to10(target:hasBuff(1981210))>,,<1;1>,,
198124,,,,,,,,,,<1981011>,<1>,<self:flagZ2() and 1 or 0>,,<1>,,
198131,,,4,,,,,,,,,,,,198131,
198132,,,4,,,,,,,,,,,,198132,
198133,,1,14,,,,,,,<1981311;1981312;1981313;1981331;1981341>,<1;1;1;1;1>,<1;1;1;self:flagZ3() and 1 or 0;self:flagZ4() and 1 or 0>,,<1000;1000;<1;2;1>;0;500>,,
198134,,,4,,,,,,,<1981314;1981011>,<1;1>,<(20+skillLv(19813) *0.1-0.1)*0.01;1>,,<1;1>,,
198135,,,,selfForce | nodead,"attrDiffer(""natureType"", {15})|random(2)",,,,,<1981321>,<2>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
198161,,1,11,,,,,,,,,,,,,
198162,,1,14,,,,,,,<1981611;1981621;1981661;1981681;1981691>,<999;999;999;999;999>,"<1;1;moreE(self:star(),6) and 1 or 0;moreE(self:star(),8) and 1 or 0;1>",,<0;0;0;0;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
198200,超级裂空座,1,14,,,,,,,<1982001>,<2>,<1>,,<0>,,
23685,,,,,,,,,,,,,,,198211,
51424,,1,14,,,,,,,<1982401;1982404>,<2;2>,<1;1>,,<0;1000+500*(self:flagZ1() and 1 or 0)>,,
198213,,,,,,,,,,<1982303>,<1>,<self:flagZ1() and 1 or 0>,,<1>,,
31032,,,,enemyForce|nodead,"curSelected|sputtering(0.5,false)",,,,,,,,,,198221,
25503,,,,,,,,,,,,,,,198222,{effectProb=to10(skill:owner():selectCsvTarget():hasBuff(1982417))}
32070,,,,,,,,,,<1982410;1982417>,<1;1>,<1;to10(target:hasBuff(1982410))>,,<1;1>,,
67136,,,,selected|nodead,near,,,,,,<1>,<1>,,<1>,,
24324,,1,14,,,,,,,<1982411;1982332>,<999;999>,<1;self:flagZ2() and 1 or 0>,,<(self:damage()+self:specialDamage())*0.8;1>,,
10249,,,,enemyForce|nodead,random(2),,,,,,,,,,,
36029,,,4,,,,,,,,,,,,198231,
2200,,,4,,,,,,,,,,,,198232,
97910,,,,enemyForce|nodead,"column|sputtering((csvSelf:flagZ3() and (csvSelf:getExAttackMode()==5) and csvSelf:getBuffOverlayCount(1986176)==2) and 0.1 or 0,""(self:Bdamage()+self:BspecialDamage())*1.5"")",,,,,,,,,,,
52688,,,4,,,,,,,<1982427>,<1>,<0.5+skillLevel*0.0015-0.0015>,,<1>,,
89415,,,4,,,,,,,,,,,,,
29895,,1,14,,,,,,,<1982421;1982423;1982424;1982426>,<1;1;1;1>,<1;1;1;1>,,<<1;99;1>;1500;1500;1>,,
34567,,1,14,,,,,,,<1982431;1982435;1982411>,<1;1;1>,"<1;self:hasBuff(1982371) and 1 or 0;moreE(self:star(),8) and 1 or 0>",,<1;1;(self:damage()+self:specialDamage())*1>,,
88047,,,,selfForce,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {15})|random(2)",,,,,<1982428>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<1>,,
16404,,,4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
70775,,1,14,,,,,,,<1982330>,<999>,<1>,,<<0>>,,
24368,,1,11,,,,,,,<1982335>,<999>,<((target:natureIntersection(list(15)) or target:natureIntersection(list(10))) and self:flagZ4())  and 1 or 0>,,<1>,,
74061,,1,14,,,,,,,<1982320>,<999>,<1>,,<<0>>,,
28824,,1,14,,,,,,,<1982322;1982323;1982140;1982326;1982332;1982332;1982332;1982332;1982332>,<999;999;999;999;999;999;999;999;999>,"<1;1;1;1;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),2)  and 1 or 0;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),3)  and 1 or 0;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),4)  and 1 or 0;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),5)  and 1 or 0;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),6)  and 1 or 0>",,<500+skillLevel*10-10;500+skillLevel*10-10;0;0;0;0;0;0;0>,,
96868,,1,14,,,,,,,<1982341;1982345;1982369;1982370;1982372;1982374>,<999;999;999;999;999;999>,<1;1;1;1;1;1>,,<1;1;1;1;1;1>,,
72668,,1,14,,,,,,,<1982301;1982302>,<999;999>,"<more(self:Bdamage(),self:BspecialDamage()) and 1 or 0;moreE(self:BspecialDamage(),self:Bdamage()) and 1 or 0>",,<self:Bdamage()*(0.1+skillLevel*0.001-0.001);self:BspecialDamage()*(0.1+skillLevel*0.001-0.001)>,,
3156,,1,14,,,,,,,<1982441>,<999>,<1>,,<1>,,
86368,,,,selfForce,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {10,15})",,,,,,,,,,,
,,,,,,,,,,,,,,,,
6425,超级裂空座皮肤,,,,,,,,,,,,,,198411,
2710,,1,14,,,,,,,<1982401;1982404>,<2;2>,<1;1>,,<0;1000+500*(self:flagZ1() and 1 or 0)>,,
198413,,,,,,,,,,<1982303>,<1>,<self:flagZ1() and 1 or 0>,,<1>,,
89809,,,,enemyForce|nodead,"curSelected|sputtering(0.5,false)",,,,,,,,,,198421,
20946,,,,,,,,,,<1982410;1982417>,<1;1>,<1;to10(target:hasBuff(1982410))>,,<1;1>,,
53204,,,,selected|nodead,near,,,,,,<1>,<1>,,<1>,,
36395,,1,14,,,,,,,<1982411;1982332>,<999;999>,<1;self:flagZ2() and 1 or 0>,,<(self:damage()+self:specialDamage())*0.8;1>,,
40474,,,,enemyForce|nodead,random(2),,,,,,,,,,,
10575,,,4,,,,,,,,,,,,198431,
53645,,,4,,,,,,,,,,,,198432,
82210,,,,enemyForce|nodead,"column|sputtering((csvSelf:flagZ3() and (csvSelf:getExAttackMode()==5) and csvSelf:getBuffOverlayCount(1986176)==2) and 0.1 or 0,""(self:Bdamage()+self:BspecialDamage())*1.5"")",,,,,,,,,,,
82119,,,4,,,,,,,<1982427>,<1>,<0.5+skillLevel*0.0015-0.0015>,,<1>,,
86433,,,4,,,,,,,,,,,,,
29867,,1,14,,,,,,,<1982421;1982423;1982424;1982426>,<1;1;1;1>,<1;1;1;1>,,<<1;99;1>;1500;1500;1>,,
90326,,1,14,,,,,,,<1982431;1982435;1982411>,<1;1;1>,"<1;self:hasBuff(1982371) and 1 or 0;moreE(self:star(),8) and 1 or 0>",,<1;1;(self:damage()+self:specialDamage())*1>,,
50214,,,,selfForce,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {15})|random(2)",,,,,<1982428>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<1>,,
17867,,,4,,,,,,,,,,,,,
50349,,1,14,,,,,,,<1982330>,<999>,<1>,,<<0>>,,
95917,,1,11,,,,,,,<1982335>,<999>,<((target:natureIntersection(list(15)) or target:natureIntersection(list(10))) and self:flagZ4())  and 1 or 0>,,<1>,,
12961,,1,14,,,,,,,<1982320>,<999>,<1>,,<<0>>,,
26465,,1,14,,,,,,,<1982322;1982323;1982140;1982326;1982332;1982332;1982332;1982332;1982332>,<999;999;999;999;999;999;999;999;999>,"<1;1;1;1;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),2)  and 1 or 0;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),3)  and 1 or 0;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),4)  and 1 or 0;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),5)  and 1 or 0;moreE(sumBuffOverlayByGroupInForce(self:force(),list(c.undeath_oc()),1982335),6)  and 1 or 0>",,<500+skillLevel*10-10;500+skillLevel*10-10;0;0;0;0;0;0;0>,,
3921,,1,14,,,,,,,<1982341;1982345;1982369;1982370;1982372;1982374>,<999;999;999;999;999;999>,<1;1;1;1;1;1>,,<1;1;1;1;1;1>,,
83430,,1,14,,,,,,,<1982301;1982302>,<999;999>,"<more(self:Bdamage(),self:BspecialDamage()) and 1 or 0;moreE(self:BspecialDamage(),self:Bdamage()) and 1 or 0>",,<self:Bdamage()*(0.1+skillLevel*0.001-0.001);self:BspecialDamage()*(0.1+skillLevel*0.001-0.001)>,,
59407,,1,14,,,,,,,<1982441>,<999>,<1>,,<1>,,
79622,,,,selfForce,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {10,15})",,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
199111,基拉祈,,,,,,,,,,,,,,199111,
199112,,1,14,,,,,,,<1992111>,<2>,<1>,,<self:flagZ1() and 0.06 or 0.03>,,
199121,,,,,,,,,,,,,,,199121,
199122,,1,14,,,,,,,<1992210>,<1>,<1>,,<0>,,
199123,,1,14,,,,,,,<1992231>,<999>,<1>,,<self:hpMax()*0.25>,,
199131,,,11,,,,,,,,,,,,199131,
199132,,,11,,,,,,,,,,,,199132,
199133,,,,selfForce | nodead,"attrDifferSort(""natureType"", {17})|limit(2)",,,,,<1992310>,<1>,<1>,,<0>,,
199134,,1,14,,,,,,,<1992312>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
199135,,1,14,,,,,,,<1992321>,<1>,<1>,,<0>,,
199136,,1,14,,,,,,,<1992340;1992341>,<999;1>,"<moreE(self:star(),11) and 1 or 0;moreE(self:star(),11) and (self:hasBuff(1992340) and (self:flagZ3() and 1 or 0.5) or 1) or 0>",,<0;0>,,
199141,,1,14,,,,,,,,,,,,,
199161,,1,14,,,,,,,<1992611>,<999>,<1>,,<0>,,
199162,,1,14,,,,,,,<1992651>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<<0;self:hpMax()*1;0;0>>,,
199163,,,,,,,,,,,,,,,,
199171,,,,,,,,,,,,,,,199211,
199172,,1,14,,,,,,,<1992643>,<999>,<1>,,<self:hpMax()*0.2>,,
199181,,,,,,,,,,,,,,,199211,
199182,,1,14,,,,,,,<1992623>,<1>,<1>,,<self:hpMax()*0.1>,,
,,,,,,,,,,,,,,,,
199211,基拉祈皮肤,,,,,,,,,,,,,,199211,
199212,,1,14,,,,,,,<1992111>,<2>,<1>,,<self:flagZ1() and 0.06 or 0.03>,,
199221,,,,,,,,,,,,,,,199221,
199222,,1,14,,,,,,,<1992210>,<1>,<1>,,<0>,,
199223,,1,14,,,,,,,<1992231>,<999>,<1>,,<self:hpMax()*0.25>,,
199231,,,11,,,,,,,,,,,,199231,
199232,,,11,,,,,,,,,,,,199232,
199233,,,,selfForce | nodead,"attrDifferSort(""natureType"", {17})|limit(2)",,,,,<1992310>,<1>,<1>,,<0>,,
199234,,1,14,,,,,,,<1992312>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
199235,,1,14,,,,,,,<1992321>,<1>,<1>,,<0>,,
199236,,1,14,,,,,,,<1992340;1992341>,<999;1>,"<moreE(self:star(),11) and 1 or 0;moreE(self:star(),11) and (self:hasBuff(1992340) and (self:flagZ3() and 1 or 0.5) or 1) or 0>",,<0;0>,,
199241,,1,14,,,,,,,,,,,,,
199261,,1,14,,,,,,,<1992611>,<999>,<1>,,<0>,,
199262,,1,14,,,,,,,<1992651>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<<0;self:hpMax()*1;0;0>>,,
199263,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
416111,捷拉奥拉,,,,,,,,,,,,,,416111,
416112,,1,14,,,,,,,<4162111>,<2>,<self:flagZ1() and 1 or 0>,,<self:Bspeed()*0.06>,,
416113,,,,,,,,,,,,,,,,
416121,,,,,,,,,,,,,,,416121,
416122,,1,14,,,,,,,<4162211>,<2>,<1>,,<0>,,
416123,,1,14,,,,,,,<4162221>,<2>,<1>,,<0>,,
416131,,1,14,,,,,,,<4162310;4162330>,"<1;(lessE(self:getBuffOverlayCount(4162341),2) and self:flagZ3()) and 2 or 1>","<1;self:hasBuff(4162330) and 0 or (moreE(self:star(),11) and (self:hasBuff(4162212) and 1 or 0) or 0)>",,<0;0>,,
416132,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416131,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416133,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416132,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416134,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416133,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416135,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416134,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416136,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416135,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416137,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416136,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416138,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416137,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416139,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416138,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416140,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416139,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416141,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416140,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416142,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416141,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416143,,,11,,,,,,,,,,,,416142,
416144,,,11,,,,,,,,,,,,416143,
416145,,1,14,,,,,,,<4162312;4162341>,<1;999>,"<moreE(countObjByBuff(3-self:force(),{4162311}),3) and 1 or 1;1>",,<0;0>,,
416146,,1,14,,,,,,,<4162321>,<1>,<self:flagZ3() and 1 or 0>,,<300>,,
416161,,1,14,,,,,,,<4162611;4162621>,<999;999>,<1;1>,,<0;0>,,
416162,,1,14,,,,,,,<4162681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
416163,,1,14,,,,,,,<4162690>,<5>,"<moreE(self:star(),11) and 1 or 0>",,<2500>,,
,,,,,,,,,,,,,,,,
416211,捷拉奥拉皮肤,,,,,,,,,,,,,,416211,
416212,,1,14,,,,,,,<4162111>,<2>,<self:flagZ1() and 1 or 0>,,<self:Bspeed()*0.06>,,
416213,,,,,,,,,,,,,,,,
416221,,,,,,,,,,,,,,,416221,
416222,,1,14,,,,,,,<4162211>,<2>,<1>,,<0>,,
416223,,1,14,,,,,,,<4162221>,<2>,<1>,,<0>,,
416231,,1,14,,,,,,,<4162310;4162330>,"<1;(lessE(self:getBuffOverlayCount(4162341),2) and self:flagZ3()) and 2 or 1>","<1;self:hasBuff(4162330) and 0 or (moreE(self:star(),11) and (self:hasBuff(4162212) and 1 or 0) or 0)>",,<0;0>,,
416232,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416231,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416233,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416232,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416234,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416233,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416235,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416234,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416236,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416235,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416237,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416236,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416238,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416237,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416239,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416238,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416240,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416239,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416241,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416240,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416242,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416241,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416243,,,11,,,,,,,,,,,,416242,
416244,,,11,,,,,,,,,,,,416243,
416245,,1,14,,,,,,,<4162312;4162341>,<1;999>,"<moreE(countObjByBuff(3-self:force(),{4162311}),3) and 1 or 1;1>",,<0;0>,,
416246,,1,14,,,,,,,<4162321>,<1>,<self:flagZ3() and 1 or 0>,,<300>,,
416261,,1,14,,,,,,,<4162611;4162621>,<999;999>,<1;1>,,<0;0>,,
416262,,1,14,,,,,,,<4162681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
416263,,1,14,,,,,,,<4162690>,<5>,"<moreE(self:star(),11) and 1 or 0>",,<2500>,,
,,,,,,,,,,,,,,,,
416311,捷拉奥拉皮肤2,,,,,,,,,,,,,,416311,
416312,,1,14,,,,,,,<4162111>,<2>,<self:flagZ1() and 1 or 0>,,<self:Bspeed()*0.06>,,
416313,,,,,,,,,,,,,,,,
416321,,,,,,,,,,,,,,,416321,
416322,,1,14,,,,,,,<4162211>,<2>,<1>,,<0>,,
416323,,1,14,,,,,,,<4162221>,<2>,<1>,,<0>,,
416331,,1,14,,,,,,,<4162310;4162330>,"<1;(lessE(self:getBuffOverlayCount(4162341),2) and self:flagZ3()) and 2 or 1>","<1;self:hasBuff(4162330) and 0 or (moreE(self:star(),11) and (self:hasBuff(4162212) and 1 or 0) or 0)>",,<0;0>,,
416332,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416331,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416333,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416332,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416334,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416333,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416335,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416334,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416336,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416335,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=True}
416337,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416336,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416338,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416337,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416339,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416338,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416340,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416339,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416341,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416340,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416342,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416341,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=True}
416343,,,11,,,,,,,,,,,,416342,
416344,,,11,,,,,,,,,,,,416343,
416345,,1,14,,,,,,,<4162312;4162341>,<1;999>,"<moreE(countObjByBuff(3-self:force(),{4162311}),3) and 1 or 1;1>",,<0;0>,,
416346,,1,14,,,,,,,<4162321>,<1>,<self:flagZ3() and 1 or 0>,,<300>,,
416361,,1,14,,,,,,,<4162611;4162621>,<999;999>,<1;1>,,<0;0>,,
416362,,1,14,,,,,,,<4162681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
416363,,1,14,,,,,,,<4162690>,<5>,"<moreE(self:star(),11) and 1 or 0>",,<2500>,,
416511,,,,,,,,,,<4162510>,<1>,<1>,,<0>,416511,
416611,,,,,,,,,,<4162510>,<1>,<1>,,<0>,416611,
416711,,,,,,,,,,,,,,,416711,
,,,,,,,,,,,,,,,,
126111,洛奇亚,,,,,,,,,,,,,,126111,
126112,,1,14,,,,,,,<1261111>,<2>,<1>,,<self:flagZ1() and 1500 or 1000>,,
126121,,,,,,,,,,,,,,,126121,
126122,,1,14,,,,,,,<1261211>,<1>,<1>,,<target:Bspeed()*0.06*((target:natureIntersection(list(10))) and 2 or 1)>,,
126123,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDifferOptional(""natureType"", {10})|random(1)",,,,,<1261211>,<1>,<1>,,<target:Bspeed()*0.06*((target:natureIntersection(list(10))) and 2 or 1)>,,
126124,,,,,,,,,,,,,,,,
126125,,1,14,,,,,,,,,,,,,
126131,,,4,,,,,,,,,,,,126131,
126132,,,4,,,,,,,,,,,,126132,
126133,,1,14,,,,,,,<1261311;1261312;1261313>,<2;2;1>,<1;1;1>,,<(self:lostHp()/self:hpMax())*1000*(3+skillLv(12613) *0.05-0.05);(self:lostHp()/self:hpMax())*1000*(3+skillLv(12613) *0.05-0.05);0>,,
126134,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|buffDiffer('id',{1261612})",,,,,<1261682>,<2>,<1>,,<2000>,,
126135,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {11,10})",,,,,<1261331>,<1>,<(self:flagZ3() and self:hasBuff(1261663)) and 1 or 0>,,<0>,,
126136,,,4,,,,,,,<1261320>,<1>,"<moreE(self:star(),11) and (target:flag(1099) and 0 or 1 ) or 0>",,<0>,,
126137,,,,,,,,,,<1261321>,<1>,"<moreE(self:star(),11) and (target:flag(1099) and 0 or 1 ) or 0>",,<0>,,
126141,,1,14,,,,,,,<1261661>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<<1;1;0>>,,
126142,,1,14,,,,,,,<1261681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
126161,,1,14,,,,,,,<1261611>,<999>,<1>,,<0>,,
126162,,1,14,,,,,,,<1261621>,<999>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
127111,凤王,,,,,,,,,,,,,,127111,
127112,,,,,,,,,,<1271011>,<2>,<1>,,<self:damage()*0.6>,,
127113,,,,enemyForce|nodead,otherProcessExcept(127112)|random(1),,,,,<1271011>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.6>,,
127121,,,4,,,,,,,,,,,,127121,
127122,,,4,,,,,,,<1271011;1271221>,<2;2>,<1;1>,,<self:damage()*0.6;0>,,
127123,,1,14,,,,,,,<1271211>,<2>,<1>,,<self:damage()*0.1>,,
127124,,,4,,,,,,,<1271231>,<1>,"<(self:flagZ2() and moreE(target:getBuffOverlayCount(1271011),1) ) and 1 or 0>",,<0>,,
127131,,,11,,,,,,,,,,,,127131,
