变量名,sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,sceneName_pt,sceneName_th,_beizhu,languages,monsters,boss,icon,gateType,sceneType,roundLimit,backMusic,backGround,bg_boss,bg_boss_pos,openLevel,desc,sceneCount,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,limitType,limitArg,firstAward,firstAwardShow,saodangAward,saodangAwardShow,lowestFightingPoint,gateDesc,gateDesc_tw,gateDesc_en,gateDesc_vn,gateDesc_kr,gateDesc_pt,gateDesc_th
101024,第1024关,第1024關,Stage 1024,Thứ 1024 Quan,스테이지 1024,Stage 1024,Stage 1024,,,<{unitId=231503;level=1613;advance=71};{unitId=221503;level=1613;advance=71};{unitId=231503;level=1613;advance=71};{unitId=230721;level=1613;advance=71};{unitId=230741;level=1613;advance=71}>,<{unitId=251224;level=1613;advance=71}>,config/portrait/jinglingtouxiang1/img_145_sdn@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1613,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=240000;451=30;452=20},<<gold;240000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=6400},<<gold;9900;0>;<451;1;1>;<452;1;225>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101025,第1025关,第1025關,Stage 1025,Thứ 1025 Quan,스테이지 1025,Stage 1025,Stage 1025,,,<{unitId=231071;level=1615;advance=71};{unitId=221903;level=1615;advance=71};{unitId=231071;level=1615;advance=71};{unitId=231293;level=1615;advance=71};{unitId=231293;level=1615;advance=71}>,<{unitId=251225;level=1615;advance=71}>,config/portrait/jinglingtouxiang1/img_212_jqtl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1615,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=240000;451=30;519=1},<<gold;240000;1>;<451;30;1>;<519;1;1>>,{libs=<110;111;112>;gold=6400;452=1},<<gold;9900;0>;<451;1;1>;<452;1;226>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101026,第1026关,第1026關,Stage 1026,Thứ 1026 Quan,스테이지 1026,Stage 1026,Stage 1026,,,<{unitId=231172;level=1617;advance=71};{unitId=220472;level=1617;advance=71};{unitId=231313;level=1617;advance=71};{unitId=230632;level=1617;advance=71};{unitId=230632;level=1617;advance=71}>,<{unitId=251226;level=1617;advance=71}>,config/portrait/jinglingtouxiang1/img_245_sj@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1617,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=245000;451=30;452=20},<<gold;245000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=6500},<<gold;9900;0>;<451;1;1>;<452;1;227>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101027,第1027关,第1027關,Stage 1027,Thứ 1027 Quan,스테이지 1027,Stage 1027,Stage 1027,,,<{unitId=231393;level=1619;advance=71};{unitId=223543;level=1619;advance=71};{unitId=231393;level=1619;advance=71};{unitId=231813;level=1619;advance=71};{unitId=231813;level=1619;advance=71}>,<{unitId=251227;level=1619;advance=71}>,config/portrait/jinglingtouxiang1/img_475_alld@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1619,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{502=1;451=30;gold=245000},<<gold;245000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=6500},<<gold;9900;0>;<451;1;1>;<452;1;228>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101028,第1028关,第1028關,Stage 1028,Thứ 1028 Quan,스테이지 1028,Stage 1028,Stage 1028,,,<{unitId=230721;level=1621;advance=71};{unitId=220731;level=1621;advance=71};{unitId=230741;level=1621;advance=71};{unitId=230753;level=1621;advance=71};{unitId=230632;level=1621;advance=71}>,<{unitId=251228;level=1621;advance=71}>,config/portrait/jinglingtouxiang1/img_373_bfl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1621,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{rmb=100;451=30;gold=245000},<<gold;245000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=6500},<<gold;9900;0>;<451;1;1>;<452;1;229>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101029,第1029关,第1029關,Stage 1029,Thứ 1029 Quan,스테이지 1029,Stage 1029,Stage 1029,,,<{unitId=231903;level=1623;advance=71};{unitId=221903;level=1623;advance=71};{unitId=231903;level=1623;advance=71};{unitId=231221;level=1623;advance=71};{unitId=231241;level=1623;advance=71}>,<{unitId=251229;level=1623;advance=71}>,config/portrait/jinglingtouxiang1/img_244_yd@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1623,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=245000;451=30;452=20},<<gold;245000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=6500},<<gold;9900;0>;<451;1;1>;<452;1;230>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101030,第1030关,第1030關,Stage 1030,Thứ 1030 Quan,스테이지 1030,Stage 1030,Stage 1030,,,<{unitId=230273;level=1625;advance=71};{unitId=220464;level=1625;advance=71};{unitId=230273;level=1625;advance=71};{unitId=230462;level=1625;advance=71};{unitId=230462;level=1625;advance=71}>,<{unitId=251230;level=1625;advance=71}>,config/portrait/jinglingtouxiang1/img_289_qjw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1625,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{501=1;451=30;gold=245000},<<gold;245000;1>;<451;30;1>;<501;1;1>>,{libs=<110;111;112>;gold=6500;452=2},<<gold;9900;0>;<451;1;1>;<452;1;231>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101031,第1031关,第1031關,Stage 1031,Thứ 1031 Quan,스테이지 1031,Stage 1031,Stage 1031,,,<{unitId=232633;level=1627;advance=71};{unitId=223342;level=1627;advance=71};{unitId=233432;level=1627;advance=71};{unitId=230593;level=1627;advance=71};{unitId=230593;level=1627;advance=71}>,<{unitId=251231;level=1627;advance=71}>,config/portrait/jinglingtouxiang1/img_145_sdn@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1627,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=250000;451=30;452=20},<<gold;250000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=6600},<<gold;9900;0>;<451;1;1>;<452;1;232>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101032,第1032关,第1032關,Stage 1032,Thứ 1032 Quan,스테이지 1032,Stage 1032,Stage 1032,,,<{unitId=232723;level=1629;advance=71};{unitId=222013;level=1629;advance=71};{unitId=232723;level=1629;advance=71};{unitId=230402;level=1629;advance=71};{unitId=230402;level=1629;advance=71}>,<{unitId=251232;level=1629;advance=71}>,config/portrait/jinglingtouxiang1/img_719_dax@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1629,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{502=1;451=30;gold=250000},<<gold;250000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=6600},<<gold;9900;0>;<451;1;1>;<452;1;233>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101033,第1033关,第1033關,Stage 1033,Thứ 1033 Quan,스테이지 1033,Stage 1033,Stage 1033,,,<{unitId=232683;level=1631;advance=71};{unitId=221071;level=1631;advance=71};{unitId=232683;level=1631;advance=71};{unitId=230572;level=1631;advance=71};{unitId=230572;level=1631;advance=71}>,<{unitId=251233;level=1631;advance=71}>,config/portrait/jinglingtouxiang1/img_212_jqtl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1631,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{rmb=100;451=30;gold=250000},<<gold;250000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=6600},<<gold;9900;0>;<451;1;1>;<452;1;234>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101034,第1034关,第1034關,Stage 1034,Thứ 1034 Quan,스테이지 1034,Stage 1034,Stage 1034,,,<{unitId=230493;level=1633;advance=71};{unitId=221903;level=1633;advance=71};{unitId=230493;level=1633;advance=71};{unitId=231253;level=1633;advance=71};{unitId=231253;level=1633;advance=71}>,<{unitId=251234;level=1633;advance=71}>,config/portrait/jinglingtouxiang1/img_383_gld@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1633,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=250000;451=30;452=20},<<gold;250000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=6600},<<gold;9900;0>;<451;1;1>;<452;1;235>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101035,第1035关,第1035關,Stage 1035,Thứ 1035 Quan,스테이지 1035,Stage 1035,Stage 1035,,,<{unitId=231503;level=1635;advance=71};{unitId=223501;level=1635;advance=71};{unitId=231503;level=1635;advance=71};{unitId=230781;level=1635;advance=71};{unitId=230781;level=1635;advance=71}>,<{unitId=251235;level=1635;advance=71}>,config/portrait/jinglingtouxiang1/img_719_dax@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1635,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=250000;451=30;519=1},<<gold;250000;1>;<451;30;1>;<519;1;1>>,{libs=<110;111;112>;gold=6600;452=1},<<gold;9900;0>;<451;1;1>;<452;1;236>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101036,第1036关,第1036關,Stage 1036,Thứ 1036 Quan,스테이지 1036,Stage 1036,Stage 1036,,,<{unitId=230372;level=1637;advance=71};{unitId=220393;level=1637;advance=71};{unitId=230552;level=1637;advance=71};{unitId=231813;level=1637;advance=71};{unitId=231813;level=1637;advance=71}>,<{unitId=251236;level=1637;advance=71}>,config/portrait/jinglingtouxiang1/img_477_hyml@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1637,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=255000;451=30;452=20},<<gold;255000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=6700},<<gold;9900;0>;<451;1;1>;<452;1;237>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101037,第1037关,第1037關,Stage 1037,Thứ 1037 Quan,스테이지 1037,Stage 1037,Stage 1037,,,<{unitId=230771;level=1639;advance=71};{unitId=220753;level=1639;advance=71};{unitId=230771;level=1639;advance=71};{unitId=230893;level=1639;advance=71};{unitId=230893;level=1639;advance=71}>,<{unitId=251237;level=1639;advance=71}>,config/portrait/jinglingtouxiang1/img_150_cm@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1639,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{502=1;451=30;gold=255000},<<gold;255000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=6700},<<gold;9900;0>;<451;1;1>;<452;1;238>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101038,第1038关,第1038關,Stage 1038,Thứ 1038 Quan,스테이지 1038,Stage 1038,Stage 1038,,,<{unitId=230023;level=1641;advance=71};{unitId=221313;level=1641;advance=71};{unitId=230552;level=1641;advance=71};{unitId=233303;level=1641;advance=71};{unitId=231241;level=1641;advance=71}>,<{unitId=251238;level=1641;advance=71}>,config/portrait/jinglingtouxiang1/img_130_bll@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1641,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{rmb=100;451=30;gold=255000},<<gold;255000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=6700},<<gold;9900;0>;<451;1;1>;<452;1;239>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101039,第1039关,第1039關,Stage 1039,Thứ 1039 Quan,스테이지 1039,Stage 1039,Stage 1039,,,<{unitId=233353;level=1643;advance=71};{unitId=221503;level=1643;advance=71};{unitId=233353;level=1643;advance=71};{unitId=233472;level=1643;advance=71};{unitId=233472;level=1643;advance=71}>,<{unitId=251239;level=1643;advance=71}>,config/portrait/jinglingtouxiang1/img_719_dax@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1643,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=255000;451=30;452=20},<<gold;255000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=6700},<<gold;9900;0>;<451;1;1>;<452;1;240>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101040,第1040关,第1040關,Stage 1040,Thứ 1040 Quan,스테이지 1040,Stage 1040,Stage 1040,,,<{unitId=231253;level=1645;advance=71};{unitId=221253;level=1645;advance=71};{unitId=231253;level=1645;advance=71};{unitId=231231;level=1645;advance=71};{unitId=231231;level=1645;advance=71}>,<{unitId=251240;level=1645;advance=71}>,config/portrait/jinglingtouxiang1/img_59_fsg@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1645,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{501=1;451=30;gold=255000},<<gold;255000;1>;<451;30;1>;<501;1;1>>,{libs=<110;111;112>;gold=6700;452=2},<<gold;9900;0>;<451;1;1>;<452;1;241>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101041,第1041关,第1041關,Stage 1041,Thứ 1041 Quan,스테이지 1041,Stage 1041,Stage 1041,,,<{unitId=230093;level=1647;advance=71};{unitId=221443;level=1647;advance=71};{unitId=232302;level=1647;advance=71};{unitId=230741;level=1647;advance=71};{unitId=230741;level=1647;advance=71}>,<{unitId=251241;level=1647;advance=71}>,config/portrait/jinglingtouxiang1/img_467_yzys@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1647,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{gold=260000;451=30;452=20},<<gold;260000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=6800},<<gold;9900;0>;<451;1;1>;<452;1;242>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101042,第1042关,第1042關,Stage 1042,Thứ 1042 Quan,스테이지 1042,Stage 1042,Stage 1042,,,<{unitId=232593;level=1649;advance=71};{unitId=222612;level=1649;advance=71};{unitId=232593;level=1649;advance=71};{unitId=232963;level=1649;advance=71};{unitId=232963;level=1649;advance=71}>,<{unitId=251242;level=1649;advance=71}>,config/portrait/jinglingtouxiang1/img_306_bskdl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1649,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{502=1;451=30;gold=260000},<<gold;260000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=6800},<<gold;9900;0>;<451;1;1>;<452;1;243>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
101043,第1043关,第1043關,Stage 1043,Thứ 1043 Quan,스테이지 1043,Stage 1043,Stage 1043,,,<{unitId=232013;level=1651;advance=71};{unitId=222302;level=1651;advance=71};{unitId=233283;level=1651;advance=71};{unitId=231353;level=1651;advance=71};{unitId=231353;level=1651;advance=71}>,<{unitId=251243;level=1651;advance=71}>,config/portrait/jinglingtouxiang1/img_254_xyw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1651,2980,2980,,,,4,<<9;0;15%>;<10;0;15%>;<1;0;15%>>,{rmb=100;451=30;gold=260000},<<gold;260000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=6800},<<gold;9900;0>;<451;1;1>;<452;1;244>>,18000000,最低通关战力要求:18000000,最低通關戰力要求:18000000,Minimum required CP to clear:18000000,CP tối thiểu để vượt ải:18000000,클리어 최소 CP 요구치:18000000,CP mínimo necessário para concluir:18000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:18000000
