变量名,gateID,_beizhu,itemMap,count,probability,itemCount
6722,60403,,{607=100;619=100;616=100;622=100;613=100;610=100},0,60,1
6723,60403,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
6731,60404,,{606=100;621=100;618=100;615=100;612=100;609=100},21,60,1
6732,60404,,{607=100;619=100;616=100;622=100;613=100;610=100},3,60,1
6733,60404,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
6741,60405,,{606=100;621=100;618=100;615=100;612=100;609=100},24,60,1
6742,60405,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
6743,60405,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
6751,60406,,{606=100;621=100;618=100;615=100;612=100;609=100},36,60,1
6752,60406,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
6753,60406,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
6761,60407,,{606=100;621=100;618=100;615=100;612=100;609=100},45,60,1
6762,60407,,{607=100;619=100;616=100;622=100;613=100;610=100},9,60,1
6763,60407,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
6801,60411,,{606=100;621=100;618=100;615=100;612=100;609=100},12,60,1
6802,60411,,{607=100;619=100;616=100;622=100;613=100;610=100},2,60,1
6803,60411,,{623=100;620=100;617=100;614=100;611=100;608=100},0,60,1
6811,60412,,{606=100;621=100;618=100;615=100;612=100;609=100},24,60,1
6812,60412,,{607=100;619=100;616=100;622=100;613=100;610=100},3,60,1
6813,60412,,{623=100;620=100;617=100;614=100;611=100;608=100},0,60,1
6821,60413,,{606=100;621=100;618=100;615=100;612=100;609=100},18,60,1
6822,60413,,{607=100;619=100;616=100;622=100;613=100;610=100},0,60,1
6823,60413,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
6831,60414,,{606=100;621=100;618=100;615=100;612=100;609=100},21,60,1
6832,60414,,{607=100;619=100;616=100;622=100;613=100;610=100},3,60,1
6833,60414,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
6841,60415,,{606=100;621=100;618=100;615=100;612=100;609=100},24,60,1
6842,60415,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
6843,60415,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
6851,60416,,{606=100;621=100;618=100;615=100;612=100;609=100},36,60,1
6852,60416,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
6853,60416,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
6861,60417,,{606=100;621=100;618=100;615=100;612=100;609=100},45,60,1
6862,60417,,{607=100;619=100;616=100;622=100;613=100;610=100},9,60,1
6863,60417,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
6901,60421,,{606=100;621=100;618=100;615=100;612=100;609=100},12,60,1
6902,60421,,{607=100;619=100;616=100;622=100;613=100;610=100},2,60,1
6903,60421,,{623=100;620=100;617=100;614=100;611=100;608=100},0,60,1
6911,60422,,{606=100;621=100;618=100;615=100;612=100;609=100},24,60,1
6912,60422,,{607=100;619=100;616=100;622=100;613=100;610=100},3,60,1
6913,60422,,{623=100;620=100;617=100;614=100;611=100;608=100},0,60,1
6921,60423,,{606=100;621=100;618=100;615=100;612=100;609=100},18,60,1
6922,60423,,{607=100;619=100;616=100;622=100;613=100;610=100},0,60,1
6923,60423,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
6931,60424,,{606=100;621=100;618=100;615=100;612=100;609=100},21,60,1
6932,60424,,{607=100;619=100;616=100;622=100;613=100;610=100},3,60,1
6933,60424,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
6941,60425,,{606=100;621=100;618=100;615=100;612=100;609=100},24,60,1
6942,60425,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
6943,60425,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
6951,60426,,{606=100;621=100;618=100;615=100;612=100;609=100},36,60,1
6952,60426,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
6953,60426,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
6961,60427,,{606=100;621=100;618=100;615=100;612=100;609=100},45,60,1
6962,60427,,{607=100;619=100;616=100;622=100;613=100;610=100},9,60,1
6963,60427,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
7001,60431,,{606=100;621=100;618=100;615=100;612=100;609=100},12,60,1
7002,60431,,{607=100;619=100;616=100;622=100;613=100;610=100},2,60,1
7003,60431,,{623=100;620=100;617=100;614=100;611=100;608=100},0,60,1
7011,60432,,{606=100;621=100;618=100;615=100;612=100;609=100},24,60,1
7012,60432,,{607=100;619=100;616=100;622=100;613=100;610=100},3,60,1
7013,60432,,{623=100;620=100;617=100;614=100;611=100;608=100},0,60,1
7021,60433,,{606=100;621=100;618=100;615=100;612=100;609=100},18,60,1
7022,60433,,{607=100;619=100;616=100;622=100;613=100;610=100},0,60,1
7023,60433,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
7031,60434,,{606=100;621=100;618=100;615=100;612=100;609=100},21,60,1
7032,60434,,{607=100;619=100;616=100;622=100;613=100;610=100},3,60,1
7033,60434,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
7041,60435,,{606=100;621=100;618=100;615=100;612=100;609=100},24,60,1
7042,60435,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
7043,60435,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
7051,60436,,{606=100;621=100;618=100;615=100;612=100;609=100},36,60,1
7052,60436,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
7053,60436,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
7061,60437,,{606=100;621=100;618=100;615=100;612=100;609=100},45,60,1
7062,60437,,{607=100;619=100;616=100;622=100;613=100;610=100},9,60,1
7063,60437,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
7101,60441,,{606=100;621=100;618=100;615=100;612=100;609=100},12,60,1
7102,60441,,{607=100;619=100;616=100;622=100;613=100;610=100},2,60,1
7103,60441,,{623=100;620=100;617=100;614=100;611=100;608=100},0,60,1
7111,60442,,{606=100;621=100;618=100;615=100;612=100;609=100},24,60,1
7112,60442,,{607=100;619=100;616=100;622=100;613=100;610=100},3,60,1
7113,60442,,{623=100;620=100;617=100;614=100;611=100;608=100},0,60,1
7121,60443,,{606=100;621=100;618=100;615=100;612=100;609=100},18,60,1
7122,60443,,{607=100;619=100;616=100;622=100;613=100;610=100},0,60,1
7123,60443,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
7131,60444,,{606=100;621=100;618=100;615=100;612=100;609=100},21,60,1
7132,60444,,{607=100;619=100;616=100;622=100;613=100;610=100},3,60,1
7133,60444,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
7141,60445,,{606=100;621=100;618=100;615=100;612=100;609=100},24,60,1
7142,60445,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
7143,60445,,{623=100;620=100;617=100;614=100;611=100;608=100},2,60,1
7151,60446,,{606=100;621=100;618=100;615=100;612=100;609=100},36,60,1
7152,60446,,{607=100;619=100;616=100;622=100;613=100;610=100},6,60,1
7153,60446,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
7161,60447,,{606=100;621=100;618=100;615=100;612=100;609=100},45,60,1
7162,60447,,{607=100;619=100;616=100;622=100;613=100;610=100},9,60,1
7163,60447,,{623=100;620=100;617=100;614=100;611=100;608=100},3,60,1
7201,60301,,{20271=100},1,35,1
7202,60301,,{20261=100},1,35,1
7203,60301,,{20751=100},1,35,1
7204,60301,,{20131=100},1,75,1
7205,60301,,{21241=100},1,75,1
7206,60301,,{22011=100},1,75,1
7211,60302,,{20271=100},1,35,1
7212,60302,,{20261=100},1,35,1
7213,60302,,{20751=100},1,35,1
7214,60302,,{20131=100},1,75,1
7215,60302,,{21241=100},1,75,1
7216,60302,,{22011=100},1,75,1
7221,60303,,{20271=100},1,35,1
7222,60303,,{20261=100},1,35,1
7223,60303,,{20751=100},1,35,1
7224,60303,,{20131=100},1,75,1
7225,60303,,{21241=100},1,75,1
7226,60303,,{22011=100},1,75,1
7231,60304,,{20271=100},1,35,1
7232,60304,,{20261=100},1,35,1
7233,60304,,{20751=100},1,35,1
7234,60304,,{20131=100},1,75,1
7235,60304,,{21241=100},1,75,1
7236,60304,,{22011=100},1,75,1
7241,60305,,{20271=100},1,35,1
7242,60305,,{20261=100},1,35,1
7243,60305,,{20751=100},1,35,1
7244,60305,,{20131=100},1,75,1
7245,60305,,{21241=100},1,75,1
7246,60305,,{22011=100},1,75,1
7251,60306,,{20271=100},1,35,1
7252,60306,,{20261=100},1,35,1
7253,60306,,{20751=100},1,35,1
7254,60306,,{20131=100},1,75,1
7255,60306,,{21241=100},1,75,1
7256,60306,,{22011=100},1,75,1
7261,60307,,{20271=100},1,35,1
7262,60307,,{20261=100},1,35,1
7263,60307,,{20751=100},1,35,1
7264,60307,,{20131=100},1,75,1
7265,60307,,{21241=100},1,75,1
7266,60307,,{22011=100},1,75,1
7301,60321,,{21221=100},1,35,1
7302,60321,,{20091=100},1,35,1
7303,60321,,{20011=100},1,35,1
7304,60321,,{21421=100},1,75,1
7305,60321,,{20731=100},1,75,1
7306,60321,,{22481=100},1,75,1
7311,60322,,{21221=100},1,35,1
7312,60322,,{20091=100},1,35,1
7313,60322,,{20011=100},1,35,1
7314,60322,,{21421=100},1,75,1
7315,60322,,{20731=100},1,75,1
7316,60322,,{22481=100},1,75,1
7321,60323,,{21221=100},1,35,1
7322,60323,,{20091=100},1,35,1
7323,60323,,{20011=100},1,35,1
7324,60323,,{21421=100},1,75,1
7325,60323,,{20731=100},1,75,1
7326,60323,,{22481=100},1,75,1
7331,60324,,{21221=100},1,35,1
7332,60324,,{20091=100},1,35,1
7333,60324,,{20011=100},1,35,1
7334,60324,,{21421=100},1,75,1
7335,60324,,{20731=100},1,75,1
7336,60324,,{22481=100},1,75,1
7341,60325,,{21221=100},1,35,1
7342,60325,,{20091=100},1,35,1
7343,60325,,{20011=100},1,35,1
7344,60325,,{21421=100},1,75,1
7345,60325,,{20731=100},1,75,1
7346,60325,,{22481=100},1,75,1
7351,60326,,{21221=100},1,35,1
7352,60326,,{20091=100},1,35,1
7353,60326,,{20011=100},1,35,1
7354,60326,,{21421=100},1,75,1
7355,60326,,{20731=100},1,75,1
7356,60326,,{22481=100},1,75,1
7361,60327,,{21221=100},1,35,1
7362,60327,,{20091=100},1,35,1
7363,60327,,{20011=100},1,35,1
7364,60327,,{21421=100},1,75,1
7365,60327,,{20731=100},1,75,1
7366,60327,,{22481=100},1,75,1
7401,60341,,{20471=100},1,35,1
7402,60341,,{20391=100},1,35,1
7403,60341,,{20721=100},1,35,1
7404,60341,,{21611=100},1,75,1
7405,60341,,{21291=100},1,75,1
7406,60341,,{23291=100},1,75,1
7411,60342,,{20471=100},1,35,1
7412,60342,,{20391=100},1,35,1
7413,60342,,{20721=100},1,35,1
7414,60342,,{21611=100},1,75,1
7415,60342,,{21291=100},1,75,1
7416,60342,,{23291=100},1,75,1
7421,60343,,{20471=100},1,35,1
7422,60343,,{20391=100},1,35,1
7423,60343,,{20721=100},1,35,1
7424,60343,,{21611=100},1,75,1
7425,60343,,{21291=100},1,75,1
7426,60343,,{23291=100},1,75,1
7431,60344,,{20471=100},1,35,1
7432,60344,,{20391=100},1,35,1
7433,60344,,{20721=100},1,35,1
7434,60344,,{21611=100},1,75,1
7435,60344,,{21291=100},1,75,1
7436,60344,,{23291=100},1,75,1
7441,60345,,{20471=100},1,35,1
7442,60345,,{20391=100},1,35,1
7443,60345,,{20721=100},1,35,1
7444,60345,,{21611=100},1,75,1
7445,60345,,{21291=100},1,75,1
7446,60345,,{23291=100},1,75,1
7451,60346,,{20471=100},1,35,1
7452,60346,,{20391=100},1,35,1
7453,60346,,{20721=100},1,35,1
7454,60346,,{21611=100},1,75,1
7455,60346,,{21291=100},1,75,1
7456,60346,,{23291=100},1,75,1
7461,60347,,{20471=100},1,35,1
7462,60347,,{20391=100},1,35,1
7463,60347,,{20721=100},1,35,1
7464,60347,,{21611=100},1,75,1
7465,60347,,{21291=100},1,75,1
7466,60347,,{23291=100},1,75,1
7501,60361,,{21171=100},1,35,1
7502,60361,,{20301=100},1,35,1
7503,60361,,{20001=100},1,35,1
7504,60361,,{23541=100},1,75,1
7505,60361,,{20021=100},1,75,1
7506,60361,,{21231=100},1,75,1
7511,60362,,{21171=100},1,35,1
7512,60362,,{20301=100},1,35,1
7513,60362,,{20001=100},1,35,1
7514,60362,,{23541=100},1,75,1
7515,60362,,{20021=100},1,75,1
7516,60362,,{21231=100},1,75,1
7521,60363,,{21171=100},1,35,1
7522,60363,,{20301=100},1,35,1
7523,60363,,{20001=100},1,35,1
7524,60363,,{23541=100},1,75,1
7525,60363,,{20021=100},1,75,1
7526,60363,,{21231=100},1,75,1
7531,60364,,{21171=100},1,35,1
7532,60364,,{20301=100},1,35,1
7533,60364,,{20001=100},1,35,1
7534,60364,,{23541=100},1,75,1
7535,60364,,{20021=100},1,75,1
7536,60364,,{21231=100},1,75,1
7541,60365,,{21171=100},1,35,1
7542,60365,,{20301=100},1,35,1
7543,60365,,{20001=100},1,35,1
7544,60365,,{23541=100},1,75,1
7545,60365,,{20021=100},1,75,1
7546,60365,,{21231=100},1,75,1
7551,60366,,{21171=100},1,35,1
7552,60366,,{20301=100},1,35,1
7553,60366,,{20001=100},1,35,1
7554,60366,,{23541=100},1,75,1
7555,60366,,{20021=100},1,75,1
7556,60366,,{21231=100},1,75,1
7561,60367,,{21171=100},1,35,1
7562,60367,,{20301=100},1,35,1
7563,60367,,{20001=100},1,35,1
7564,60367,,{23541=100},1,75,1
7565,60367,,{20021=100},1,75,1
7566,60367,,{21231=100},1,75,1
7601,60381,,{20631=100},1,35,1
7602,60381,,{23281=100},1,35,1
7603,60381,,{20791=100},1,35,1
7604,60381,,{20741=100},1,75,1
7605,60381,,{23301=100},1,75,1
7606,60381,,{20691=100},1,75,1
7611,60382,,{20631=100},1,35,1
7612,60382,,{23281=100},1,35,1
7613,60382,,{20791=100},1,35,1
7614,60382,,{20741=100},1,75,1
7615,60382,,{23301=100},1,75,1
7616,60382,,{20691=100},1,75,1
7621,60383,,{20631=100},1,35,1
7622,60383,,{23281=100},1,35,1
7623,60383,,{20791=100},1,35,1
7624,60383,,{20741=100},1,75,1
7625,60383,,{23301=100},1,75,1
7626,60383,,{20691=100},1,75,1
7631,60384,,{20631=100},1,35,1
7632,60384,,{23281=100},1,35,1
7633,60384,,{20791=100},1,35,1
7634,60384,,{20741=100},1,75,1
7635,60384,,{23301=100},1,75,1
7636,60384,,{20691=100},1,75,1
7641,60385,,{20631=100},1,35,1
7642,60385,,{23281=100},1,35,1
7643,60385,,{20791=100},1,35,1
7644,60385,,{20741=100},1,75,1
7645,60385,,{23301=100},1,75,1
7646,60385,,{20691=100},1,75,1
7651,60386,,{20631=100},1,35,1
7652,60386,,{23281=100},1,35,1
7653,60386,,{20791=100},1,35,1
7654,60386,,{20741=100},1,75,1
7655,60386,,{23301=100},1,75,1
7656,60386,,{20691=100},1,75,1
7661,60387,,{20631=100},1,35,1
7662,60387,,{23281=100},1,35,1
7663,60387,,{20791=100},1,35,1
7664,60387,,{20741=100},1,75,1
7665,60387,,{23301=100},1,75,1
7666,60387,,{20691=100},1,75,1
7701,60401,,{21251=100},1,35,1
7702,60401,,{20591=100},1,35,1
7703,60401,,{22271=100},1,35,1
7704,60401,,{23471=100},1,75,1
7705,60401,,{20601=100},1,75,1
7706,60401,,{20331=100},1,75,1
7711,60402,,{21251=100},1,35,1
7712,60402,,{20591=100},1,35,1
7713,60402,,{22271=100},1,35,1
7714,60402,,{23471=100},1,75,1
7715,60402,,{20601=100},1,75,1
7716,60402,,{20331=100},1,75,1
7721,60403,,{21251=100},1,35,1
7722,60403,,{20591=100},1,35,1
7723,60403,,{22271=100},1,35,1
7724,60403,,{23471=100},1,75,1
7725,60403,,{20601=100},1,75,1
7726,60403,,{20331=100},1,75,1
7731,60404,,{21251=100},1,35,1
7732,60404,,{20591=100},1,35,1
7733,60404,,{22271=100},1,35,1
7734,60404,,{23471=100},1,75,1
7735,60404,,{20601=100},1,75,1
7736,60404,,{20331=100},1,75,1
7741,60405,,{21251=100},1,35,1
7742,60405,,{20591=100},1,35,1
7743,60405,,{22271=100},1,35,1
7744,60405,,{23471=100},1,75,1
7745,60405,,{20601=100},1,75,1
7746,60405,,{20331=100},1,75,1
7751,60406,,{21251=100},1,35,1
7752,60406,,{20591=100},1,35,1
7753,60406,,{22271=100},1,35,1
7754,60406,,{23471=100},1,75,1
7755,60406,,{20601=100},1,75,1
7756,60406,,{20331=100},1,75,1
7761,60407,,{21251=100},1,35,1
7762,60407,,{20591=100},1,35,1
7763,60407,,{22271=100},1,35,1
7764,60407,,{23471=100},1,75,1
7765,60407,,{20601=100},1,75,1
7766,60407,,{20331=100},1,75,1
7801,60411,,{20051=100},1,35,1
7802,60411,,{20801=100},1,35,1
7803,60411,,{22631=100},1,35,1
7804,60411,,{21841=100},1,75,1
7805,60411,,{23351=100},1,75,1
7806,60411,,{23411=100},1,75,1
7811,60412,,{20051=100},1,35,1
7812,60412,,{20801=100},1,35,1
7813,60412,,{22631=100},1,35,1
7814,60412,,{21841=100},1,75,1
7815,60412,,{23351=100},1,75,1
7816,60412,,{23411=100},1,75,1
7821,60413,,{20051=100},1,35,1
7822,60413,,{20801=100},1,35,1
7823,60413,,{22631=100},1,35,1
7824,60413,,{21841=100},1,75,1
7825,60413,,{23351=100},1,75,1
7826,60413,,{23411=100},1,75,1
7831,60414,,{20051=100},1,35,1
7832,60414,,{20801=100},1,35,1
7833,60414,,{22631=100},1,35,1
7834,60414,,{21841=100},1,75,1
7835,60414,,{23351=100},1,75,1
7836,60414,,{23411=100},1,75,1
7841,60415,,{20051=100},1,35,1
7842,60415,,{20801=100},1,35,1
7843,60415,,{22631=100},1,35,1
7844,60415,,{21841=100},1,75,1
7845,60415,,{23351=100},1,75,1
7846,60415,,{23411=100},1,75,1
7851,60416,,{20051=100},1,35,1
7852,60416,,{20801=100},1,35,1
7853,60416,,{22631=100},1,35,1
7854,60416,,{21841=100},1,75,1
7855,60416,,{23351=100},1,75,1
7856,60416,,{23411=100},1,75,1
7861,60417,,{20051=100},1,35,1
7862,60417,,{20801=100},1,35,1
7863,60417,,{22631=100},1,35,1
7864,60417,,{21841=100},1,75,1
7865,60417,,{23351=100},1,75,1
7866,60417,,{23411=100},1,75,1
7901,60421,,{20461=100},1,35,1
7902,60421,,{21441=100},1,35,1
7903,60421,,{22871=100},1,35,1
7904,60421,,{21071=100},1,75,1
7905,60421,,{23141=100},1,75,1
7906,60421,,{21391=100},1,75,1
7911,60422,,{20461=100},1,35,1
7912,60422,,{21441=100},1,35,1
7913,60422,,{22871=100},1,35,1
7914,60422,,{21071=100},1,75,1
7915,60422,,{23141=100},1,75,1
7916,60422,,{21391=100},1,75,1
7921,60423,,{20461=100},1,35,1
7922,60423,,{21441=100},1,35,1
7923,60423,,{22871=100},1,35,1
7924,60423,,{21071=100},1,75,1
7925,60423,,{23141=100},1,75,1
7926,60423,,{21391=100},1,75,1
7931,60424,,{20461=100},1,35,1
7932,60424,,{21441=100},1,35,1
7933,60424,,{22871=100},1,35,1
7934,60424,,{21071=100},1,75,1
7935,60424,,{23141=100},1,75,1
7936,60424,,{21391=100},1,75,1
7941,60425,,{20461=100},1,35,1
7942,60425,,{21441=100},1,35,1
7943,60425,,{22871=100},1,35,1
7944,60425,,{21071=100},1,75,1
7945,60425,,{23141=100},1,75,1
7946,60425,,{21391=100},1,75,1
7951,60426,,{20461=100},1,35,1
7952,60426,,{21441=100},1,35,1
7953,60426,,{22871=100},1,35,1
7954,60426,,{21071=100},1,75,1
7955,60426,,{23141=100},1,75,1
7956,60426,,{21391=100},1,75,1
7961,60427,,{20461=100},1,35,1
7962,60427,,{21441=100},1,35,1
7963,60427,,{22871=100},1,35,1
7964,60427,,{21071=100},1,75,1
7965,60427,,{23141=100},1,75,1
7966,60427,,{21391=100},1,75,1
8001,60431,,{20481=100},1,35,1
8002,60431,,{22071=100},1,35,1
8003,60431,,{23011=100},1,35,1
8004,60431,,{23501=100},1,75,1
8005,60431,,{21501=100},1,75,1
8006,60431,,{20571=100},1,75,1
8011,60432,,{20481=100},1,35,1
8012,60432,,{22071=100},1,35,1
8013,60432,,{23011=100},1,35,1
8014,60432,,{23501=100},1,75,1
8015,60432,,{21501=100},1,75,1
8016,60432,,{20571=100},1,75,1
8021,60433,,{20481=100},1,35,1
8022,60433,,{22071=100},1,35,1
8023,60433,,{23011=100},1,35,1
8024,60433,,{23501=100},1,75,1
8025,60433,,{21501=100},1,75,1
8026,60433,,{20571=100},1,75,1
8031,60434,,{20481=100},1,35,1
8032,60434,,{22071=100},1,35,1
8033,60434,,{23011=100},1,35,1
8034,60434,,{23501=100},1,75,1
8035,60434,,{21501=100},1,75,1
8036,60434,,{20571=100},1,75,1
8041,60435,,{20481=100},1,35,1
8042,60435,,{22071=100},1,35,1
8043,60435,,{23011=100},1,35,1
8044,60435,,{23501=100},1,75,1
8045,60435,,{21501=100},1,75,1
8046,60435,,{20571=100},1,75,1
8051,60436,,{20481=100},1,35,1
8052,60436,,{22071=100},1,35,1
8053,60436,,{23011=100},1,35,1
8054,60436,,{23501=100},1,75,1
8055,60436,,{21501=100},1,75,1
8056,60436,,{20571=100},1,75,1
8061,60437,,{20481=100},1,35,1
8062,60437,,{22071=100},1,35,1
8063,60437,,{23011=100},1,35,1
8064,60437,,{23501=100},1,75,1
8065,60437,,{21501=100},1,75,1
8066,60437,,{20571=100},1,75,1
8101,60441,,{20551=100},1,35,1
8102,60441,,{22301=100},1,35,1
8103,60441,,{23341=100},1,35,1
8104,60441,,{23431=100},1,75,1
8105,60441,,{21811=100},1,75,1
8106,60441,,{23021=100},1,75,1
8111,60442,,{20551=100},1,35,1
8112,60442,,{22301=100},1,35,1
8113,60442,,{23341=100},1,35,1
8114,60442,,{23431=100},1,75,1
8115,60442,,{21811=100},1,75,1
8116,60442,,{23021=100},1,75,1
8121,60443,,{20551=100},1,35,1
8122,60443,,{22301=100},1,35,1
8123,60443,,{23341=100},1,35,1
8124,60443,,{23431=100},1,75,1
8125,60443,,{21811=100},1,75,1
8126,60443,,{23021=100},1,75,1
8131,60444,,{20551=100},1,35,1
8132,60444,,{22301=100},1,35,1
8133,60444,,{23341=100},1,35,1
8134,60444,,{23431=100},1,75,1
8135,60444,,{21811=100},1,75,1
8136,60444,,{23021=100},1,75,1
8141,60445,,{20551=100},1,35,1
