变量名,name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,_beizhu,type,activeType,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath
105725,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,1,100000,{},3,<5005725>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
105726,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,1,100000,{},3,<5005726>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
105727,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,1,100000,{},3,<5005727>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
105728,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,1,100000,{},3,<5005728>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
105729,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,1,100000,{},3,<5005729>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
105730,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,1,100000,{},3,<5005730>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106101,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006101>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106102,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006102>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106103,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006103>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106104,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006104>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106105,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006105>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106106,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006106>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106201,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006201>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106202,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006202>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106203,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006203>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106204,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006204>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106205,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006205>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106206,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006206>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106301,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006301>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106302,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006302>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106303,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006303>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106304,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006304>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106305,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006305>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106306,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006306>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
106401,被动激活,被動激活,Passive Activation,Kích hoạt bị động,패시브 활성화,Ativação Passiva,การเปิดใช้งานแบบพาสซีฟ,,2,1,这是一个神秘的徽章,這是一個神秘的徽章,This is a mysterious badge,Đây là một huy hiệu bí ẩn,이것은 신비한 배지입니다,Este é um distintivo misterioso,นี่คือเหรียญตราลึกลับ,2,100000,{},3,<5006401>,<>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_gj.png
