变量名,_beizhu,cardID,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc1_tw,unlockdesc1_en,unlockdesc1_vn,unlockdesc1_kr,unlockdesc1_pt,unlockdesc1_th,unlockdesc2,unlockdesc2_tw,unlockdesc2_en,unlockdesc2_vn,unlockdesc2_kr,unlockdesc2_pt,unlockdesc2_th,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
102593,,2593,庞岩怪,龐岩怪,Graveler,Graveler,고래왕,Graveler,Graveler,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102612,,2612,龙头地鼠,龙头地鼠,Dragon Head Mole,Chuột chũi đầu rồng,용두두더쥐,Toupeira Cabeça de Dragão,ตุ่นหัวมังกร,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102683,,2683,蜈蚣王,蜈蚣王,Centipede King,Vua Rết,지네왕,Rei Centopéia,ราชาตะขาบ,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102723,,2723,流氓鳄,流氓鱷,Rogue Crocodile,Cá sấu côn đồ,악당 악어,Crocodilo Vagabundo,จระเข้หัวขโมย,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102822,,2822,索罗亚克,索羅亞克,Zoroark,Zoroark,조로아크,Zoroark,โซโรอาร์ค,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102843,,2843,哥德小姐,戈德小姐,Miss Goede,Cô Goede,괴데 양,Senhorita Goede,มิสโกเด,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102873,,2873,双倍多多冰,雙倍多多冰,Double Double Ice,Đôi Đôi Đá,더블 더블 아이스,Duplo Duplo Gelo,ดับเบิ้ล ดับเบิ้ล น้ำแข็ง,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102891,,2891,电飞鼠,電飛鼠,Electric flying squirrel,Sóc bay điện,전기 날다람쥐,Esquilo voador elétrico,กระรอกบินไฟฟ้า,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102923,,2923,胖嘟嘟·雌,胖嘟嘟·雌,Chubby Female,Nữ mũm mĩm,통통한 암컷,Fêmea gordinha,ตัวเมียอ้วนกลม,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102924,,2924,胖嘟嘟·雄,胖嘟嘟雄,Chubby Xiong,Xiong mũm mĩm,통통한 Xiong,Xiong gordinho, Xiong อ้วนกลม,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102963,,2963,齿轮怪,齒輪怪,Gear Monster,Quái vật bánh răng,기어 몬스터,Monstro de engrenagem,มอนสเตอร์เกียร์,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
102993,,2993,水晶灯火灵,水晶燈火靈,Crystal Shard Spirit,Linh hồn mảnh vỡ pha lê,크리스탈 조각 정령,Espírito de Fragmento de Cristal,วิญญาณเศษแก้วคริสตัล,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103012,,3012,冻原熊,凍原熊,Tundra Bear,Gấu Bắc Cực,툰드라곰,Urso da Tundra,หมีทุนดรา,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103021,,3021,几何雪花,幾何雪花,Geometric Snowflake,Bông Tuyết Hình Học,기하학적 눈송이,Floco de Neve Geométrico,เกล็ดหิมะเรขาคณิต,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103143,,3143,三首恶龙,三頭惡龍,Three Evil Dragons,Ba con rồng độc ác,세 마리 악룡,Três Dragões Malignos,มังกรร้ายสามตน,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103152,,3152,火神蛾,火神蛾,Fire Moth,Ngài lửa,불나방,Traça de Fogo,ผีเสื้อไฟ,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103211,,3211,莱希拉姆,萊希拉姆,Reshiram,Reshiram,레시라姆,Reshiram,เรชิรัม,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103221,,3221,捷克罗姆,捷克羅姆,Zekrom,Zekrom,제크롬,Zekrom,เซ็คโรม,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103261,,3261,美洛耶塔·歌声形态,美洛耶塔・歌聲形態,Meloetta (Aria Forme),Meloetta (Hình dạng Aria),멜로엣타 (아리아 포름),Meloetta (Forma Ária),เมโลเอ็ตตา (รูปแบบอาริอา),11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103342,,3342,火炎狮,火炎獅,Flame Lion,Sư tử lửa,화염 사자,Leão de Fogo,สิงโตเพลิง,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103353,,3353,花洁夫人,花潔夫人,Madam Flower Cleanliness,Bà Hoa Thanh Khiết,화결 부인,Senhora Flor de Pureza,คุณหนูฮวาเจี๋ย,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103413,,3413,坚盾剑怪·盾牌,堅盾劍怪・盾牌,堅盾劍怪・Shield,Kiếm Quái Khiên Cứng Cáp・Khiên,견고한 방패 검괴・방패,Monstro-Espada Escudo Sólido・Escudo,สัตว์ประหลาดดาบโล่แข็งแกร่ง・โล่,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103432,,3432,胖甜妮,胖甜妮,Pang Tian Ni,Pang Tian Ni,팡티엔니,Pang Tian Ni,พังเทียนหนี,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103472,,3472,钢炮臂虾,鋼炮臂蝦,Steel Cannon Shrimp,Tôm Súng Thép,강철 대포 새우,Camarão Canhão de Aço,กุ้งปืนเหล็ก,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103502,,3502,冰雪巨龙,冰雪巨龍,Ice Dragon,Rồng băng,얼음 용,Dragão de Gelo,มังกรน้ำแข็ง,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103543,,3543,黏美龙,黏美龍,Glalie,Glalie,글레이시아,Glalie,กลาไล,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103592,,3592,音波龙,音波龍,Sonic Dragon,Rồng Âm Thanh,음파 드래곤,Dragão Sônico,มังกรโซนิค,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103611,,3611,伊裴尔塔尔,伊裴爾塔爾,Yveltal,Yveltal,이벨탈,Yveltal,อีเวอร์ทัล,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103631,,3631,蒂安希,蒂安希,Diancie,Diancie,디안시,Diancie,เดียนซี,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103772,,3772,超坏星,超壞星,Supernova,Siêu tân tinh,초신성,Supernova,ซูเปอร์โนวา,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
103843,,3843,甜冷美后,甜冷美后,Sweet Cold Beauty,Người đẹp lạnh lùng ngọt ngào,달콤한 냉미녀,Beleza doce e fria,ความงามหวานเย็น,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
104132,,4132,四颚针龙,四顎針龍,Tetrapodophis,Tetrapodophis,테트라포도피스,Tetrapodophis,เททราโปโดฟิส,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
104171,,4172,美录梅塔,美錄梅塔,Meloetta,Meloetta,멜로엣타,Meloetta,เมโลเอ็ตตา,11,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn>
500001,,1,妙蛙种子,妙蛙種子,Bulbasaur,Bulbasaur,이브이,Bulbasaur,Bulbasaur,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500002,,2,妙蛙草,妙蛙草,Bulbasaur,Bulbasaur,이상해씨,Bulbasaur,บูลบาซอร์,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500003,,3,妙蛙花,妙蛙花,Venusaur,Venusaur,비나스,Venusaur,เวนุซอร์,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500004,,4,超级妙蛙花,超級妙蛙花,Mega Venusaur,Mega Venusaur,메가 이상해꽃,Mega Venusaur,เมก้าเวนุซอร์,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500011,,11,小火龙,小火龍,Charmander,Charmander,파이리,Charmander,แชมเปญ,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500012,,12,火恐龙,火恐龍,Charmander,Charmander,파이리,Charmander,แชมเปญ,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500013,,13,喷火龙,噴火龍,Charizard,Charizard,리자몽,Charizard,แชริซาร์ด,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500014,,14,超级喷火龙X,超級噴火龍X,Mega Charizard X,Mega Charizard X,메가 리자몽X,Mega Charizard X,เมก้าแชริซาร์ด X,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500015,,15,超级喷火龙Y,超級噴火龍Y,Mega Charizard Y,Mega Charizard Y,메가 리자몽Y,Mega Charizard Y,เมก้าเวนุซอร์ Y,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500021,,21,杰尼龟,傑尼龜,Squirtle,Squirtle,꼬부기,Squirtle,สไปร์ท,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500022,,22,卡咪龟,卡咪龜,Squirtle,Squirtle,꼬부기,Squirtle,สไปร์ท,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500023,,23,水箭龟,水箭龜,Blastoise,Blastoise,거북왕,Blastoise,บลัสทอยส์,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500024,,24,超级水箭龟,超級水箭龜,Blastoise,Blastoise,거북왕,Blastoise,บลัสทอยส์,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
500031,,31,绿毛虫,綠毛蟲,Caterpie,Caterpie,캐터피,Caterpie,แคทเทอร์ปี,101,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,1,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,,,,,,,,,,,,,,,,,,,,,<cn>
