变量名,_beizhu,name,_name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,icon,icon1,rDesc,rDesc_tw,rDesc_en,rDesc_vn,rDesc_kr,rDesc_pt,rDesc_th,type,independent,desc,_desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,paramMap,clientParam,huodongID,countType,openType,validServerOpenDateRange,validRoleCreatedDateRange,beginDate,beginTime,beginTime_kr,beginTime_en,endDate,endTime,endTime_kr,endTime_en,relativeDayRange,openDuration,leastLevel,leastVipLevel,serverDayRange,roleDayRange,servers,languages,active,sortWeight,redpoint
,每日登录,,120018,,,,,,,city/main/icon_thlb.png,1,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,3,,每日登录,,,,,,,{},{},20205,1,4,<20160101;20990101>,<20160101;20990101>,20240101,500,0,0,20300101,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,5,0
,七月累充,,120019,,,,,,,city/main/icon_thlb.png,2,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,七月累充,,,,,,,{},{},20203,1,4,<20160101;20990101>,<20160101;20990101>,20240701,500,0,0,20240801,500,0,0,<0;9999>,744,1,0,<-1;9999>,<-1;9999>,,,1,103,0
,充值返利,,120020,,,,,,,city/main/icon_thlb.png,1,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,充值返利,,,,,,,{},{},20204,1,4,<20160101;20990101>,<20160101;20990101>,20240701,500,0,0,20250630,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,17,0
,七月兑换,,120021,,,,,,,city/main/icon_thlb.png,2,活动时间内，可以兑换指定道具！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,12,0,,七月兑换,,,,,,,{},{},10260,1,0,<20160101;20990101>,<20160101;20990101>,20240101,500,0,0,20240801,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,14,1
,普通副本挑战,,120022,,,,,,,city/main/icon_thlb.png,1,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,3,,普通副本挑战,,,,,,,{},{},3001,0,0,<20160101;20990101>,<20160101;20990101>,20240101,500,0,0,20300101,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,6,0
,勋章兑换商店,,120023,,,,,,,city/main/icon_thlb.png,3,活动时间内，可以兑换指定道具！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,12,0,,勋章兑换商店,,,,,,,{},{},10261,1,0,<20160101;20990101>,<20160101;20990101>,20240704,500,0,0,20240708,500,0,0,<0;9999>,96,0,0,<-1;9999>,<-1;9999>,,,1,14,1
,养成折扣,,120024,,,,,,,city/main/icon_hgxp.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,33,1,,养成折扣,,,,,,,{},{type=item;double11=true},24025,1,0,<20160101;20990101>,<20160101;20990101>,20240722,500,0,0,20240801,500,0,0,<0;9999>,240,0,0,<-1;9999>,<-1;9999>,,,1,2,0
,碎片折扣,,120025,,,,,,,city/main/icon_hgxp.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,33,1,,碎片折扣,,,,,,,{},{type=item;double11=true},24026,1,0,<20160101;20990101>,<20160101;20990101>,20240722,500,0,0,20240801,500,0,0,<0;9999>,240,0,0,<-1;9999>,<-1;9999>,,,1,3,0
,累充测试II,,120026,,,,,,,city/main/icon_thlb.png,2,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,累充测试II,,,,,,,{},{},20212,1,0,<20160101;20990101>,<20160101;20990101>,20240801,500,0,0,20241231,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,101,0
,八月兑换,,120027,,,,,,,city/main/icon_thlb.png,2,活动时间内，可以兑换指定道具！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,12,0,,八月兑换,,,,,,,{},{},10270,1,0,<20160101;20990101>,<20160101;20990101>,20240801,500,0,0,20240901,500,0,0,<0;9999>,744,0,0,<-1;9999>,<-1;9999>,,,1,12,1
,五一累充奖励,,120028,,,,,,,city/main/icon_thlb.png,3,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,五一累充奖励,,,,,,,{},{},20207,1,0,<20160101;20990101>,<20160101;20990101>,20250427,500,0,0,20250504,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,七夕折扣,,120029,,,,,,,city/main/icon_hgxp.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,33,1,,七夕折扣,,,,,,,{},{type=item;double11=true},24025,1,0,<20160101;20990101>,<20160101;20990101>,20240808,500,0,0,20240812,500,0,0,<0;9999>,120,0,0,<-1;9999>,<-1;9999>,,,1,2,0
,限时掉落玫瑰,,120030,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,-3,-1,,限时掉落玫瑰,,,,,,,{extraVersion=3},{},0,1,0,<20160101;20990101>,<20160101;20990101>,20240808,500,0,0,20240812,500,0,0,<0;9999>,120,1,0,<-1;9999>,<-1;9999>,,,1,2,0
,限时掉落玫瑰,,120031,,,,,,,city/main/icon_thlb.png,2,活动时间内，普通关卡和困难关卡战斗胜利会有一定几率额外掉落七夕玫瑰，打开可以获得各种资源！愿爱永相随！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,0,,限时掉落玫瑰,,,,,,,{},{},0,1,0,<20160101;20990101>,<20160101;20990101>,20240808,500,0,0,20240812,500,0,0,<0;9999>,120,1,0,<-1;9999>,<-1;9999>,,,1,2,0
,七夕限时登录,,120032,,,,,,,city/main/icon_thlb.png,2,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,3,,七夕限时登录,,,,,,,{},{},20208,1,3,<20160101;20990101>,<20160101;20990101>,20240811,500,0,0,20240815,500,0,0,<0;7>,96,1,0,<-1;9999>,<-1;9999>,,,1,5,0
,限时礼包,,120033,,,,,,,city/main/icon_xslb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,34,2,,限时礼包,,,,,,,{},{showCountTime=ture},20200,1,0,<20160101;20990101>,<20160101;20990101>,20240808,500,0,0,20240831,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,16,1
,特别累充,,120034,,,,,,,city/main/icon_thlb.png,2,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,特别累充,,,,,,,{},{},20209,1,0,<20160101;20990101>,<20160101;20990101>,20250108,500,0,0,20250115,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,11,0
,直购礼包,,120035,,,,,,,city/main/icon_srdz.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,70,1,,直购礼包,,,,,,,{rarity=4},{showCountTime=true},1002,1,0,<20160101;20990101>,<20160101;20990101>,20250108,500,0,0,20250115,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,九月累充,,120036,,,,,,,city/main/icon_thlb.png,2,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,九月累充,,,,,,,{},{},20210,1,0,<20160101;20990101>,<20160101;20990101>,20240901,500,0,0,20241001,500,0,0,<0;9999>,720,1,0,<-1;9999>,<-1;9999>,,,1,14,0
,九月兑换,,120037,,,,,,,city/main/icon_thlb.png,2,活动时间内，可以兑换指定道具！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,12,0,,九月兑换,,,,,,,{},{},10271,1,0,<20160101;20990101>,<20160101;20990101>,20240901,500,0,0,20241001,500,0,0,<0;9999>,720,0,0,<-1;9999>,<-1;9999>,,,1,12,1
,养成折扣,,120038,,,,,,,city/main/icon_hgxp.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,33,1,,养成折扣,,,,,,,{},{type=item;double11=true},24025,1,0,<20160101;20990101>,<20160101;20990101>,20240826,500,0,0,20240902,500,0,0,<0;9999>,168,0,0,<-1;9999>,<-1;9999>,,,1,2,0
,充值大转盘,,120039,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=5000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{rmb=10000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20240825,500,0,0,20240902,500,0,0,<0;9999>,192,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,招财猫,,120040,,,,,,,city/main/icon_zcm@.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,招财猫,,,,,,,{type=rmb},{},17013,1,0,<20160101;20990101>,<20160101;20990101>,20240825,500,0,0,20240828,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,40,1
,招财猫海报,,120041,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,招财猫海报,,,,,,,{},{res=config/poster/img_hb_zcm@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20240825,500,0,0,20240828,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,开学季登录,,120042,,,,,,,city/main/icon_thlb.png,2,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,3,,开学季登录,,,,,,,{},{},20211,1,3,<20160101;20990101>,<20160101;20990101>,20240901,500,0,0,20240905,500,0,0,<0;9999>,96,1,0,<-1;9999>,<-1;9999>,,,1,5,0
,直购礼包,,120043,,,,,,,city/main/icon_srdz.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,70,1,,直购礼包,,,,,,,{rarity=4},{showCountTime=true},1002,1,0,<20160101;20990101>,<20160101;20990101>,20240915,500,0,0,20241001,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,直购礼包,,120044,,,,,,,city/main/icon_srdz.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,70,1,,直购礼包,,,,,,,{rarity=4},{showCountTime=true},1002,1,0,<20160101;20990101>,<20160101;20990101>,20240915,500,0,0,20241001,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,直购礼包,,120045,,,,,,,city/main/icon_srdz.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,70,1,,直购礼包,,,,,,,{rarity=4},{showCountTime=true},1002,1,0,<20160101;20990101>,<20160101;20990101>,20241001,500,0,0,20241015,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,直购礼包,,120046,,,,,,,city/main/icon_srdz.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,70,1,,直购礼包,,,,,,,{rarity=4},{showCountTime=true},1002,1,0,<20160101;20990101>,<20160101;20990101>,20241015,500,0,0,20241101,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,直购礼包,,120047,,,,,,,city/main/icon_srdz.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,70,1,,直购礼包,,,,,,,{rarity=4},{showCountTime=true},1002,1,0,<20160101;20990101>,<20160101;20990101>,20241101,500,0,0,20241115,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,直购礼包,,120048,,,,,,,city/main/icon_srdz.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,70,1,,直购礼包,,,,,,,{rarity=4},{showCountTime=true},1002,1,0,<20160101;20990101>,<20160101;20990101>,20241115,500,0,0,20241201,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,直购礼包,,120049,,,,,,,city/main/icon_srdz.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,70,1,,直购礼包,,,,,,,{rarity=4},{showCountTime=true},1002,1,0,<20160101;20990101>,<20160101;20990101>,20241201,500,0,0,20241215,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,直购礼包,,120050,,,,,,,city/main/icon_srdz.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,70,1,,直购礼包,,,,,,,{rarity=4},{showCountTime=true},1002,1,0,<20160101;20990101>,<20160101;20990101>,20241215,500,0,0,20250101,500,0,0,<0;9999>,5000000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,充值大转盘,,120051,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=5000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20240906,500,0,0,20240909,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,招财猫,,120052,,,,,,,city/main/icon_zcm@.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,招财猫,,,,,,,{type=rmb},{},17013,1,0,<20160101;20990101>,<20160101;20990101>,20240906,500,0,0,20240909,500,0,0,<0;9999>,72,30,0,<-1;9999>,<-1;9999>,,,1,40,1
,招财猫海报,,120053,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,招财猫海报,,,,,,,{},{res=config/poster/img_hb_zcm@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20240906,500,0,0,20240909,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,充值大转盘,,120054,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20240913,500,0,0,20240916,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120055,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20240920,500,0,0,20240923,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120056,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20240927,500,0,0,20240930,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120057,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241004,500,0,0,20241007,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120058,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241011,500,0,0,20241014,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120059,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241018,500,0,0,20241021,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120060,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241025,500,0,0,20241028,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120061,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241101,500,0,0,20241104,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120062,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241108,500,0,0,20241111,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120063,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241115,500,0,0,20241118,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120064,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241122,500,0,0,20241125,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120065,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241129,500,0,0,20241202,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120066,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241206,500,0,0,20241209,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120067,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241213,500,0,0,20241216,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120068,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241220,500,0,0,20241223,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,充值大转盘,,120069,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20241227,500,0,0,20241230,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,招财猫,,120071,,,,,,,city/main/icon_xytb.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,招财猫,,,,,,,{type=gold},{},17014,1,0,<20160101;20990101>,<20160101;20990101>,20240906,500,0,0,20240909,500,0,0,<0;9999>,72,30,0,<-1;9999>,<-1;9999>,,,1,40,0
,招财猫海报,,120072,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,招财猫海报,,,,,,,{},{res=config/poster/img_hb_xytb@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20240906,500,0,0,20240909,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,十月累充,,120073,,,,,,,city/main/icon_thlb.png,2,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,十月累充,,,,,,,{},{},20215,1,0,<20160101;20990101>,<20160101;20990101>,20241001,500,0,0,20241101,500,0,0,<0;9999>,744,1,0,<-1;9999>,<-1;9999>,,,1,14,0
,十月兑换,,120074,,,,,,,city/main/icon_thlb.png,2,活动时间内，可以兑换指定道具！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,12,0,,十月兑换,,,,,,,{},{},10274,1,0,<20160101;20990101>,<20160101;20990101>,20241001,500,0,0,20241101,500,0,0,<0;9999>,744,0,0,<-1;9999>,<-1;9999>,,,1,12,1
,月圆祈福,,120075,,,,,,,city/main/icon_yyqf.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,69,1,,月圆祈福,,,,,,,{},{},1001,1,0,<20160101;20990101>,<20160101;20990101>,20240909,500,0,0,20240918,500,0,0,<0;9999>,216,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,,,120076,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,,,,,,,,{},{res=config/poster/img_hb_zq2.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20240909,500,0,0,20240918,500,0,0,<0;9999>,216,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,中秋登录,,120077,,,,,,,city/main/icon_qrdl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,中秋登录,,,,,,,{},{},20216,1,0,<20160101;20990101>,<20160101;20990101>,20240909,500,0,0,20240918,500,0,0,<0;9999>,216,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,中秋特惠礼包,,120078,,,,,,,city/main/icon_thlb.png,1,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,33,1,,中秋特惠礼包,,,,,,,{},{topBg=activity/banner_xnhd@.png},24028,1,0,<20160101;20990101>,<20160101;20990101>,20240909,500,0,0,20240918,500,0,0,<0;9999>,216,1,0,<-1;9999>,<-1;9999>,,,1,18,1
,中秋折扣,,120079,,,,,,,city/main/icon_hgxp.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,33,1,,中秋折扣,,,,,,,{},{type=item;double11=true},24025,1,0,<20160101;20990101>,<20160101;20990101>,20240909,500,0,0,20240918,500,0,0,<0;9999>,216,0,0,<-1;9999>,<-1;9999>,,,1,2,0
,招财猫,,120080,,,,,,,city/main/icon_zcm@.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,招财猫,,,,,,,{type=rmb},{},17013,1,0,<20160101;20990101>,<20160101;20990101>,20240913,500,0,0,20240916,500,0,0,<0;9999>,72,30,0,<-1;9999>,<-1;9999>,,,1,40,1
,招财猫海报,,120081,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,招财猫海报,,,,,,,{},{res=config/poster/img_hb_zcm@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20240913,500,0,0,20240916,500,0,0,<0;9999>,72,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,招财猫,,120082,,,,,,,city/main/icon_xytb.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,招财猫,,,,,,,{type=gold},{},17014,1,0,<20160101;20990101>,<20160101;20990101>,20240913,500,0,0,20240916,500,0,0,<0;9999>,72,30,0,<-1;9999>,<-1;9999>,,,1,40,0
