变量名,name,_name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,attributeType,rarity,natureType,natureType2,twinFlag,battleFlag,rectSize,bossCard_id,bossLife,cardID,star,icon,cardIcon,cardIcon2,iconSimple,cardShow,cardShowScale,cardShowPosC,unitRes,skin,show,bansxScale,bansxPosC,passiveSkillList,skillList,combinationObjCardId,combinationSkillId,everyPos,lifeScale,specBind,killResumeMp1,scale,scaleC,scaleCMode,scaleU,scaleX,scaleSkin,bornTime,rebornTime,deathTime,deathSound,fightingPoint,buffId,buffLifeRound,buffProb,buffLevel,buffValue1,hpGrow,speedGrow,damageGrow,specialDamageGrow,defenceGrow,specialDefenceGrow,hpBaseC,speedBaseC,damageBaseC,defenceBaseC,specialDamageBaseC,specialDefenceBaseC,hpC,mp1C,initMp1C,hpRecoverC,mp1RecoverC,mp2RecoverC,damageC,specialDamageC,defenceC,specialDefenceC,defenceIgnoreC,specialDefenceIgnoreC,speedC,strikeC,strikeDamageC,strikeResistanceC,blockC,breakBlockC,blockPowerC,dodgeC,hitC,damageDodgeC,damageHitC,damageAddC,damageSubC,ultimateAddC,ultimateSubC,damageDeepenC,damageReduceC,suckBloodC,reboundC,cureC,natureRestraintC,controlPerC,immuneControlC,effectPowerId,summonCalDamage,cardSpine,cardSpinePos,cardSpineScale,cardSpineNeedStar,bagCardSpinePos,bagCardSpineScale
默认值,宠物,宠物,宠物,宠物,宠物,宠物,宠物,宠物,,1,1,,FALSE,<>,{x=250;y=300},1000,0,,0,config/portrait/speedranktouxiang/img_25_pkq@.png,config/portrait/jinglingtouxiang/img_25_pkq@.png,config/portrait/jinglingtouxiang1/img_25_pkq@.png,config/portrait/simple/img_25_pkq@.png,config/big_hero/normal/img_25_pkq@.png,1,{x=0;y=0},koudai_pikaqiu/pikaqiu.skel,,config/big_hero/standby/img_791_sejla@.png,1.4,{x=100;y=0},<>,<>,,,{'hitPos'={'x'=0;'y'=160};'lifePos'={'x'=0;'y'=320};'headPos'={'x'=0;'y'=280};'namePos'={'x'=0;'y'=320}},1,<>,0,2,1,1,2,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,{x=0;y=0},1.6,1,{x=0;y=0},1
212993,Chandelure,水晶灯火灵,水晶燈火靈,Chandelure,Chandelure,샹델라,Chandelure,แชนเดลา,bossmonster,3,14,2,FALSE,<99>,{y=300;x=250},1000,0,2993,0,config/portrait/speedranktouxiang/img_609_sjdhl@.png,config/portrait/jinglingtouxiang/img_609_sjdhl@.png,config/portrait/jinglingtouxiang1/img_609_sjdhl@.png,config/portrait/simple/img_609_sjdhl@.png,config/big_hero/normal/img_609_sjdhl@.png,1,{y=0;x=25},koudai_shuijingdenghuoling/hero_shuijingdenghuoling.skel,normal,config/big_hero/standby/img_609_sjdhl@.png,1.4,{y=0;x=100},<>,<29931;29932;29933>,,,{lifePos={y=290;x=0};hitPos={y=135;x=0};headPos={y=250;x=0};namePos={y=290;x=0}},1,<>,0,1.9,1,1,1.3,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213001,Axew,牙牙,牙牙,Axew,Axew,터검니,Axew,คิบาโกะ,bossmonster,3,15,,FALSE,<99>,{y=300;x=250},1000,0,3001,0,config/portrait/speedranktouxiang/img_610_yy@.png,config/portrait/jinglingtouxiang/img_610_yy@.png,config/portrait/jinglingtouxiang1/img_610_yy@.png,config/portrait/simple/img_610_yy@.png,config/big_hero/normal/img_610_yy@.png,1.2,{y=90;x=10},koudai_yaya/hero_yaya.skel,,config/big_hero/standby/img_610_yy@.png,1.4,{y=0;x=100},<59001;59011>,<30011;30012;30013>,,,{lifePos={y=250;x=0};hitPos={y=115;x=0};headPos={y=210;x=0};namePos={y=250;x=0}},1,<>,0,2,1,1,1.2,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213002,Fraxure,斧牙龙,斧牙龍,Fraxure,Fraxure,액슨도,Fraxure,โอโนนโด,bossmonster,3,15,,FALSE,<99>,{y=300;x=250},1000,0,3002,0,config/portrait/speedranktouxiang/img_611_fyl@.png,config/portrait/jinglingtouxiang/img_611_fyl@.png,config/portrait/jinglingtouxiang1/img_611_fyl@.png,config/portrait/simple/img_611_fyl@.png,config/big_hero/normal/img_611_fyl@.png,1,{y=30;x=40},koudai_fuyalong/hero_fuyalong.skel,,config/big_hero/standby/img_611_fyl@.png,1.4,{y=0;x=100},<59001;59011>,<30021;30022;30023>,,,{lifePos={y=260;x=0};hitPos={y=120;x=0};headPos={y=220;x=0};namePos={y=260;x=0}},1,<>,0,2.3,1,1,1.4,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213003,Haxorus,双斧战龙,雙斧戰龍,Haxorus,Haxorus,액스라이즈,Haxorus,โอโนโนคส์,bossmonster,3,15,,FALSE,<99>,{y=300;x=250},1000,0,3003,0,config/portrait/speedranktouxiang/img_612_sfzl@.png,config/portrait/jinglingtouxiang/img_612_sfzl@.png,config/portrait/jinglingtouxiang1/img_612_sfzl@.png,config/portrait/simple/img_612_sfzl@.png,config/big_hero/normal/img_612_sfzl@.png,1.5,{y=-40;x=90},koudai_shuangfuzhanlong/hero_shuangfuzhanlong.skel,,config/big_hero/standby/img_612_sfzl@.png,1.4,{y=0;x=100},<59001;59011>,<30031;30032;30033>,,,{lifePos={y=320;x=0};hitPos={y=160;x=0};headPos={y=280;x=0};namePos={y=320;x=0}},1,<>,0,2.3,1,1,1.4,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213011,Cubchoo,喷嚏熊,噴嚏熊,Cubchoo,Cubchoo,코고미,Cubchoo,คุมะชุน,bossmonster,2,6,,FALSE,<99>,{y=300;x=250},1000,0,3011,0,config/portrait/speedranktouxiang/img_613_ptx@.png,config/portrait/jinglingtouxiang/img_613_ptx@.png,config/portrait/jinglingtouxiang1/img_613_ptx@.png,config/portrait/simple/img_613_ptx@.png,config/big_hero/normal/img_613_ptx@.png,0.8,{y=20;x=10},koudai_pentixiong/hero_pentixiong.skel,,config/big_hero/standby/img_613_ptx@.png,1.4,{y=0;x=100},<59001;59011>,<30111;30112;30113>,,,{lifePos={y=260;x=0};hitPos={y=120;x=0};headPos={y=220;x=0};namePos={y=260;x=0}},1,<>,0,2.4,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213012,Beartic,冻原熊,凍原熊,Beartic,Beartic,툰베어,Beartic,ซึนเบอา,bossmonster,2,6,,FALSE,<99>,{y=300;x=250},1000,0,3012,0,config/portrait/speedranktouxiang/img_614_dyx@.png,config/portrait/jinglingtouxiang/img_614_dyx@.png,config/portrait/jinglingtouxiang1/img_614_dyx@.png,config/portrait/simple/img_614_dyx@.png,config/big_hero/normal/img_614_dyx@.png,1.3,{y=0;x=5},koudai_dongyuanxiong/hero_dongyuanxiong.skel,,config/big_hero/standby/img_614_dyx@.png,1.4,{y=0;x=100},<59001;59011>,<30121;30122;30123>,,,{lifePos={y=340;x=0};hitPos={y=160;x=0};headPos={y=300;x=0};namePos={y=340;x=0}},1,<>,0,2.5,1,1,1.5,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213021,Cryogonal,几何雪花,幾何雪花,Cryogonal,Cryogonal,프리지오,Cryogonal,ฟรีจิโอ,bossmonster,3,6,,FALSE,<99>,{y=300;x=250},1000,0,3021,0,config/portrait/speedranktouxiang/img_615_jhxh@.png,config/portrait/jinglingtouxiang/img_615_jhxh@.png,config/portrait/jinglingtouxiang1/img_615_jhxh@.png,config/portrait/simple/img_615_jhxh@.png,config/big_hero/normal/img_615_jhxh@.png,1.1,{y=20;x=0},koudai_jihexuehua/hero_jihexuehua.skel,,config/big_hero/standby/img_615_jhxh@.png,1.4,{y=-20;x=140},<59001;59011>,<30211;30212;30213>,,,{lifePos={y=280;x=0};hitPos={y=130;x=0};headPos={y=240;x=0};namePos={y=280;x=0}},1,<>,0,2.4,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213141,Deino,单首龙,單首龍,Deino,Deino,모노두,Deino,โมโนซึ,bossmonster,3,16,15,FALSE,<99>,{y=300;x=250},1000,0,3141,0,config/portrait/speedranktouxiang/img_633_dsl@.png,config/portrait/jinglingtouxiang/img_633_dsl@.png,config/portrait/jinglingtouxiang1/img_633_dsl@.png,config/portrait/simple/img_633_dsl@.png,config/big_hero/normal/img_633_dsl@.png,0.9,{y=50;x=20},koudai_danshoulong/hero_danshoulong.skel,,config/big_hero/standby/img_633_dsl@.png,1.4,{y=-20;x=140},<59001;59011>,<31411;31412;31413>,,,{lifePos={y=240;x=0};hitPos={y=110;x=0};headPos={y=200;x=0};namePos={y=240;x=0}},1,<>,0,2.1,1,1,1.32,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213142,Zweilous,双首暴龙,雙首暴龍,Zweilous,Zweilous,디헤드,Zweilous,จิเฮด,bossmonster,3,16,15,FALSE,<99>,{y=300;x=250},1000,0,3142,0,config/portrait/speedranktouxiang/img_634_ssbl@.png,config/portrait/jinglingtouxiang/img_634_ssbl@.png,config/portrait/jinglingtouxiang1/img_634_ssbl@.png,config/portrait/simple/img_634_ssbl@.png,config/big_hero/normal/img_634_ssbl@.png,1,{y=30;x=-20},koudai_shuangshoubaolong/hero_shuangshoubaolong.skel,,config/big_hero/standby/img_634_ssbl@.png,1.4,{y=-20;x=140},<59001;59011>,<31421;31422;31423>,,,{lifePos={y=240;x=0};hitPos={y=110;x=0};headPos={y=200;x=0};namePos={y=240;x=0}},1,<>,0,2.2,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213143,Hydreigon,三首恶龙,三首惡龍,Hydreigon,Hydreigon,삼삼드래,Hydreigon,ซาซันดรา,bossmonster,3,16,15,FALSE,<99>,{y=300;x=250},1000,0,3143,0,config/portrait/speedranktouxiang/img_635_ssel@.png,config/portrait/jinglingtouxiang/img_635_ssel@.png,config/portrait/jinglingtouxiang1/img_635_ssel@.png,config/portrait/simple/img_635_ssel@.png,config/big_hero/normal/img_635_ssel@.png,1.6,{y=0;x=-60},koudai_sanshouelong/hero_sanshouelong.skel,,config/big_hero/standby/img_635_ssel@.png,1.4,{y=-20;x=140},<59001;59011>,<31431;31432;31433>,,,{lifePos={y=280;x=0};hitPos={y=130;x=0};headPos={y=240;x=0};namePos={y=280;x=0}},1,<>,0,2.4,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213281,Chespin,哈力栗,哈力栗,Chespin,Chespin,도치마론,Chespin,ฮาริมารอน,bossmonster,2,4,,FALSE,<99>,{y=300;x=250},1000,0,3281,0,config/portrait/speedranktouxiang/img_650_hll@.png,config/portrait/jinglingtouxiang/img_650_hll@.png,config/portrait/jinglingtouxiang1/img_650_hll@.png,config/portrait/simple/img_650_hll@.png,config/big_hero/normal/img_650_hll@.png,1.2,{y=40;x=15},koudai_halili/hero_halili.skel,,config/big_hero/standby/img_650_hll@.png,1.4,{y=-20;x=140},<59001;59011>,<32811;32812;32813>,,,{lifePos={y=250;x=0};hitPos={y=115;x=0};headPos={y=210;x=0};namePos={y=250;x=0}},1,<>,0,2,1,1,1.2,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213282,Quilladin,胖胖哈力,胖胖哈力,Quilladin,Quilladin,도치보구,Quilladin,ฮาริบอร์ก,bossmonster,2,4,,FALSE,<99>,{y=300;x=250},1000,0,3282,0,config/portrait/speedranktouxiang/img_651_pphl@.png,config/portrait/jinglingtouxiang/img_651_pphl@.png,config/portrait/jinglingtouxiang1/img_651_pphl@.png,config/portrait/simple/img_651_pphl@.png,config/big_hero/normal/img_651_pphl@.png,1.2,{y=-10;x=10},koudai_pangpanghali/hero_pangpanghali.skel,,config/big_hero/standby/img_651_pphl@.png,1.4,{y=-20;x=140},<59001;59011>,<32821;32822;32823>,,,{lifePos={y=250;x=0};hitPos={y=115;x=0};headPos={y=210;x=0};namePos={y=250;x=0}},1,<>,0,2.5,1,1,1.5,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213283,Chesnaught,布里卡隆,布里卡隆,Chesnaught,Chesnaught,브리가론,Chesnaught,บริการอน,bossmonster,2,4,7,FALSE,<99>,{y=300;x=250},1000,0,3283,0,config/portrait/speedranktouxiang/img_652_blkl@.png,config/portrait/jinglingtouxiang/img_652_blkl@.png,config/portrait/jinglingtouxiang1/img_652_blkl@.png,config/portrait/simple/img_652_blkl@.png,config/big_hero/normal/img_652_blkl@.png,1.5,{y=0;x=-30},koudai_bulikalong/hero_bulikalong.skel,,config/big_hero/standby/img_652_blkl@.png,1.4,{y=-20;x=140},<59001;59011>,<32831;32832;32833>,,,{lifePos={y=290;x=0};hitPos={y=135;x=0};headPos={y=250;x=0};namePos={y=290;x=0}},1,<>,0,2.3,1,1,1.38,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213291,Fennekin,火狐狸,火狐狸,Fennekin,Fennekin,푸호꼬,Fennekin,ฟ็อกโกะ,bossmonster,2,2,,FALSE,<99>,{y=300;x=250},1000,0,3291,0,config/portrait/speedranktouxiang/img_653_hhl@.png,config/portrait/jinglingtouxiang/img_653_hhl@.png,config/portrait/jinglingtouxiang1/img_653_hhl@.png,config/portrait/simple/img_653_hhl@.png,config/big_hero/normal/img_653_hhl@.png,1,{y=20;x=-5},koudai_huohuli/hero_huohuli.skel,,config/big_hero/standby/img_653_hhl@.png,1.4,{y=0;x=100},<59001;59011>,<32911;32912;32913>,,,{lifePos={y=250;x=0};hitPos={y=115;x=0};headPos={y=210;x=0};namePos={y=250;x=0}},1,<>,0,2.4,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213292,Braixen,长尾火狐,長尾火狐,Braixen,Braixen,테르나,Braixen,เทลนาร์,bossmonster,2,2,,FALSE,<99>,{y=300;x=250},1000,0,3292,0,config/portrait/speedranktouxiang/img_654_cwhh@.png,config/portrait/jinglingtouxiang/img_654_cwhh@.png,config/portrait/jinglingtouxiang1/img_654_cwhh@.png,config/portrait/simple/img_654_cwhh@.png,config/big_hero/normal/img_654_cwhh@.png,1.7,{y=10;x=10},koudai_changweihuohu/hero_changweihuohu.skel,,config/big_hero/standby/img_654_cwhh@.png,1.4,{y=0;x=100},<59001;59011>,<32921;32922;32923>,,,{lifePos={y=300;x=0};hitPos={y=140;x=0};headPos={y=260;x=0};namePos={y=300;x=0}},1,<>,0,2.4,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213293,Delphox,妖火红狐,妖火紅狐,Delphox,Delphox,마폭시,Delphox,มาฟ็อกซี,bossmonster,2,2,11,FALSE,<99>,{y=300;x=250},1000,0,3293,0,config/portrait/speedranktouxiang/img_655_yhhh@.png,config/portrait/jinglingtouxiang/img_655_yhhh@.png,config/portrait/jinglingtouxiang1/img_655_yhhh@.png,config/portrait/simple/img_655_yhhh@.png,config/big_hero/normal/img_655_yhhh@.png,1.8,{y=-55;x=-95},koudai_yaohuohonghu/hero_yaohuohonghu.skel,,config/big_hero/standby/img_655_yhhh@.png,1.4,{y=0;x=100},<59001;59011>,<32931;32932;32933>,,,{lifePos={y=320;x=0};hitPos={y=160;x=0};headPos={y=280;x=0};namePos={y=320;x=0}},1,<>,0,2.6,1,1,1.56,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213301,Froakie,呱呱泡蛙,呱呱泡蛙,Froakie,Froakie,개구마르,Froakie,เคโรมัตสึ,bossmonster,3,3,,FALSE,<99>,{y=300;x=250},1000,0,3301,0,config/portrait/speedranktouxiang/img_656_ggpw@.png,config/portrait/jinglingtouxiang/img_656_ggpw@.png,config/portrait/jinglingtouxiang1/img_656_ggpw@.png,config/portrait/simple/img_656_ggpw@.png,config/big_hero/normal/img_656_ggpw@.png,0.85,{y=20;x=-10},koudai_guaguapaowa/hero_guaguapaowa.skel,,config/big_hero/standby/img_656_ggpw@.png,1.4,{y=0;x=100},<59001;59011>,<33011;33012;33013>,,,{lifePos={y=240;x=0};hitPos={y=110;x=0};headPos={y=200;x=0};namePos={y=240;x=0}},1,<>,0,2.3,1,1,1.38,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213302,Frogadier,呱头蛙,呱頭蛙,Frogadier,Frogadier,개굴반장,Frogadier,เกโคงาชิระ,bossmonster,3,3,,FALSE,<99>,{y=300;x=250},1000,0,3302,0,config/portrait/speedranktouxiang/img_657_gtw@.png,config/portrait/jinglingtouxiang/img_657_gtw@.png,config/portrait/jinglingtouxiang1/img_657_gtw@.png,config/portrait/simple/img_657_gtw@.png,config/big_hero/normal/img_657_gtw@.png,1.4,{y=60;x=-90},koudai_guatouwa/hero_guatouwa.skel,,config/big_hero/standby/img_657_gtw@.png,1.4,{y=0;x=100},<59001;59011>,<33021;33022;33023>,,,{lifePos={y=260;x=0};hitPos={y=120;x=0};headPos={y=220;x=0};namePos={y=260;x=0}},1,<>,0,2.5,1,1,1.5,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213303,Greninja,甲贺忍蛙,甲賀忍蛙,Greninja,Greninja,개굴닌자,Greninja,เก็คโคกะ,bossmonster,3,3,16,FALSE,<99>,{y=300;x=250},1000,0,3303,0,config/portrait/speedranktouxiang/img_658_jhrw@.png,config/portrait/jinglingtouxiang/img_658_jhrw@.png,config/portrait/jinglingtouxiang1/img_658_jhrw@.png,config/portrait/simple/img_658_jhrw@.png,config/big_hero/normal/img_658_jhrw@.png,1.9,{y=-120;x=20},koudai_jiaherenwa/hero_jiaherenwa.skel,,config/big_hero/standby/img_658_jhrw@.png,1.4,{y=0;x=100},<59001;59011>,<33031;33032;33033>,,,{lifePos={y=320;x=0};hitPos={y=160;x=0};headPos={y=280;x=0};namePos={y=320;x=0}},1,<>,0,2.25,1,1,1.35,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213341,Litleo,小狮狮,小獅獅,Litleo,Litleo,레오꼬,Litleo,ชิชิโกะ,bossmonster,2,2,1,FALSE,<99>,{y=300;x=250},1000,0,3341,0,config/portrait/speedranktouxiang/img_667_xss@.png,config/portrait/jinglingtouxiang/img_667_xss@.png,config/portrait/jinglingtouxiang1/img_667_xss@.png,config/portrait/simple/img_667_xss@.png,config/big_hero/normal/img_667_xss@.png,0.85,{y=30;x=2},koudai_xiaoshishi/hero_xiaoshishi.skel,,config/big_hero/standby/img_667_xss@.png,1.4,{y=0;x=100},<59001;59011>,<33411;33412;33413>,,,{lifePos={y=230;x=0};hitPos={y=105;x=0};headPos={y=190;x=0};namePos={y=230;x=0}},1,<>,0,2.2,1,1,1.32,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213342,Pyroar,火炎狮,火炎獅,Pyroar,Pyroar,화염레오,Pyroar,คาเอ็นจิชิ,bossmonster,2,2,1,FALSE,<99>,{y=300;x=250},1000,0,3342,0,config/portrait/speedranktouxiang/img_668_hys@.png,config/portrait/jinglingtouxiang/img_668_hys@.png,config/portrait/jinglingtouxiang1/img_668_hys@.png,config/portrait/simple/img_668_hys@.png,config/big_hero/normal/img_668_hys@.png,1.2,{y=40;x=95},koudai_huoyanshi/hero_huoyanshi.skel,,config/big_hero/standby/img_668_hys@.png,1.4,{y=0;x=100},<59001;59011>,<33421;33422;33423>,,,{lifePos={y=320;x=0};hitPos={y=160;x=0};headPos={y=280;x=0};namePos={y=320;x=0}},1,<>,0,2.3,1,1,1.35,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213351,Flabébé,花蓓蓓,花蓓蓓,Flabébé,Flabébé,플라베베,Flabébé,ฟลาเบเบ,bossmonster,3,18,,FALSE,<99>,{y=300;x=250},1000,0,3351,0,config/portrait/speedranktouxiang/img_669_hbb@.png,config/portrait/jinglingtouxiang/img_669_hbb@.png,config/portrait/jinglingtouxiang1/img_669_hbb@.png,config/portrait/simple/img_669_hbb@.png,config/big_hero/normal/img_669_hbb@.png,1.2,{y=10;x=0},koudai_huabeibei/hero_huabeibei.skel,,config/big_hero/standby/img_669_hbb@.png,1.4,{y=-20;x=140},<59001;59011>,<33511;33512;33513>,,,{lifePos={y=310;x=0};hitPos={y=145;x=0};headPos={y=270;x=0};namePos={y=310;x=0}},1,<>,0,2.3,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213352,Floette,花叶蒂,花葉蒂,Floette,Floette,플라엣테,Floette,ฟลาเอตเต,bossmonster,3,18,,FALSE,<99>,{y=300;x=250},1000,0,3352,0,config/portrait/speedranktouxiang/img_670_hyd@.png,config/portrait/jinglingtouxiang/img_670_hyd@.png,config/portrait/jinglingtouxiang1/img_670_hyd@.png,config/portrait/simple/img_670_hyd@.png,config/big_hero/normal/img_670_hyd@.png,1.4,{y=50;x=20},koudai_huayedi/hero_huayedi.skel,,config/big_hero/standby/img_670_hyd@.png,1.4,{y=-20;x=140},<59001;59011>,<33521;33522;33523>,,,{lifePos={y=340;x=0};hitPos={y=160;x=0};headPos={y=300;x=0};namePos={y=340;x=0}},1,<>,0,2.3,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
213353,Florges,花洁夫人,花潔夫人,Florges,Florges,플라제스,Florges,ฟลาเจส,bossmonster,3,18,,FALSE,<99>,{y=300;x=250},1000,0,3353,0,config/portrait/speedranktouxiang/img_671_hjfr@.png,config/portrait/jinglingtouxiang/img_671_hjfr@.png,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,config/portrait/simple/img_671_hjfr@.png,config/big_hero/normal/img_671_hjfr@.png,1.5,{y=0;x=50},koudai_huajiefuren/hero_huajiefuren.skel,,config/big_hero/standby/img_671_hjfr@.png,1.4,{y=-20;x=140},<59001;59011>,<33531;33532;33533>,,,{lifePos={y=380;x=0};hitPos={y=180;x=0};headPos={y=340;x=0};namePos={y=380;x=0}},1,<>,0,2.3,1,1,1.38,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
