变量名,_beizhu,index,seatExtraFix,wave,hp,damage,specialDamage,defence,specialDefence,speed,hpself,damageself,specialDamageself,defenceself,specialDefenceself,speedself
默认值,,,{},,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1903,,80504,{},7,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1904,,80504,{},8,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1905,,80504,{},9,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1906,,80504,{},10,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1907,,80504,{},11,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1908,,80504,{},12,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1909,,80505,{},1,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1910,,80505,{},2,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1911,,80505,{},3,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1912,,80505,{},4,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1913,,80505,{},5,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1914,,80505,{},6,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1915,,80505,{},7,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1916,,80505,{},8,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1917,,80505,{},9,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1918,,80505,{},10,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1919,,80505,{},11,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1920,,80505,{},12,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1921,,80506,{},1,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1922,,80506,{},2,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1923,,80506,{},3,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1924,,80506,{},4,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1925,,80506,{},5,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1926,,80506,{},6,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1927,,80506,{},7,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1928,,80506,{},8,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1929,,80506,{},9,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1930,,80506,{},10,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1931,,80506,{},11,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1932,,80506,{},12,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.95;0.95>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1933,,80511,{11=1.1},1,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1934,,80511,{11=1.1},2,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1935,,80511,{11=1.1},3,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1936,,80511,{11=1.1},4,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1937,,80511,{11=1.1},5,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1938,,80511,{11=1.1},6,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1939,,80511,{11=1.1},7,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1940,,80511,{11=1.1},8,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1941,,80511,{11=1.1},9,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1942,,80511,{11=1.1},10,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1943,,80511,{11=1.1},11,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1944,,80511,{11=1.1},12,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1945,,80512,{11=1.1},1,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1946,,80512,{11=1.1},2,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1947,,80512,{11=1.1},3,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1948,,80512,{11=1.1},4,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1949,,80512,{11=1.1},5,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1950,,80512,{11=1.1},6,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1951,,80512,{11=1.1},7,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1952,,80512,{11=1.1},8,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1953,,80512,{11=1.1},9,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1954,,80512,{11=1.1},10,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1955,,80512,{11=1.1},11,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1956,,80512,{11=1.1},12,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1957,,80513,{},1,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1958,,80513,{},2,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1959,,80513,{},3,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1960,,80513,{},4,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1961,,80513,{},5,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1962,,80513,{},6,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1963,,80513,{},7,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1964,,80513,{},8,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1965,,80513,{},9,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1966,,80513,{},10,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1967,,80513,{},11,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1968,,80513,{},12,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1969,,80514,{},1,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1970,,80514,{},2,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1971,,80514,{},3,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1972,,80514,{},4,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1973,,80514,{},5,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1974,,80514,{},6,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1975,,80514,{},7,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1976,,80514,{},8,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1977,,80514,{},9,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1978,,80514,{},10,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1979,,80514,{},11,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1980,,80514,{},12,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1981,,80515,{},1,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1982,,80515,{},2,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1983,,80515,{},3,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1984,,80515,{},4,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1985,,80515,{},5,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1986,,80515,{},6,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1987,,80515,{},7,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1988,,80515,{},8,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1989,,80515,{},9,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1990,,80515,{},10,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1991,,80515,{},11,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1992,,80515,{},12,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1993,,80516,{},1,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1994,,80516,{},2,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1995,,80516,{},3,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1996,,80516,{},4,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1997,,80516,{},5,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1998,,80516,{},6,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
1999,,80516,{},7,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2000,,80516,{},8,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2001,,80516,{},9,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2002,,80516,{},10,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2003,,80516,{},11,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2004,,80516,{},12,<3.7;3.15>,<1.46;1.63>,<1.46;1.63>,<1.94;1.67>,<1.94;1.67>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2005,,80521,{11=1.1},1,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2006,,80521,{11=1.1},2,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2007,,80521,{11=1.1},3,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2008,,80521,{11=1.1},4,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2009,,80521,{11=1.1},5,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2010,,80521,{11=1.1},6,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2011,,80521,{11=1.1},7,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2012,,80521,{11=1.1},8,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2013,,80521,{11=1.1},9,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2014,,80521,{11=1.1},10,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2015,,80521,{11=1.1},11,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2016,,80521,{11=1.1},12,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2017,,80522,{11=1.1},1,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2018,,80522,{11=1.1},2,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2019,,80522,{11=1.1},3,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2020,,80522,{11=1.1},4,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2021,,80522,{11=1.1},5,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2022,,80522,{11=1.1},6,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2023,,80522,{11=1.1},7,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2024,,80522,{11=1.1},8,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2025,,80522,{11=1.1},9,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2026,,80522,{11=1.1},10,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2027,,80522,{11=1.1},11,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2028,,80522,{11=1.1},12,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2029,,80523,{11=1.1},1,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
