变量名,drawType,_comment,drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
19101,limit_box_rmb10_1063,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19102,limit_box_rmb10_1063,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19103,limit_box_rmb10_1063,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19104,limit_box_rmb10_1063,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19105,limit_box_rmb10_1063,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19106,limit_box_rmb10_1063,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19107,limit_box_rmb1_1063,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19108,limit_box_rmb1_1063,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19201,limit_box_rmb10_1064,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19202,limit_box_rmb10_1064,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19203,limit_box_rmb10_1064,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19204,limit_box_rmb10_1064,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19205,limit_box_rmb10_1064,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19206,limit_box_rmb10_1064,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19207,limit_box_rmb1_1064,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19208,limit_box_rmb1_1064,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19301,limit_box_rmb10_1065,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19302,limit_box_rmb10_1065,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19303,limit_box_rmb10_1065,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19304,limit_box_rmb10_1065,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19305,limit_box_rmb10_1065,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19306,limit_box_rmb10_1065,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19307,limit_box_rmb1_1065,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19308,limit_box_rmb1_1065,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19401,limit_box_rmb10_1066,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19402,limit_box_rmb10_1066,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19403,limit_box_rmb10_1066,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19404,limit_box_rmb10_1066,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19405,limit_box_rmb10_1066,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19406,limit_box_rmb10_1066,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19407,limit_box_rmb1_1066,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19408,limit_box_rmb1_1066,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19501,limit_box_rmb10_1067,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19502,limit_box_rmb10_1067,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19503,limit_box_rmb10_1067,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19504,limit_box_rmb10_1067,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19505,limit_box_rmb10_1067,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19506,limit_box_rmb10_1067,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19507,limit_box_rmb1_1067,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19508,limit_box_rmb1_1067,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19601,limit_box_rmb10_1068,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19602,limit_box_rmb10_1068,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19603,limit_box_rmb10_1068,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19604,limit_box_rmb10_1068,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19605,limit_box_rmb10_1068,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19606,limit_box_rmb10_1068,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19607,limit_box_rmb1_1068,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19608,limit_box_rmb1_1068,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19701,limit_box_rmb10_1069,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19702,limit_box_rmb10_1069,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19703,limit_box_rmb10_1069,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19704,limit_box_rmb10_1069,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19705,limit_box_rmb10_1069,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19706,limit_box_rmb10_1069,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19707,limit_box_rmb1_1069,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19708,limit_box_rmb1_1069,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19801,limit_box_rmb10_1070,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19802,limit_box_rmb10_1070,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19803,limit_box_rmb10_1070,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19804,limit_box_rmb10_1070,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19805,limit_box_rmb10_1070,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19806,limit_box_rmb10_1070,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19807,limit_box_rmb1_1070,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19808,limit_box_rmb1_1070,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19809,limit_box_rmb10_1071,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19810,limit_box_rmb10_1071,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19811,limit_box_rmb10_1071,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19812,limit_box_rmb10_1071,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19813,limit_box_rmb10_1071,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19814,limit_box_rmb10_1071,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19815,limit_box_rmb1_1071,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19816,limit_box_rmb1_1071,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19817,limit_box_rmb10_1072,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19818,limit_box_rmb10_1072,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19819,limit_box_rmb10_1072,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19820,limit_box_rmb10_1072,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19821,limit_box_rmb10_1072,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19822,limit_box_rmb10_1072,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
19823,limit_box_rmb1_1072,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19824,limit_box_rmb1_1072,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
19825,limit_box_rmb10_1073,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19826,limit_box_rmb10_1073,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
19827,limit_box_rmb10_1073,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
