变量名,huodongID,level,needExp,normalAward,eliteAward,specialAward,texiao
6652,1011,152,20,{453=200},{529=2000;talent_point=30},0,<>
6653,1011,153,20,{5000=50},{930=100},0,<>
6654,1011,154,20,{605=60},{502=50;452=300},0,<>
6655,1011,155,20,{124=50},{121=50},0,<>
6656,1011,156,20,{2103=50},{2103=100;16=200},0,<>
6657,1011,157,20,{4000=200},{602=100},0,<>
6658,1011,158,20,{850=250},{851=100;502=50},0,<>
6659,1011,159,20,{520=50},{4000=300},0,<>
6660,1011,160,20,{532=10},{533=10;539=50},1,<1;2;3>
6661,1011,161,20,{14=150},{500=10;talent_point=20},0,<>
6662,1011,162,20,{5000=50},{930=100},0,<>
6663,1011,163,20,{451=150},{502=50;452=300},0,<>
6664,1011,164,20,{gold=5000000},{gold=10000000},0,<>
6665,1011,165,20,{2103=50},{2103=100;16=200},0,<>
6666,1011,166,20,{902=50},{602=100},0,<>
6667,1011,167,20,{850=200},{851=100;502=50},0,<>
6668,1011,168,20,{520=50},{521=50},0,<>
6669,1011,169,20,{529=300},{529=500},0,<>
6670,1011,170,20,{532=10},{533=10},1,<1;2>
6671,1011,171,20,{151=200},{152=20},0,<>
6672,1011,172,20,{453=200},{529=2000;talent_point=30},0,<>
6673,1011,173,20,{5000=50},{930=100},0,<>
6674,1011,174,20,{605=60},{502=50;452=300},0,<>
6675,1011,175,20,{124=50},{121=50},0,<>
6676,1011,176,20,{2103=50},{2103=100;16=200},0,<>
6677,1011,177,20,{4000=200},{602=100},0,<>
6678,1011,178,20,{850=250},{851=100;502=50},0,<>
6679,1011,179,20,{520=50},{4000=300},0,<>
6680,1011,180,20,{532=10},{533=10;539=50},1,<1;2;3>
6681,1011,181,20,{14=150},{500=10;talent_point=20},0,<>
6682,1011,182,20,{5000=50},{930=100},0,<>
6683,1011,183,20,{451=150},{502=50;452=300},0,<>
6684,1011,184,20,{gold=5000000},{gold=10000000},0,<>
6685,1011,185,20,{2103=50},{2103=100;16=200},0,<>
6686,1011,186,20,{902=50},{602=100},0,<>
6687,1011,187,20,{850=200},{851=100;502=50},0,<>
6688,1011,188,20,{520=50},{521=50},0,<>
6689,1011,189,20,{529=300},{529=500},0,<>
6690,1011,190,20,{532=10},{533=10},1,<1;2>
6691,1011,191,20,{151=200},{152=20},0,<>
6692,1011,192,20,{453=200},{529=2000;talent_point=30},0,<>
6693,1011,193,20,{5000=50},{930=100},0,<>
6694,1011,194,20,{605=60},{502=50;452=300},0,<>
6695,1011,195,20,{124=50},{121=50},0,<>
6696,1011,196,20,{2103=50},{2103=100;16=200},0,<>
6697,1011,197,20,{4000=200},{602=100},0,<>
6698,1011,198,20,{850=250},{851=100;502=50},0,<>
6699,1011,199,20,{520=50},{4000=300},0,<>
6700,1011,200,20,{532=10},{533=10;539=50},1,<1;2;3>
6701,1011,201,20,{14=150},{500=10;talent_point=20},0,<>
6702,1011,202,20,{5000=50},{930=100},0,<>
6703,1011,203,20,{451=150},{502=50;452=300},0,<>
6704,1011,204,20,{gold=5000000},{gold=10000000},0,<>
6705,1011,205,20,{2103=50},{2103=100;16=200},0,<>
6706,1011,206,20,{902=50},{602=100},0,<>
6707,1011,207,20,{850=200},{851=100;502=50},0,<>
6708,1011,208,20,{520=50},{521=50},0,<>
6709,1011,209,20,{529=300},{529=500},0,<>
6710,1011,210,20,{532=10},{533=10},1,<1;2>
6711,1011,211,20,{151=200},{152=20},0,<>
6712,1011,212,20,{453=200},{529=2000;talent_point=30},0,<>
6713,1011,213,20,{5000=50},{930=100},0,<>
6714,1011,214,20,{605=60},{502=50;452=300},0,<>
6715,1011,215,20,{124=50},{121=50},0,<>
6716,1011,216,20,{2103=50},{2103=100;16=200},0,<>
6717,1011,217,20,{4000=200},{602=100},0,<>
6718,1011,218,20,{850=250},{851=100;502=50},0,<>
6719,1011,219,20,{520=50},{4000=300},0,<>
6720,1011,220,20,{532=10},{533=10;539=50},1,<1;2;3>
6721,1011,221,20,{14=150},{500=10;talent_point=20},0,<>
6722,1011,222,20,{5000=50},{930=100},0,<>
6723,1011,223,20,{451=150},{502=50;452=300},0,<>
6724,1011,224,20,{gold=5000000},{gold=10000000},0,<>
6725,1011,225,20,{2103=50},{2103=100;16=200},0,<>
6726,1011,226,20,{902=50},{602=100},0,<>
6727,1011,227,20,{850=200},{851=100;502=50},0,<>
6728,1011,228,20,{520=50},{521=50},0,<>
6729,1011,229,20,{529=300},{529=500},0,<>
6730,1011,230,20,{532=10},{533=10},1,<1;2>
6731,1011,231,20,{151=200},{152=20},0,<>
6732,1011,232,20,{453=200},{529=2000;talent_point=30},0,<>
6733,1011,233,20,{5000=50},{930=100},0,<>
6734,1011,234,20,{605=60},{502=50;452=300},0,<>
6735,1011,235,20,{124=50},{121=50},0,<>
6736,1011,236,20,{2103=50},{2103=100;16=200},0,<>
6737,1011,237,20,{4000=200},{602=100},0,<>
6738,1011,238,20,{850=250},{851=100;502=50},0,<>
6739,1011,239,20,{520=50},{4000=300},0,<>
6740,1011,240,20,{532=10},{533=10;539=50},1,<1;2;3>
6741,1011,241,20,{14=150},{500=10;talent_point=20},0,<>
6742,1011,242,20,{5000=50},{930=100},0,<>
6743,1011,243,20,{451=150},{502=50;452=300},0,<>
6744,1011,244,20,{gold=5000000},{gold=10000000},0,<>
6745,1011,245,20,{2103=50},{2103=100;16=200},0,<>
6746,1011,246,20,{902=50},{602=100},0,<>
6747,1011,247,20,{850=200},{851=100;502=50},0,<>
6748,1011,248,20,{520=50},{521=50},0,<>
6749,1011,249,20,{529=300},{529=500},0,<>
6750,1011,250,20,{532=10},{533=10},1,<1;2>
6751,1011,251,20,{151=200},{152=20},0,<>
6752,1011,252,20,{453=200},{529=2000;talent_point=30},0,<>
6753,1011,253,20,{5000=50},{930=100},0,<>
6754,1011,254,20,{605=60},{502=50;452=300},0,<>
6755,1011,255,20,{124=50},{121=50},0,<>
6756,1011,256,20,{2103=50},{2103=100;16=200},0,<>
6757,1011,257,20,{4000=200},{602=100},0,<>
6758,1011,258,20,{850=250},{851=100;502=50},0,<>
6759,1011,259,20,{520=50},{4000=300},0,<>
6760,1011,260,20,{532=10},{533=10;539=50},1,<1;2;3>
6761,1011,261,20,{14=150},{500=10;talent_point=20},0,<>
6762,1011,262,20,{5000=50},{930=100},0,<>
6763,1011,263,20,{451=150},{502=50;452=300},0,<>
6764,1011,264,20,{gold=5000000},{gold=10000000},0,<>
6765,1011,265,20,{2103=50},{2103=100;16=200},0,<>
6766,1011,266,20,{902=50},{602=100},0,<>
6767,1011,267,20,{850=200},{851=100;502=50},0,<>
6768,1011,268,20,{520=50},{521=50},0,<>
6769,1011,269,20,{529=300},{529=500},0,<>
6770,1011,270,20,{532=10},{533=10},1,<1;2>
6771,1011,271,20,{151=200},{152=20},0,<>
6772,1011,272,20,{453=200},{529=2000;talent_point=30},0,<>
6773,1011,273,20,{5000=50},{930=100},0,<>
6774,1011,274,20,{605=60},{502=50;452=300},0,<>
6775,1011,275,20,{124=50},{121=50},0,<>
6776,1011,276,20,{2103=50},{2103=100;16=200},0,<>
6777,1011,277,20,{4000=200},{602=100},0,<>
6778,1011,278,20,{850=250},{851=100;502=50},0,<>
6779,1011,279,20,{520=50},{4000=300},0,<>
6780,1011,280,20,{532=10},{533=10;539=50},1,<1;2;3>
6781,1011,281,20,{14=150},{500=10;talent_point=20},0,<>
6782,1011,282,20,{5000=50},{930=100},0,<>
6783,1011,283,20,{451=150},{502=50;452=300},0,<>
6784,1011,284,20,{gold=5000000},{gold=10000000},0,<>
6785,1011,285,20,{2103=50},{2103=100;16=200},0,<>
6786,1011,286,20,{902=50},{602=100},0,<>
6787,1011,287,20,{850=200},{851=100;502=50},0,<>
6788,1011,288,20,{520=50},{521=50},0,<>
6789,1011,289,20,{529=300},{529=500},0,<>
6790,1011,290,20,{532=10},{533=10},1,<1;2>
6791,1011,291,20,{151=200},{152=20},0,<>
6792,1011,292,20,{453=200},{529=2000;talent_point=30},0,<>
6793,1011,293,20,{5000=50},{930=100},0,<>
6794,1011,294,20,{605=60},{502=50;452=300},0,<>
6795,1011,295,20,{124=50},{121=50},0,<>
6796,1011,296,20,{2103=50},{2103=100;16=200},0,<>
6797,1011,297,20,{4000=200},{602=100},0,<>
6798,1011,298,20,{850=250},{851=100;502=50},0,<>
6799,1011,299,20,{520=50},{4000=300},0,<>
6800,1011,300,20,{532=10},{533=10;539=50},1,<1;2;3>
6801,1011,301,20,{14=150},{500=10;talent_point=20},0,<>
6802,1011,302,20,{5000=50},{930=100},0,<>
6803,1011,303,20,{451=150},{502=50;452=300},0,<>
6804,1011,304,20,{gold=5000000},{gold=10000000},0,<>
6805,1011,305,20,{2103=50},{2103=100;16=200},0,<>
6806,1011,306,20,{902=50},{602=100},0,<>
6807,1011,307,20,{850=200},{851=100;502=50},0,<>
6808,1011,308,20,{520=50},{521=50},0,<>
6809,1011,309,20,{529=300},{529=500},0,<>
6810,1011,310,20,{532=10},{533=10},1,<1;2>
6811,1011,311,20,{151=200},{152=20},0,<>
6812,1011,312,20,{453=200},{529=2000;talent_point=30},0,<>
6813,1011,313,20,{5000=50},{930=100},0,<>
6814,1011,314,20,{605=60},{502=50;452=300},0,<>
6815,1011,315,20,{124=50},{121=50},0,<>
6816,1011,316,20,{2103=50},{2103=100;16=200},0,<>
6817,1011,317,20,{4000=200},{602=100},0,<>
6818,1011,318,20,{850=250},{851=100;502=50},0,<>
6819,1011,319,20,{520=50},{4000=300},0,<>
6820,1011,320,20,{532=10},{533=10;539=50},1,<1;2;3>
6821,1011,321,20,{14=150},{500=10;talent_point=20},0,<>
6822,1011,322,20,{5000=50},{930=100},0,<>
6823,1011,323,20,{451=150},{502=50;452=300},0,<>
6824,1011,324,20,{gold=5000000},{gold=10000000},0,<>
6825,1011,325,20,{2103=50},{2103=100;16=200},0,<>
6826,1011,326,20,{902=50},{602=100},0,<>
6827,1011,327,20,{850=200},{851=100;502=50},0,<>
6828,1011,328,20,{520=50},{521=50},0,<>
6829,1011,329,20,{529=300},{529=500},0,<>
6830,1011,330,20,{532=10},{533=10},1,<1;2>
6831,1011,331,20,{151=200},{152=20},0,<>
6832,1011,332,20,{453=200},{529=2000;talent_point=30},0,<>
6833,1011,333,20,{5000=50},{930=100},0,<>
6834,1011,334,20,{605=60},{502=50;452=300},0,<>
6835,1011,335,20,{124=50},{121=50},0,<>
6836,1011,336,20,{2103=50},{2103=100;16=200},0,<>
6837,1011,337,20,{4000=200},{602=100},0,<>
6838,1011,338,20,{850=250},{851=100;502=50},0,<>
6839,1011,339,20,{520=50},{4000=300},0,<>
6840,1011,340,20,{532=10},{533=10;539=50},1,<1;2;3>
6841,1011,341,20,{14=150},{500=10;talent_point=20},0,<>
6842,1011,342,20,{5000=50},{930=100},0,<>
6843,1011,343,20,{451=150},{502=50;452=300},0,<>
6844,1011,344,20,{gold=5000000},{gold=10000000},0,<>
6845,1011,345,20,{2103=50},{2103=100;16=200},0,<>
6846,1011,346,20,{902=50},{602=100},0,<>
6847,1011,347,20,{850=200},{851=100;502=50},0,<>
6848,1011,348,20,{520=50},{521=50},0,<>
6849,1011,349,20,{529=300},{529=500},0,<>
6850,1011,350,20,{532=10},{533=10},1,<1;2>
6851,1011,351,20,{151=200},{152=20},0,<>
6852,1011,352,20,{453=200},{529=2000;talent_point=30},0,<>
6853,1011,353,20,{5000=50},{930=100},0,<>
6854,1011,354,20,{605=60},{502=50;452=300},0,<>
6855,1011,355,20,{124=50},{121=50},0,<>
6856,1011,356,20,{2103=50},{2103=100;16=200},0,<>
6857,1011,357,20,{4000=200},{602=100},0,<>
6858,1011,358,20,{850=250},{851=100;502=50},0,<>
6859,1011,359,20,{520=50},{4000=300},0,<>
6860,1011,360,20,{532=10},{533=10;539=50},1,<1;2;3>
6861,1011,361,20,{14=150},{500=10;talent_point=20},0,<>
6862,1011,362,20,{5000=50},{930=100},0,<>
6863,1011,363,20,{451=150},{502=50;452=300},0,<>
6864,1011,364,20,{gold=5000000},{gold=10000000},0,<>
6865,1011,365,20,{2103=50},{2103=100;16=200},0,<>
6866,1011,366,20,{902=50},{602=100},0,<>
6867,1011,367,20,{850=200},{851=100;502=50},0,<>
6868,1011,368,20,{520=50},{521=50},0,<>
6869,1011,369,20,{529=300},{529=500},0,<>
6870,1011,370,20,{532=10},{533=10},1,<1;2>
6871,1011,371,20,{151=200},{152=20},0,<>
6872,1011,372,20,{453=200},{529=2000;talent_point=30},0,<>
6873,1011,373,20,{5000=50},{930=100},0,<>
6874,1011,374,20,{605=60},{502=50;452=300},0,<>
6875,1011,375,20,{124=50},{121=50},0,<>
6876,1011,376,20,{2103=50},{2103=100;16=200},0,<>
6877,1011,377,20,{4000=200},{602=100},0,<>
6878,1011,378,20,{850=250},{851=100;502=50},0,<>
6879,1011,379,20,{520=50},{4000=300},0,<>
6880,1011,380,20,{532=10},{533=10;539=50},1,<1;2;3>
6881,1011,381,20,{14=150},{500=10;talent_point=20},0,<>
6882,1011,382,20,{5000=50},{930=100},0,<>
6883,1011,383,20,{451=150},{502=50;452=300},0,<>
6884,1011,384,20,{gold=5000000},{gold=10000000},0,<>
6885,1011,385,20,{2103=50},{2103=100;16=200},0,<>
6886,1011,386,20,{902=50},{602=100},0,<>
6887,1011,387,20,{850=200},{851=100;502=50},0,<>
6888,1011,388,20,{520=50},{521=50},0,<>
6889,1011,389,20,{529=300},{529=500},0,<>
6890,1011,390,20,{532=10},{533=10},1,<1;2>
6891,1011,391,20,{151=200},{152=20},0,<>
6892,1011,392,20,{453=200},{529=2000;talent_point=30},0,<>
6893,1011,393,20,{5000=50},{930=100},0,<>
6894,1011,394,20,{605=60},{502=50;452=300},0,<>
6895,1011,395,20,{124=50},{121=50},0,<>
6896,1011,396,20,{2103=50},{2103=100;16=200},0,<>
6897,1011,397,20,{4000=200},{602=100},0,<>
6898,1011,398,20,{850=250},{851=100;502=50},0,<>
6899,1011,399,20,{520=50},{4000=300},0,<>
6900,1011,400,20,{532=10},{533=10;539=50},1,<1;2;3>
6901,1012,1,60,{8203=1},{2474=1;card={id=9051}},0,<>
6902,1012,2,60,{14=150},{500=10;talent_point=20},0,<>
6903,1012,3,60,{5000=50},{930=100},0,<>
6904,1012,4,60,{451=150},{502=50;452=300},0,<>
6905,1012,5,60,{gold=5000000},{gold=10000000},0,<>
6906,1012,6,60,{2103=50},{2103=100;16=200},0,<>
6907,1012,7,60,{902=50},{602=100},0,<>
6908,1012,8,60,{850=200},{851=100;502=50},0,<>
6909,1012,9,60,{520=50},{521=50},0,<>
6910,1012,10,60,{2074=1},{500=100},1,<1;2>
6911,1012,11,60,{151=200},{152=20},0,<>
6912,1012,12,60,{453=200},{529=2000;talent_point=30},0,<>
6913,1012,13,60,{5000=50},{930=100},0,<>
6914,1012,14,60,{605=60},{502=50;452=300},0,<>
6915,1012,15,60,{124=50},{121=50},0,<>
6916,1012,16,60,{2103=50},{2103=100;16=200},0,<>
6917,1012,17,60,{4000=200},{602=100},0,<>
6918,1012,18,60,{850=250},{851=100;502=50},0,<>
6919,1012,19,60,{520=50},{4000=300},0,<>
6920,1012,20,60,{6108=1},{rmb=98000;6108=2},1,<1;2;3>
6921,1012,21,60,{14=150},{500=10;talent_point=20},0,<>
6922,1012,22,60,{5000=50},{930=100},0,<>
6923,1012,23,60,{451=150},{502=50;452=300},0,<>
6924,1012,24,60,{gold=5000000},{gold=10000000},0,<>
6925,1012,25,60,{2103=50},{2103=100;16=200},0,<>
6926,1012,26,60,{902=50},{602=100},0,<>
6927,1012,27,60,{850=200},{851=100;502=50},0,<>
6928,1012,28,60,{520=50},{521=50},0,<>
6929,1012,29,60,{529=300},{529=500},0,<>
6930,1012,30,60,{2152=5},{2153=3},1,<1;2>
6931,1012,31,60,{151=200},{152=20},0,<>
6932,1012,32,60,{453=200},{529=2000;talent_point=30},0,<>
6933,1012,33,60,{5000=50},{930=100},0,<>
6934,1012,34,60,{605=60},{502=50;452=300},0,<>
6935,1012,35,60,{124=50},{121=50},0,<>
6936,1012,36,60,{2103=50},{2103=100;16=200},0,<>
6937,1012,37,60,{4000=200},{602=100},0,<>
6938,1012,38,60,{850=250},{851=100;502=50},0,<>
6939,1012,39,60,{520=50},{4000=300},0,<>
6940,1012,40,60,{gold=5000000},{503=10;2190=1},1,<1;2;3>
6941,1012,41,60,{14=150},{500=10;talent_point=20},0,<>
6942,1012,42,60,{5000=50},{930=100},0,<>
6943,1012,43,60,{451=150},{502=50;452=300},0,<>
6944,1012,44,60,{gold=5000000},{gold=10000000},0,<>
6945,1012,45,60,{2103=50},{2103=100;16=200},0,<>
6946,1012,46,60,{902=50},{602=100},0,<>
6947,1012,47,60,{850=200},{851=100;502=50},0,<>
6948,1012,48,60,{520=50},{521=50},0,<>
6949,1012,49,60,{529=300},{529=500},0,<>
6950,1012,50,60,{532=10},{533=10},1,<1;2>
6951,1012,51,60,{151=200},{152=20},0,<>
6952,1012,52,60,{453=200},{529=2000;talent_point=30},0,<>
6953,1012,53,60,{5000=50},{930=100},0,<>
6954,1012,54,60,{605=60},{502=50;452=300},0,<>
6955,1012,55,60,{124=50},{121=50},0,<>
6956,1012,56,60,{2103=50},{2103=100;16=200},0,<>
6957,1012,57,60,{4000=200},{602=100},0,<>
6958,1012,58,60,{850=250},{851=100;502=50},0,<>
6959,1012,59,60,{520=50},{4000=300},0,<>
6960,1012,60,60,{532=10},{533=10;539=50},1,<1;2;3>
6961,1012,61,60,{14=150},{500=10;talent_point=20},0,<>
6962,1012,62,60,{5000=50},{930=100},0,<>
6963,1012,63,60,{451=150},{502=50;452=300},0,<>
6964,1012,64,60,{gold=5000000},{gold=10000000},0,<>
6965,1012,65,60,{2103=50},{2103=100;16=200},0,<>
6966,1012,66,60,{902=50},{602=100},0,<>
6967,1012,67,60,{850=200},{851=100;502=50},0,<>
6968,1012,68,60,{520=50},{521=50},0,<>
6969,1012,69,60,{529=300},{529=500},0,<>
6970,1012,70,60,{532=10},{533=10},1,<1;2>
6971,1012,71,60,{151=200},{152=20},0,<>
6972,1012,72,60,{453=200},{529=2000;talent_point=30},0,<>
6973,1012,73,60,{5000=50},{930=100},0,<>
6974,1012,74,60,{605=60},{502=50;452=300},0,<>
6975,1012,75,60,{124=50},{121=50},0,<>
6976,1012,76,60,{2103=50},{2103=100;16=200},0,<>
6977,1012,77,60,{4000=200},{602=100},0,<>
6978,1012,78,60,{850=250},{851=100;502=50},0,<>
6979,1012,79,60,{520=50},{4000=300},0,<>
6980,1012,80,60,{532=10},{533=10;539=50},1,<1;2;3>
6981,1012,81,60,{14=150},{500=10;talent_point=20},0,<>
6982,1012,82,60,{5000=50},{930=100},0,<>
6983,1012,83,60,{451=150},{502=50;452=300},0,<>
6984,1012,84,60,{gold=5000000},{gold=10000000},0,<>
6985,1012,85,60,{2103=50},{2103=100;16=200},0,<>
6986,1012,86,60,{902=50},{602=100},0,<>
6987,1012,87,60,{850=200},{851=100;502=50},0,<>
6988,1012,88,60,{520=50},{521=50},0,<>
6989,1012,89,60,{529=300},{529=500},0,<>
6990,1012,90,60,{532=10},{533=10},1,<1;2>
6991,1012,91,60,{151=200},{152=20},0,<>
6992,1012,92,60,{453=200},{529=2000;talent_point=30},0,<>
6993,1012,93,60,{5000=50},{930=100},0,<>
6994,1012,94,60,{605=60},{502=50;452=300},0,<>
6995,1012,95,60,{124=50},{121=50},0,<>
6996,1012,96,60,{2103=50},{2103=100;16=200},0,<>
6997,1012,97,60,{4000=200},{602=100},0,<>
6998,1012,98,60,{850=250},{851=100;502=50},0,<>
6999,1012,99,60,{520=50},{4000=300},0,<>
7000,1012,100,60,{532=10},{533=10;539=50},1,<1;2;3>
7001,1012,101,60,{14=150},{500=10;talent_point=20},0,<>
7002,1012,102,60,{5000=50},{930=100},0,<>
7003,1012,103,60,{451=150},{502=50;452=300},0,<>
7004,1012,104,60,{gold=5000000},{gold=10000000},0,<>
7005,1012,105,60,{2103=50},{2103=100;16=200},0,<>
7006,1012,106,60,{902=50},{602=100},0,<>
7007,1012,107,60,{850=200},{851=100;502=50},0,<>
7008,1012,108,60,{520=50},{521=50},0,<>
7009,1012,109,60,{529=300},{529=500},0,<>
7010,1012,110,60,{532=10},{533=10},1,<1;2>
7011,1012,111,60,{151=200},{152=20},0,<>
7012,1012,112,60,{453=200},{529=2000;talent_point=30},0,<>
7013,1012,113,60,{5000=50},{930=100},0,<>
7014,1012,114,60,{605=60},{502=50;452=300},0,<>
7015,1012,115,60,{124=50},{121=50},0,<>
7016,1012,116,60,{2103=50},{2103=100;16=200},0,<>
7017,1012,117,60,{4000=200},{602=100},0,<>
7018,1012,118,60,{850=250},{851=100;502=50},0,<>
7019,1012,119,60,{520=50},{4000=300},0,<>
7020,1012,120,60,{532=10},{533=10;539=50},1,<1;2;3>
7021,1012,121,60,{14=150},{500=10;talent_point=20},0,<>
7022,1012,122,60,{5000=50},{930=100},0,<>
7023,1012,123,60,{451=150},{502=50;452=300},0,<>
7024,1012,124,60,{gold=5000000},{gold=10000000},0,<>
7025,1012,125,60,{2103=50},{2103=100;16=200},0,<>
7026,1012,126,60,{902=50},{602=100},0,<>
7027,1012,127,60,{850=200},{851=100;502=50},0,<>
7028,1012,128,60,{520=50},{521=50},0,<>
7029,1012,129,60,{529=300},{529=500},0,<>
7030,1012,130,60,{532=10},{533=10},1,<1;2>
7031,1012,131,60,{151=200},{152=20},0,<>
7032,1012,132,60,{453=200},{529=2000;talent_point=30},0,<>
7033,1012,133,60,{5000=50},{930=100},0,<>
7034,1012,134,60,{605=60},{502=50;452=300},0,<>
7035,1012,135,60,{124=50},{121=50},0,<>
7036,1012,136,60,{2103=50},{2103=100;16=200},0,<>
7037,1012,137,60,{4000=200},{602=100},0,<>
7038,1012,138,60,{850=250},{851=100;502=50},0,<>
7039,1012,139,60,{520=50},{4000=300},0,<>
7040,1012,140,60,{532=10},{533=10;539=50},1,<1;2;3>
7041,1012,141,60,{14=150},{500=10;talent_point=20},0,<>
7042,1012,142,60,{5000=50},{930=100},0,<>
7043,1012,143,60,{451=150},{502=50;452=300},0,<>
7044,1012,144,60,{gold=5000000},{gold=10000000},0,<>
7045,1012,145,60,{2103=50},{2103=100;16=200},0,<>
7046,1012,146,60,{902=50},{602=100},0,<>
7047,1012,147,60,{850=200},{851=100;502=50},0,<>
7048,1012,148,60,{520=50},{521=50},0,<>
7049,1012,149,60,{529=300},{529=500},0,<>
7050,1012,150,60,{532=10},{533=10},1,<1;2>
7051,1012,151,60,{151=200},{152=20},0,<>
7052,1012,152,60,{453=200},{529=2000;talent_point=30},0,<>
7053,1012,153,60,{5000=50},{930=100},0,<>
7054,1012,154,60,{605=60},{502=50;452=300},0,<>
7055,1012,155,60,{124=50},{121=50},0,<>
7056,1012,156,60,{2103=50},{2103=100;16=200},0,<>
7057,1012,157,60,{4000=200},{602=100},0,<>
7058,1012,158,60,{850=250},{851=100;502=50},0,<>
7059,1012,159,60,{520=50},{4000=300},0,<>
7060,1012,160,60,{532=10},{533=10;539=50},1,<1;2;3>
7061,1012,161,60,{14=150},{500=10;talent_point=20},0,<>
7062,1012,162,60,{5000=50},{930=100},0,<>
7063,1012,163,60,{451=150},{502=50;452=300},0,<>
7064,1012,164,60,{gold=5000000},{gold=10000000},0,<>
7065,1012,165,60,{2103=50},{2103=100;16=200},0,<>
7066,1012,166,60,{902=50},{602=100},0,<>
7067,1012,167,60,{850=200},{851=100;502=50},0,<>
7068,1012,168,60,{520=50},{521=50},0,<>
7069,1012,169,60,{529=300},{529=500},0,<>
7070,1012,170,60,{532=10},{533=10},1,<1;2>
7071,1012,171,60,{151=200},{152=20},0,<>
7072,1012,172,60,{453=200},{529=2000;talent_point=30},0,<>
7073,1012,173,60,{5000=50},{930=100},0,<>
7074,1012,174,60,{605=60},{502=50;452=300},0,<>
7075,1012,175,60,{124=50},{121=50},0,<>
7076,1012,176,60,{2103=50},{2103=100;16=200},0,<>
7077,1012,177,60,{4000=200},{602=100},0,<>
7078,1012,178,60,{850=250},{851=100;502=50},0,<>
7079,1012,179,60,{520=50},{4000=300},0,<>
7080,1012,180,60,{532=10},{533=10;539=50},1,<1;2;3>
7081,1012,181,60,{14=150},{500=10;talent_point=20},0,<>
7082,1012,182,60,{5000=50},{930=100},0,<>
7083,1012,183,60,{451=150},{502=50;452=300},0,<>
7084,1012,184,60,{gold=5000000},{gold=10000000},0,<>
7085,1012,185,60,{2103=50},{2103=100;16=200},0,<>
7086,1012,186,60,{902=50},{602=100},0,<>
7087,1012,187,60,{850=200},{851=100;502=50},0,<>
7088,1012,188,60,{520=50},{521=50},0,<>
7089,1012,189,60,{529=300},{529=500},0,<>
7090,1012,190,60,{532=10},{533=10},1,<1;2>
7091,1012,191,60,{151=200},{152=20},0,<>
7092,1012,192,60,{453=200},{529=2000;talent_point=30},0,<>
7093,1012,193,60,{5000=50},{930=100},0,<>
7094,1012,194,60,{605=60},{502=50;452=300},0,<>
7095,1012,195,60,{124=50},{121=50},0,<>
7096,1012,196,60,{2103=50},{2103=100;16=200},0,<>
7097,1012,197,60,{4000=200},{602=100},0,<>
7098,1012,198,60,{850=250},{851=100;502=50},0,<>
7099,1012,199,60,{520=50},{4000=300},0,<>
7100,1012,200,60,{532=10},{533=10;539=50},1,<1;2;3>
7101,1012,201,20,{14=150},{500=10;talent_point=20},0,<>
7102,1012,202,20,{5000=50},{930=100},0,<>
7103,1012,203,20,{451=150},{502=50;452=300},0,<>
7104,1012,204,20,{gold=5000000},{gold=10000000},0,<>
7105,1012,205,20,{2103=50},{2103=100;16=200},0,<>
7106,1012,206,20,{902=50},{602=100},0,<>
7107,1012,207,20,{850=200},{851=100;502=50},0,<>
7108,1012,208,20,{520=50},{521=50},0,<>
7109,1012,209,20,{529=300},{529=500},0,<>
7110,1012,210,20,{532=10},{533=10},1,<1;2>
7111,1012,211,20,{151=200},{152=20},0,<>
7112,1012,212,20,{453=200},{529=2000;talent_point=30},0,<>
7113,1012,213,20,{5000=50},{930=100},0,<>
7114,1012,214,20,{605=60},{502=50;452=300},0,<>
7115,1012,215,20,{124=50},{121=50},0,<>
7116,1012,216,20,{2103=50},{2103=100;16=200},0,<>
7117,1012,217,20,{4000=200},{602=100},0,<>
7118,1012,218,20,{850=250},{851=100;502=50},0,<>
7119,1012,219,20,{520=50},{4000=300},0,<>
7120,1012,220,20,{532=10},{533=10;539=50},1,<1;2;3>
7121,1012,221,20,{14=150},{500=10;talent_point=20},0,<>
7122,1012,222,20,{5000=50},{930=100},0,<>
7123,1012,223,20,{451=150},{502=50;452=300},0,<>
7124,1012,224,20,{gold=5000000},{gold=10000000},0,<>
7125,1012,225,20,{2103=50},{2103=100;16=200},0,<>
7126,1012,226,20,{902=50},{602=100},0,<>
7127,1012,227,20,{850=200},{851=100;502=50},0,<>
7128,1012,228,20,{520=50},{521=50},0,<>
7129,1012,229,20,{529=300},{529=500},0,<>
7130,1012,230,20,{532=10},{533=10},1,<1;2>
