变量名,eventID,_name,delay,sound,damageSeg,hpSeg,segInterval,shaker,music,zOrder ,move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control
283211,573001,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
283221,573002,,,,<0.3;0.3;0.4>,,<0;200;1200>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
283231,573005,,,,<1>,,<800>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
283232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;573091>,{bones=<hitman_move>},TRUE,,
283233,573091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/moren_bj.skel,{scale=0.6;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=7855;aniName=qinuolishu_skill2},,,TRUE,,
284111,574001,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
284121,574002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
284131,574003,,,,<1>,,<0>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
284211,575001,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
284221,575002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
284231,575003,,,,<1>,,<0>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
284232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{absY=550;absX=1750;delay=0;t=0}>,<{hide=true;delay=0;lastTime=4133.3}>,1,koudai_beijing/moren_bj.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=5200;aniName=gedexiaotong_skill2},,,TRUE,,
284311,576001,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
284321,576002,,,,<0.5;0.5>,,<0;166.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
284331,576004,,,,<1>,,<0>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
284332,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,<{hide=true;delay=0;lastTime=3333.3}>,,,,<90;576092>,{bones=<hitman_move>},TRUE,,
284333,576092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/yuzhou.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=7833.3;aniName=gedexiaojie_skill2},,,TRUE,,
287111,582001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
287121,582002,,,,<0.3;0.3;0.4>,,<0;266.67;400>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
287131,582005,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;266.67;333.33;366.67;300;566.67>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
287211,583001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
287221,583002,,,,<0.25;0.25;0.25;0.25>,,<0;466.67;133.33;300>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
287231,583006,,,,<0.3;0.3;0.4>,,<0;100;300>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
287311,584001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
287321,584002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
287331,584003,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;100;100;200;233.33>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
287332,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{absY=620;absX=1550;delay=500;t=0}>,<{hide=true;delay=0;lastTime=2266.67}>,,,,<90;584092>,,TRUE,,
287333,584092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/sudu_bj_guang.skel,{screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=3866.67;aniName=shuangbeiduoduobing_skill2},,,TRUE,,
289111,587001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
289121,587002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
289131,587003,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;566.6;166.6;600;166.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
289132,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{t=0;x=-300;delay=0}>,<{hide=true;delay=0;lastTime=3200}>,,,,<90;587092>,,TRUE,,
289133,587092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/moren_bj.skel,{screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=5433.3;aniName=dianfeishu_skill2},,,TRUE,,
292111,592001,,,,<0.3;0.3;0.4>,,<0;166.6;100>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
292121,592004,,,,<1>,,<560>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
292131,592012,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;250;250;200;200>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
292211,592101,,,,<0.3;0.3;0.4>,,<0;100;100>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
292221,592104,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;250;250;250;250>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
292231,592111,,,,<0.5;0.5>,,<0;100>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
292311,593001,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
292321,593002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
292331,593003,,,,<0.3;0.3;0.4>,,<0;133.3;133.3>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
292332,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;593091>,,TRUE,,
292333,593091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/haidi.skel,{screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=4166.6;aniName=pangduduhong_skill2},,,TRUE,,
292411,593101,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
292421,593102,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2>,,<0;166.6;133.3;133.3;233.3;100;233.3;100;133.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
292431,593112,,,,<0.3;0.3;0.4>,,<0;300;100>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
292432,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;593191>,,TRUE,,
292433,593191,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/haidi.skel,{screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=4166.6;aniName=pangdudulan_skill2},,,TRUE,,
296111,599001,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;200;100;200;200;200>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
296121,599007,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;266.67;200;200;100;200>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
296131,599013,,,,<0.25;0.25;0.25;0.25>,,<0;100;100;200>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
296211,600001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
296221,600002,,,,<0.5;0.5>,,<0;200>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
296231,600004,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;200;400;100;300;400>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
296311,601001,,,,<0.5;0.5>,,<0;333.33>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
296321,601003,,,,<0.1;0.1;0.1;0.1;0.1;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05>,,<0;100;100;100;100;100;100;200;100;100;100;100;100;100;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
296322,601018,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;100;100;200;100;300>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
299111,607001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
299121,607002,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;266.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
299131,607007,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2>,,<0;33.3;466.6;400;300;166.6;133.3;166.6;200>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
299211,608001,,,,<0.5;0.5>,,<0;366.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
299221,608003,,,,<0.5;0.5>,,<0;1466.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
299231,608005,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
299232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,<{zorder=-1;delay=0;lastTime=5000}>,<{absY=450;scale=1;delay=4000;t=0;x=-200}>,<{hide=true;delay=0;lastTime=4200}>,,,,<90;608092>,,TRUE,,
299233,608092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/moren_bj.skel,{scale=1;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=5000;aniName=denghuoyouling_skill2},,,TRUE,,
299311,609001,,,,<0.3;0.3;0.4>,,<0;200;666.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
299321,609004,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
299331,609005,,,,<0.25;0.25;0.25;0.25>,,<0;133.3;133.3;133.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
299332,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,{bones=<hitman_move1;hitman_move2>},TRUE,,
300111,610001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
300121,610002,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;133.33;133.33;133.33;400>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
300131,610007,,,,<0.5;0.5>,,<0;200>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
300211,611001,,,,<0.4;0.6>,,<0;300>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
300221,611003,,,,<0.3;0.3;0.4>,,<0;300;500>,{disy=10;endT=1050;beginT=950;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
300231,611006,,,,<0.5;0.5>,,<0;200>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
300311,612001,,,,<1>,,<0>,{disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
300321,612002,,,,<1>,,<0>,{disy=20;endT=200;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,FALSE,,{lifeBar={show=true}}
300331,612003,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;233.3;266.6;2100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
300332,612091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{t=0;absY=600;delay=0}>,<{hide=true;delay=0;lastTime=4100}>,,,,<90;612092;612093>,,TRUE,,
300335,612092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong.skel,{scale=0.5;screenPos=0;offsetY=0;aniLoop=false;zorder=-100;offsetX=0;lastTime=5500;aniName=shuangfuzhanlong_skill2},,,TRUE,,
300336,612093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huangtu.skel,{scale=0.5;screenPos=0;offsetY=0;aniLoop=false;zorder=-1;offsetX=0;lastTime=5500;aniName=shuangfuzhanlong_skill2},,,TRUE,,
301111,613001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
301121,613002,,,,<0.3;0.3;0.4>,,<0;366.67;366.67>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
301131,613005,,,,<0.25;0.25;0.25;0.25>,,<0;566.67;633.33;633.33>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
301211,614001,,,,<0.5;0.5>,,<0;566.67>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
301221,614003,,,,<0.5;0.5>,,<0;366.67>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
301231,614005,,,,<0.5;0.5>,,<0;2466.67>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
301232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;614091>,,TRUE,,
301233,614091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/moren_bj.skel,{scale=0.42;screenPos=0;offsetY=250;addTolayer=-1;aniLoop=false;zorder=-99;offsetX=-250;lastTime=8200;aniName=moren},,,TRUE,,
302111,615001,,,,<0.3;0.3;0.4>,,<0;66.6;66.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
302121,615004,,,,<0.25;0.25;0.25;0.25>,,<0;66.6;66.6;400>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
302131,615008,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;66.6;233.3;66.6;166.6;833.3;1000>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
302211,615101,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
302221,615102,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;66.6;100;66.6;100;66.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
302231,615108,,,,<0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625>,,<0;66.6;66.6;66.6;66.6;100;66.6;100;100;133.3;133.3;133.3;133.3;133.3;100;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
302232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;615191>,{bones=<hitman_move;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},TRUE,,
302233,615191,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/xuedi.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-99;offsetX=0;lastTime=12033.3;aniName=jihexuehua_shengdanpifu_skill2},,,TRUE,,
314111,633001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
314121,633002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
314131,633004,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314132,633005,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314133,633006,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314134,633007,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314135,633008,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314136,633009,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314211,634001,,,,<0.25;0.25;0.25;0.25>,,<0;366.6;333.3;400>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
314221,634005,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
314231,634006,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,<{hide=true;delay=0;lastTime=1200}>,,,,<90;634092;634093>,,FALSE,,
314233,634092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_shuangshoubaolong/hero_shuangshoubaolong.skel,{scale=0.66;screenPos=0;offsetY=-100;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=5000;aniName=skill2_bottom},,,FALSE,,
314234,634093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/sudu_bj_guang.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=5000;aniName=shuangshoubaolong_skill2},,,FALSE,,
314235,634007,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314236,634008,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314237,634009,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314238,634010,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314239,634011,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314311,635001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
314321,635002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
314331,635003,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314332,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,<{hide=true;delay=0;lastTime=4600}>,,,,<90;635092;635093;635094>,,FALSE,,
314333,635092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/sudu_bj_guang.skel,{scale=1;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=3;offsetX=0;lastTime=9466.6;aniName=sanshouelong_skill2},,,FALSE,,
314334,635093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huangtu.skel,{scale=1;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=2;offsetX=0;lastTime=9466.6;aniName=sanshouelong_skill2},,,FALSE,,
314335,635094,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong.skel,{scale=1;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=9466.6;aniName=sanshouelong_skill2},,,FALSE,,
314336,635004,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314337,635005,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314338,635006,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314339,635007,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
314340,635008,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
315111,636001,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
315121,636002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
315131,636003,,,,<0.25;0.25;0.25;0.25>,,<0;166.5;166.5;166.5>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
315211,637001,,,,<0.3;0.3;0.4>,,<0;166.5;166.5>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
315221,637004,,,,<0.3;0.3;0.4>,,<0;199.8;199.8>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
315231,637007,,,,<0.1;0.1;0.1;0.2;0.2;0.3>,,<0;233.1;233.1;266.4;266.4;233.1>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
315232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,<{zorder=9999;delay=0;lastTime=10000}>,,,,,,<90;637092>,{bones=<hitman_move;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},TRUE,,
