变量名,markID,_beizhu1,_beizhu2,_beizhu3,_beizhu4,star,attrType1,attrValue1,attrType2,attrValue2
4587,3101,,,,,2,0,0%,0,
4588,3101,,,,,3,0,0%,0,
4589,3101,,,,,4,0,0%,0,
4590,3101,,,,,5,0,0%,0,
4591,3101,,,,,6,0,0%,0,
4592,3101,,,,,7,0,0%,0,
4593,3101,,,,,8,0,0%,0,
4594,3101,,,,,9,0,0%,0,
4595,3101,,,,,10,0,0%,0,
4596,3101,,,,,11,0,0%,0,
4597,3101,,,,,12,0,0%,0,
4598,3111,,,,,1,0,0%,0,
4599,3111,,,,,2,0,0%,0,
4600,3111,,,,,3,0,0%,0,
4601,3111,,,,,4,0,0%,0,
4602,3111,,,,,5,0,0%,0,
4603,3111,,,,,6,0,0%,0,
4604,3111,,,,,7,0,0%,0,
4605,3111,,,,,8,0,0%,0,
4606,3111,,,,,9,0,0%,0,
4607,3111,,,,,10,0,0%,0,
4608,3111,,,,,11,0,0%,0,
4609,3111,,,,,12,0,0%,0,
4610,3121,,,,,1,0,0%,0,
4611,3121,,,,,2,0,0%,0,
4612,3121,,,,,3,0,0%,0,
4613,3121,,,,,4,0,0%,0,
4614,3121,,,,,5,0,0%,0,
4615,3121,,,,,6,0,0%,0,
4616,3121,,,,,7,0,0%,0,
4617,3121,,,,,8,0,0%,0,
4618,3121,,,,,9,0,0%,0,
4619,3121,,,,,10,0,0%,0,
4620,3121,,,,,11,0,0%,0,
4621,3121,,,,,12,0,0%,0,
4622,3131,,,,,1,0,0%,0,
4623,3131,,,,,2,0,0%,0,
4624,3131,,,,,3,0,0%,0,
4625,3131,,,,,4,0,0%,0,
4626,3131,,,,,5,0,0%,0,
4627,3131,,,,,6,0,0%,0,
4628,3131,,,,,7,0,0%,0,
4629,3131,,,,,8,0,0%,0,
4630,3131,,,,,9,0,0%,0,
4631,3131,,,,,10,0,0%,0,
4632,3131,,,,,11,0,0%,0,
4633,3131,,,,,12,0,0%,0,
4634,3141,,,,,1,8,0%,0,
4635,3141,,,,,2,8,0%,0,
4636,3141,,,,,3,8,0.10%,0,
4637,3141,,,,,4,8,0.25%,0,
4638,3141,,,,,5,8,0.40%,0,
4639,3141,,,,,6,8,0.70%,0,
4640,3141,,,,,7,8,1%,0,
4641,3141,,,,,8,8,1.30%,0,
4642,3141,,,,,9,8,1.75%,0,
4643,3141,,,,,10,8,2.20%,0,
4644,3141,,,,,11,8,2.65%,0,
4645,3141,,,,,12,8,3.25%,0,
4646,3141,,,,,13,8,3.85%,0,
4647,3141,,,,,14,8,4.45%,0,
4648,3141,,,,,15,8,5.05%,0,
4649,3141,,,,,16,8,5.65%,0,
4650,3141,,,,,17,8,6.25%,0,
4651,3141,,,,,18,8,6.85%,0,
4652,3151,,,,,1,7,0%,0,
4653,3151,,,,,2,7,0%,0,
4654,3151,,,,,3,7,0.10%,0,
4655,3151,,,,,4,7,0.25%,0,
4656,3151,,,,,5,7,0.40%,0,
4657,3151,,,,,6,7,0.70%,0,
4658,3151,,,,,7,7,1%,0,
4659,3151,,,,,8,7,1.30%,0,
4660,3151,,,,,9,7,1.75%,0,
4661,3151,,,,,10,7,2.20%,0,
4662,3151,,,,,11,7,2.65%,0,
4663,3151,,,,,12,7,3.25%,0,
4664,3151,,,,,13,7,3.85%,0,
4665,3151,,,,,14,7,4.45%,0,
4666,3151,,,,,15,7,5.05%,0,
4667,3151,,,,,16,7,5.65%,0,
4668,3151,,,,,17,7,6.25%,0,
4669,3151,,,,,18,7,6.85%,0,
4670,3161,,,,,1,9,0%,0,
4671,3161,,,,,2,9,0%,0,
4672,3161,,,,,3,9,0.10%,0,
4673,3161,,,,,4,9,0.25%,0,
4674,3161,,,,,5,9,0.40%,0,
4675,3161,,,,,6,9,0.70%,0,
4676,3161,,,,,7,9,1%,0,
4677,3161,,,,,8,9,1.30%,0,
4678,3161,,,,,9,9,1.75%,0,
4679,3161,,,,,10,9,2.20%,0,
4680,3161,,,,,11,9,2.65%,0,
4681,3161,,,,,12,9,3.25%,0,
4682,3161,,,,,13,9,3.85%,0,
4683,3161,,,,,14,9,4.45%,0,
4684,3161,,,,,15,9,5.05%,0,
4685,3161,,,,,16,9,5.65%,0,
4686,3161,,,,,17,9,6.25%,0,
4687,3161,,,,,18,9,6.85%,0,
4688,3171,,,,,1,7,0%,0,
4689,3171,,,,,2,7,0%,0,
4690,3171,,,,,3,7,0.10%,0,
4691,3171,,,,,4,7,0.25%,0,
4692,3171,,,,,5,7,0.40%,0,
4693,3171,,,,,6,7,0.70%,0,
4694,3171,,,,,7,7,1%,0,
4695,3171,,,,,8,7,1.30%,0,
4696,3171,,,,,9,7,1.75%,0,
4697,3171,,,,,10,7,2.20%,0,
4698,3171,,,,,11,7,2.65%,0,
4699,3171,,,,,12,7,3.25%,0,
4700,3171,,,,,13,7,3.85%,0,
4701,3171,,,,,14,7,4.45%,0,
4702,3171,,,,,15,7,5.05%,0,
4703,3171,,,,,16,7,5.65%,0,
4704,3171,,,,,17,7,6.25%,0,
4705,3171,,,,,18,7,6.85%,0,
4706,3181,,,,,1,10,0%,0,
4707,3181,,,,,2,10,0%,0,
4708,3181,,,,,3,10,0.10%,0,
4709,3181,,,,,4,10,0.25%,0,
4710,3181,,,,,5,10,0.40%,0,
4711,3181,,,,,6,10,0.70%,0,
4712,3181,,,,,7,10,1%,0,
4713,3181,,,,,8,10,1.30%,0,
4714,3181,,,,,9,10,1.75%,0,
4715,3181,,,,,10,10,2.20%,0,
4716,3181,,,,,11,10,2.65%,0,
4717,3181,,,,,12,10,3.25%,0,
4718,3181,,,,,13,10,3.85%,0,
4719,3181,,,,,14,10,4.45%,0,
4720,3181,,,,,15,10,5.05%,0,
4721,3181,,,,,16,10,5.65%,0,
4722,3181,,,,,17,10,6.25%,0,
4723,3181,,,,,18,10,6.85%,0,
4724,3191,,,,,1,13,0%,0,
4725,3191,,,,,2,13,0%,0,
4726,3191,,,,,3,13,0.10%,0,
4727,3191,,,,,4,13,0.25%,0,
4728,3191,,,,,5,13,0.40%,0,
4729,3191,,,,,6,13,0.70%,0,
4730,3191,,,,,7,13,1%,0,
4731,3191,,,,,8,13,1.30%,0,
4732,3191,,,,,9,13,1.75%,0,
4733,3191,,,,,10,13,2.20%,0,
4734,3191,,,,,11,13,2.65%,0,
4735,3191,,,,,12,13,3.25%,0,
4736,3191,,,,,13,13,3.85%,0,
4737,3191,,,,,14,13,4.45%,0,
4738,3191,,,,,15,13,5.05%,0,
4739,3191,,,,,16,13,5.65%,0,
4740,3191,,,,,17,13,6.25%,0,
4741,3191,,,,,18,13,6.85%,0,
4742,3201,,,,,1,8,0%,0,
4743,3201,,,,,2,8,0%,0,
4744,3201,,,,,3,8,0.10%,0,
4745,3201,,,,,4,8,0.25%,0,
4746,3201,,,,,5,8,0.40%,0,
4747,3201,,,,,6,8,0.70%,0,
4748,3201,,,,,7,8,1%,0,
4749,3201,,,,,8,8,1.30%,0,
4750,3201,,,,,9,8,1.75%,0,
4751,3201,,,,,10,8,2.20%,0,
4752,3201,,,,,11,8,2.65%,0,
4753,3201,,,,,12,8,3.25%,0,
4754,3201,,,,,13,8,3.85%,0,
4755,3201,,,,,14,8,4.45%,0,
4756,3201,,,,,15,8,5.05%,0,
4757,3201,,,,,16,8,5.65%,0,
4758,3201,,,,,17,8,6.25%,0,
4759,3201,,,,,18,8,6.85%,0,
4760,3211,,,,,1,8,0%,0,
4761,3211,,,,,2,8,0%,0,
4762,3211,,,,,3,8,0%,0,
4763,3211,,,,,4,8,0.16%,0,
4764,3211,,,,,5,8,0.48%,0,
4765,3211,,,,,6,8,0.80%,0,
4766,3211,,,,,7,8,1.44%,0,
4767,3211,,,,,8,8,2.08%,0,
4768,3211,,,,,9,8,2.72%,0,
4769,3211,,,,,10,8,3.68%,0,
4770,3211,,,,,11,8,4.64%,0,
4771,3211,,,,,12,8,5.60%,0,
4772,3211,,,,,13,8,6.56%,0,
4773,3211,,,,,14,8,7.52%,0,
4774,3211,,,,,15,8,8.48%,0,
4775,3211,,,,,16,8,9.44%,0,
4776,3211,,,,,17,8,10.40%,0,
4777,3211,,,,,18,8,11.36%,0,
4778,3221,,,,,1,7,0%,0,
4779,3221,,,,,2,7,0%,0,
4780,3221,,,,,3,7,0%,0,
4781,3221,,,,,4,7,0.16%,0,
4782,3221,,,,,5,7,0.48%,0,
4783,3221,,,,,6,7,0.80%,0,
4784,3221,,,,,7,7,1.44%,0,
4785,3221,,,,,8,7,2.08%,0,
4786,3221,,,,,9,7,2.72%,0,
4787,3221,,,,,10,7,3.68%,0,
4788,3221,,,,,11,7,4.64%,0,
4789,3221,,,,,12,7,5.60%,0,
4790,3221,,,,,13,7,6.56%,0,
4791,3221,,,,,14,7,7.52%,0,
4792,3221,,,,,15,7,8.48%,0,
4793,3221,,,,,16,7,9.44%,0,
4794,3221,,,,,17,7,10.40%,0,
4795,3221,,,,,18,7,11.36%,0,
4796,3231,,,,,1,7,0%,0,
4797,3231,,,,,2,7,0%,0,
4798,3231,,,,,3,7,0.10%,0,
4799,3231,,,,,4,7,0.25%,0,
4800,3231,,,,,5,7,0.40%,0,
4801,3231,,,,,6,7,0.70%,0,
4802,3231,,,,,7,7,1%,0,
4803,3231,,,,,8,7,1.30%,0,
4804,3231,,,,,9,7,1.75%,0,
4805,3231,,,,,10,7,2.20%,0,
4806,3231,,,,,11,7,2.65%,0,
4807,3231,,,,,12,7,3.25%,0,
4808,3231,,,,,13,7,3.85%,0,
4809,3231,,,,,14,7,4.45%,0,
4810,3231,,,,,15,7,5.05%,0,
4811,3231,,,,,16,7,5.65%,0,
4812,3231,,,,,17,7,6.25%,0,
4813,3231,,,,,18,7,6.85%,0,
4814,3241,,,,,1,1,0%,0,
4815,3241,,,,,2,1,0%,0,
4816,3241,,,,,3,1,0%,0,
4817,3241,,,,,4,1,0.11%,0,
4818,3241,,,,,5,1,0.34%,0,
4819,3241,,,,,6,1,0.56%,0,
4820,3241,,,,,7,1,1.01%,0,
4821,3241,,,,,8,1,1.46%,0,
4822,3241,,,,,9,1,1.90%,0,
4823,3241,,,,,10,1,2.58%,0,
4824,3241,,,,,11,1,3.25%,0,
4825,3241,,,,,12,1,3.92%,0,
4826,3241,,,,,13,1,4.59%,0,
4827,3241,,,,,14,1,5.26%,0,
4828,3241,,,,,15,1,5.93%,0,
4829,3241,,,,,16,1,6.60%,0,
4830,3241,,,,,17,1,7.27%,0,
4831,3241,,,,,18,1,7.94%,0,
4832,3251,,,,,1,13,0%,0,
4833,3251,,,,,2,13,0%,0,
4834,3251,,,,,3,13,0.10%,0,
4835,3251,,,,,4,13,0.25%,0,
4836,3251,,,,,5,13,0.40%,0,
4837,3251,,,,,6,13,0.70%,0,
4838,3251,,,,,7,13,1%,0,
4839,3251,,,,,8,13,1.30%,0,
4840,3251,,,,,9,13,1.75%,0,
4841,3251,,,,,10,13,2.20%,0,
4842,3251,,,,,11,13,2.65%,0,
4843,3251,,,,,12,13,3.25%,0,
4844,3251,,,,,13,13,3.85%,0,
4845,3251,,,,,14,13,4.45%,0,
4846,3251,,,,,15,13,5.05%,0,
4847,3251,,,,,16,13,5.65%,0,
4848,3251,,,,,17,13,6.25%,0,
4849,3251,,,,,18,13,6.85%,0,
4850,3261,,,,,1,10,0%,0,
4851,3261,,,,,2,10,0%,0,
4852,3261,,,,,3,10,0%,0,
4853,3261,,,,,4,10,0.16%,0,
4854,3261,,,,,5,10,0.48%,0,
4855,3261,,,,,6,10,0.80%,0,
4856,3261,,,,,7,10,1.44%,0,
4857,3261,,,,,8,10,2.08%,0,
4858,3261,,,,,9,10,2.72%,0,
4859,3261,,,,,10,10,3.68%,0,
4860,3261,,,,,11,10,4.64%,0,
4861,3261,,,,,12,10,5.60%,0,
4862,3261,,,,,13,10,6.56%,0,
4863,3261,,,,,14,10,7.52%,0,
4864,3261,,,,,15,10,8.48%,0,
4865,3261,,,,,16,10,9.44%,0,
4866,3261,,,,,17,10,10.40%,0,
4867,3261,,,,,18,10,11.36%,0,
4868,3271,,,,,1,7,0%,0,
4869,3271,,,,,2,7,0%,0,
4870,3271,,,,,3,7,0%,0,
4871,3271,,,,,4,7,0.16%,0,
4872,3271,,,,,5,7,0.48%,0,
4873,3271,,,,,6,7,0.80%,0,
4874,3271,,,,,7,7,1.44%,0,
4875,3271,,,,,8,7,2.08%,0,
4876,3271,,,,,9,7,2.72%,0,
4877,3271,,,,,10,7,3.68%,0,
4878,3271,,,,,11,7,4.64%,0,
4879,3271,,,,,12,7,5.60%,0,
4880,3271,,,,,13,7,6.56%,0,
4881,3271,,,,,14,7,7.52%,0,
4882,3271,,,,,15,7,8.48%,0,
4883,3271,,,,,16,7,9.44%,0,
4884,3271,,,,,17,7,10.40%,0,
4885,3271,,,,,18,7,11.36%,0,
4886,3281,,,,,1,1,0%,0,
4887,3281,,,,,2,1,0.06%,0,
4888,3281,,,,,3,1,0.11%,0,
4889,3281,,,,,4,1,0.17%,0,
4890,3281,,,,,5,1,0.28%,0,
4891,3281,,,,,6,1,0.39%,0,
4892,3281,,,,,7,1,0.56%,0,
4893,3281,,,,,8,1,0.73%,0,
4894,3281,,,,,9,1,0.95%,0,
4895,3281,,,,,10,1,1.18%,0,
4896,3281,,,,,11,1,1.40%,0,
4897,3281,,,,,12,1,1.68%,0,
4898,3281,,,,,13,1,2.00%,0,
4899,3281,,,,,14,1,2.40%,0,
4900,3281,,,,,15,1,2.80%,0,
4901,3281,,,,,16,1,3.20%,0,
4902,3281,,,,,17,1,3.80%,0,
4903,3281,,,,,18,1,4.20%,0,
4904,3291,,,,,1,8,0%,0,
4905,3291,,,,,2,8,0.08%,0,
4906,3291,,,,,3,8,0.16%,0,
4907,3291,,,,,4,8,0.24%,0,
4908,3291,,,,,5,8,0.40%,0,
4909,3291,,,,,6,8,0.56%,0,
4910,3291,,,,,7,8,0.80%,0,
4911,3291,,,,,8,8,1.04%,0,
4912,3291,,,,,9,8,1.36%,0,
4913,3291,,,,,10,8,1.68%,0,
4914,3291,,,,,11,8,2%,0,
4915,3291,,,,,12,8,2.40%,0,
4916,3291,,,,,13,8,2.80%,0,
4917,3291,,,,,14,8,3.20%,0,
4918,3291,,,,,15,8,3.60%,0,
4919,3291,,,,,16,8,4.00%,0,
4920,3291,,,,,17,8,4.50%,0,
4921,3291,,,,,18,8,5.00%,0,
4922,3301,,,,,1,10,0%,0,
4923,3301,,,,,2,10,0%,0,
4924,3301,,,,,3,10,0.10%,0,
4925,3301,,,,,4,10,0.25%,0,
4926,3301,,,,,5,10,0.40%,0,
4927,3301,,,,,6,10,0.70%,0,
4928,3301,,,,,7,10,1%,0,
4929,3301,,,,,8,10,1.30%,0,
4930,3301,,,,,9,10,1.75%,0,
4931,3301,,,,,10,10,2.20%,0,
4932,3301,,,,,11,10,2.65%,0,
4933,3301,,,,,12,10,3.25%,0,
4934,3301,,,,,13,10,3.70%,0,
4935,3301,,,,,14,10,4.20%,0,
4936,3301,,,,,15,10,4.69%,0,
4937,3301,,,,,16,10,5.19%,0,
4938,3301,,,,,17,10,5.68%,0,
4939,3301,,,,,18,10,6.18%,0,
4940,3311,,,,,1,0,0%,0,
4941,3311,,,,,2,0,0%,0,
4942,3311,,,,,3,0,0%,0,
4943,3311,,,,,4,0,0%,0,
4944,3311,,,,,5,0,0%,0,
4945,3311,,,,,6,0,0%,0,
4946,3311,,,,,7,0,0%,0,
4947,3311,,,,,8,0,0%,0,
4948,3311,,,,,9,0,0%,0,
4949,3311,,,,,10,0,0%,0,
4950,3311,,,,,11,0,0%,0,
4951,3311,,,,,12,0,0%,0,
4952,3321,,,,,1,0,0%,0,
4953,3321,,,,,2,0,0%,0,
4954,3321,,,,,3,0,0%,0,
4955,3321,,,,,4,0,0%,0,
4956,3321,,,,,5,0,0%,0,
4957,3321,,,,,6,0,0%,0,
4958,3321,,,,,7,0,0%,0,
4959,3321,,,,,8,0,0%,0,
4960,3321,,,,,9,0,0%,0,
4961,3321,,,,,10,0,0%,0,
4962,3321,,,,,11,0,0%,0,
4963,3321,,,,,12,0,0%,0,
4964,3331,,,,,1,0,0%,0,
4965,3331,,,,,2,0,0%,0,
4966,3331,,,,,3,0,0%,0,
4967,3331,,,,,4,0,0%,0,
4968,3331,,,,,5,0,0%,0,
4969,3331,,,,,6,0,0%,0,
4970,3331,,,,,7,0,0%,0,
4971,3331,,,,,8,0,0%,0,
4972,3331,,,,,9,0,0%,0,
4973,3331,,,,,10,0,0%,0,
4974,3331,,,,,11,0,0%,0,
4975,3331,,,,,12,0,0%,0,
4976,3341,,,,,1,10,0%,0,
4977,3341,,,,,2,10,0.08%,0,
4978,3341,,,,,3,10,0.16%,0,
4979,3341,,,,,4,10,0.24%,0,
4980,3341,,,,,5,10,0.40%,0,
4981,3341,,,,,6,10,0.56%,0,
4982,3341,,,,,7,10,0.80%,0,
4983,3341,,,,,8,10,1.04%,0,
4984,3341,,,,,9,10,1.36%,0,
4985,3341,,,,,10,10,1.68%,0,
4986,3341,,,,,11,10,2%,0,
4987,3341,,,,,12,10,2.40%,0,
4988,3341,,,,,13,10,2.80%,0,
4989,3341,,,,,14,10,3.20%,0,
4990,3341,,,,,15,10,3.60%,0,
4991,3341,,,,,16,10,4.00%,0,
4992,3341,,,,,17,10,4.50%,0,
4993,3341,,,,,18,10,5.00%,0,
4994,3351,,,,,1,1,0%,0,
4995,3351,,,,,2,1,0%,0,
4996,3351,,,,,3,1,0.07%,0,
4997,3351,,,,,4,1,0.18%,0,
4998,3351,,,,,5,1,0.28%,0,
4999,3351,,,,,6,1,0.49%,0,
5000,3351,,,,,7,1,0.70%,0,
5001,3351,,,,,8,1,0.91%,0,
5002,3351,,,,,9,1,1.23%,0,
5003,3351,,,,,10,1,1.54%,0,
5004,3351,,,,,11,1,1.86%,0,
5005,3351,,,,,12,1,2.28%,0,
5006,3351,,,,,13,1,2.70%,0,
5007,3351,,,,,14,1,3.12%,0,
5008,3351,,,,,15,1,3.54%,0,
5009,3351,,,,,16,1,3.96%,0,
5010,3351,,,,,17,1,4.38%,0,
5011,3351,,,,,18,1,4.80%,0,
5012,3361,,,,,1,0,0%,0,
5013,3361,,,,,2,0,0%,0,
5014,3361,,,,,3,0,0%,0,
5015,3361,,,,,4,0,0%,0,
5016,3361,,,,,5,0,0%,0,
5017,3361,,,,,6,0,0%,0,
5018,3361,,,,,7,0,0%,0,
5019,3361,,,,,8,0,0%,0,
5020,3361,,,,,9,0,0%,0,
5021,3361,,,,,10,0,0%,0,
5022,3361,,,,,11,0,0%,0,
5023,3361,,,,,12,0,0%,0,
5024,3371,,,,,1,0,0%,0,
5025,3371,,,,,2,0,0%,0,
5026,3371,,,,,3,0,0%,0,
5027,3371,,,,,4,0,0%,0,
5028,3371,,,,,5,0,0%,0,
5029,3371,,,,,6,0,0%,0,
5030,3371,,,,,7,0,0%,0,
5031,3371,,,,,8,0,0%,0,
5032,3371,,,,,9,0,0%,0,
5033,3371,,,,,10,0,0%,0,
5034,3371,,,,,11,0,0%,0,
5035,3371,,,,,12,0,0%,0,
5036,3381,,,,,1,0,0%,0,
5037,3381,,,,,2,0,0%,0,
5038,3381,,,,,3,0,0%,0,
5039,3381,,,,,4,0,0%,0,
5040,3381,,,,,5,0,0%,0,
5041,3381,,,,,6,0,0%,0,
5042,3381,,,,,7,0,0%,0,
5043,3381,,,,,8,0,0%,0,
5044,3381,,,,,9,0,0%,0,
5045,3381,,,,,10,0,0%,0,
5046,3381,,,,,11,0,0%,0,
5047,3381,,,,,12,0,0%,0,
5048,3391,,,,,1,0,0%,0,
5049,3391,,,,,2,0,0%,0,
5050,3391,,,,,3,0,0%,0,
5051,3391,,,,,4,0,0%,0,
5052,3391,,,,,5,0,0%,0,
5053,3391,,,,,6,0,0%,0,
5054,3391,,,,,7,0,0%,0,
5055,3391,,,,,8,0,0%,0,
5056,3391,,,,,9,0,0%,0,
5057,3391,,,,,10,0,0%,0,
5058,3391,,,,,11,0,0%,0,
5059,3391,,,,,12,0,0%,0,
5060,3401,,,,,1,0,0%,0,
5061,3401,,,,,2,0,0%,0,
5062,3401,,,,,3,0,0%,0,
5063,3401,,,,,4,0,0%,0,
5064,3401,,,,,5,0,0%,0,
5065,3401,,,,,6,0,0%,0,
5066,3401,,,,,7,0,0%,0,
5067,3401,,,,,8,0,0%,0,
5068,3401,,,,,9,0,0%,0,
5069,3401,,,,,10,0,0%,0,
5070,3401,,,,,11,0,0%,0,
5071,3401,,,,,12,0,0%,0,
5072,3411,,,,,1,9,0%,0,
5073,3411,,,,,2,9,0%,0,
5074,3411,,,,,3,9,0.10%,0,
5075,3411,,,,,4,9,0.25%,0,
5076,3411,,,,,5,9,0.40%,0,
5077,3411,,,,,6,9,0.70%,0,
5078,3411,,,,,7,9,1%,0,
5079,3411,,,,,8,9,1.30%,0,
5080,3411,,,,,9,9,1.75%,0,
5081,3411,,,,,10,9,2.20%,0,
5082,3411,,,,,11,9,2.65%,0,
5083,3411,,,,,12,9,3.25%,0,
5084,3411,,,,,13,9,3.85%,0,
5085,3411,,,,,14,9,4.45%,0,
5086,3411,,,,,15,9,5.05%,0,
5087,3411,,,,,16,9,5.65%,0,
5088,3411,,,,,17,9,6.25%,0,
5089,3411,,,,,18,9,6.85%,0,
5090,3421,,,,,1,0,0%,0,
5091,3421,,,,,2,0,0%,0,
5092,3421,,,,,3,0,0%,0,
5093,3421,,,,,4,0,0%,0,
5094,3421,,,,,5,0,0%,0,
5095,3421,,,,,6,0,0%,0,
5096,3421,,,,,7,0,0%,0,
5097,3421,,,,,8,0,0%,0,
5098,3421,,,,,9,0,0%,0,
5099,3421,,,,,10,0,0%,0,
5100,3421,,,,,11,0,0%,0,
5101,3421,,,,,12,0,0%,0,
5102,3431,,,,,1,10,0%,0,
5103,3431,,,,,2,10,0.08%,0,
5104,3431,,,,,3,10,0.16%,0,
5105,3431,,,,,4,10,0.24%,0,
5106,3431,,,,,5,10,0.40%,0,
5107,3431,,,,,6,10,0.56%,0,
5108,3431,,,,,7,10,0.80%,0,
5109,3431,,,,,8,10,1.04%,0,
5110,3431,,,,,9,10,1.36%,0,
5111,3431,,,,,10,10,1.68%,0,
5112,3431,,,,,11,10,2%,0,
5113,3431,,,,,12,10,2.40%,0,
5114,3431,,,,,13,10,2.80%,0,
5115,3431,,,,,14,10,3.20%,0,
5116,3431,,,,,15,10,3.60%,0,
5117,3431,,,,,16,10,4.00%,0,
5118,3431,,,,,17,10,4.50%,0,
5119,3431,,,,,18,10,5.00%,0,
5120,3441,,,,,1,0,0%,0,
5121,3441,,,,,2,0,0%,0,
5122,3441,,,,,3,0,0%,0,
5123,3441,,,,,4,0,0%,0,
5124,3441,,,,,5,0,0%,0,
5125,3441,,,,,6,0,0%,0,
5126,3441,,,,,7,0,0%,0,
5127,3441,,,,,8,0,0%,0,
5128,3441,,,,,9,0,0%,0,
5129,3441,,,,,10,0,0%,0,
5130,3441,,,,,11,0,0%,0,
5131,3441,,,,,12,0,0%,0,
5132,3451,,,,,1,0,0%,0,
5133,3451,,,,,2,0,0%,0,
5134,3451,,,,,3,0,0%,0,
5135,3451,,,,,4,0,0%,0,
5136,3451,,,,,5,0,0%,0,
5137,3451,,,,,6,0,0%,0,
5138,3451,,,,,7,0,0%,0,
5139,3451,,,,,8,0,0%,0,
5140,3451,,,,,9,0,0%,0,
5141,3451,,,,,10,0,0%,0,
5142,3451,,,,,11,0,0%,0,
5143,3451,,,,,12,0,0%,0,
5144,3461,,,,,1,0,0%,0,
5145,3461,,,,,2,0,0%,0,
5146,3461,,,,,3,0,0%,0,
5147,3461,,,,,4,0,0%,0,
5148,3461,,,,,5,0,0%,0,
5149,3461,,,,,6,0,0%,0,
5150,3461,,,,,7,0,0%,0,
5151,3461,,,,,8,0,0%,0,
5152,3461,,,,,9,0,0%,0,
5153,3461,,,,,10,0,0%,0,
5154,3461,,,,,11,0,0%,0,
5155,3461,,,,,12,0,0%,0,
5156,3471,,,,,1,8,0%,0,
5157,3471,,,,,2,8,0.08%,0,
5158,3471,,,,,3,8,0.16%,0,
5159,3471,,,,,4,8,0.24%,0,
5160,3471,,,,,5,8,0.40%,0,
5161,3471,,,,,6,8,0.56%,0,
5162,3471,,,,,7,8,0.80%,0,
5163,3471,,,,,8,8,1.04%,0,
5164,3471,,,,,9,8,1.36%,0,
5165,3471,,,,,10,8,1.68%,0,
5166,3471,,,,,11,8,2%,0,
5167,3471,,,,,12,8,2.40%,0,
5168,3471,,,,,13,8,2.80%,0,
5169,3471,,,,,14,8,3.20%,0,
5170,3471,,,,,15,8,3.60%,0,
5171,3471,,,,,16,8,4.00%,0,
5172,3471,,,,,17,8,4.50%,0,
5173,3471,,,,,18,8,5.00%,0,
5174,3481,,,,,1,0,0%,0,
5175,3481,,,,,2,0,0%,0,
5176,3481,,,,,3,0,0%,0,
5177,3481,,,,,4,0,0%,0,
5178,3481,,,,,5,0,0%,0,
5179,3481,,,,,6,0,0%,0,
5180,3481,,,,,7,0,0%,0,
5181,3481,,,,,8,0,0%,0,
5182,3481,,,,,9,0,0%,0,
5183,3481,,,,,10,0,0%,0,
5184,3481,,,,,11,0,0%,0,
5185,3481,,,,,12,0,0%,0,
5186,3491,,,,,1,0,0%,0,
5187,3491,,,,,2,0,0%,0,
5188,3491,,,,,3,0,0%,0,
5189,3491,,,,,4,0,0%,0,
5190,3491,,,,,5,0,0%,0,
5191,3491,,,,,6,0,0%,0,
5192,3491,,,,,7,0,0%,0,
5193,3491,,,,,8,0,0%,0,
5194,3491,,,,,9,0,0%,0,
5195,3491,,,,,10,0,0%,0,
5196,3491,,,,,11,0,0%,0,
5197,3491,,,,,12,0,0%,0,
5198,3501,,,,,1,10,0%,0,
5199,3501,,,,,2,10,0.08%,0,
5200,3501,,,,,3,10,0.16%,0,
5201,3501,,,,,4,10,0.24%,0,
5202,3501,,,,,5,10,0.40%,0,
5203,3501,,,,,6,10,0.56%,0,
5204,3501,,,,,7,10,0.80%,0,
5205,3501,,,,,8,10,1.04%,0,
5206,3501,,,,,9,10,1.36%,0,
5207,3501,,,,,10,10,1.68%,0,
5208,3501,,,,,11,10,2%,0,
5209,3501,,,,,12,10,2.40%,0,
5210,3501,,,,,13,10,2.80%,0,
5211,3501,,,,,14,10,3.20%,0,
5212,3501,,,,,15,10,3.60%,0,
5213,3501,,,,,16,10,4.00%,0,
5214,3501,,,,,17,10,4.50%,0,
5215,3501,,,,,18,10,5.00%,0,
5216,3511,,,,,1,7,0%,0,
5217,3511,,,,,2,7,0.08%,0,
5218,3511,,,,,3,7,0.16%,0,
5219,3511,,,,,4,7,0.24%,0,
5220,3511,,,,,5,7,0.40%,0,
5221,3511,,,,,6,7,0.56%,0,
5222,3511,,,,,7,7,0.80%,0,
5223,3511,,,,,8,7,1.04%,0,
5224,3511,,,,,9,7,1.36%,0,
5225,3511,,,,,10,7,1.68%,0,
5226,3511,,,,,11,7,2%,0,
5227,3511,,,,,12,7,2.40%,0,
5228,3511,,,,,13,7,2.80%,0,
5229,3511,,,,,14,7,3.20%,0,
5230,3511,,,,,15,7,3.60%,0,
5231,3511,,,,,16,7,4.00%,0,
5232,3511,,,,,17,7,4.50%,0,
5233,3511,,,,,18,7,5.00%,0,
5234,3521,,,,,1,0,0%,0,
5235,3521,,,,,2,0,0%,0,
5236,3521,,,,,3,0,0%,0,
5237,3521,,,,,4,0,0%,0,
5238,3521,,,,,5,0,0%,0,
5239,3521,,,,,6,0,0%,0,
5240,3521,,,,,7,0,0%,0,
5241,3521,,,,,8,0,0%,0,
5242,3521,,,,,9,0,0%,0,
5243,3521,,,,,10,0,0%,0,
5244,3521,,,,,11,0,0%,0,
5245,3521,,,,,12,0,0%,0,
5246,3531,,,,,1,0,0%,0,
