变量名,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,storyNames_tw,storyNames_en,weatherTypeId
80551,80123,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80552,80123,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80553,80124,,1,<0;0;0;301241;0;291772>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80554,80124,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80555,80124,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80556,80124,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80557,80124,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80558,80124,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80559,80124,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80560,80124,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80561,80124,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80562,80124,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80563,80124,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80564,80124,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80565,80125,,1,<291921;291921;291921;291921;301251;291921>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80566,80125,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80567,80125,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80568,80125,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80569,80125,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80570,80125,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80571,80125,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80572,80125,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80573,80125,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80574,80125,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80575,80125,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80576,80125,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80577,80126,,1,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80578,80126,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80579,80126,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80580,80126,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80581,80126,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80582,80126,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80583,80126,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80584,80126,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80585,80126,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80586,80126,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80587,80126,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80588,80126,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80589,80131,,1,<293021;293021;293021;291082;301311;291082>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80590,80131,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80591,80131,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80592,80131,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80593,80131,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80594,80131,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80595,80131,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80596,80131,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80597,80131,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80598,80131,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80599,80131,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80600,80131,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80601,80132,,1,<290641;290641;290641;292361;301321;292361>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80602,80132,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80603,80132,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80604,80132,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80605,80132,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80606,80132,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80607,80132,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80608,80132,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80609,80132,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80610,80132,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80611,80132,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80612,80132,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80613,80133,,1,<290632;290632;290632;290632;301331;290632>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80614,80133,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80615,80133,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80616,80133,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80617,80133,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80618,80133,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80619,80133,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80620,80133,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80621,80133,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80622,80133,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80623,80133,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80624,80133,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80625,80134,,1,<290632;290632;290632;290632;301341;290632>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80626,80134,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80627,80134,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80628,80134,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80629,80134,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80630,80134,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80631,80134,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80632,80134,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80633,80134,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80634,80134,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80635,80134,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80636,80134,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80637,80135,,1,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80638,80135,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80639,80135,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80640,80135,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80641,80135,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80642,80135,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80643,80135,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80644,80135,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80645,80135,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80646,80135,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80647,80135,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80648,80135,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80649,80136,,1,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80650,80136,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80651,80136,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80652,80136,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80653,80136,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80654,80136,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80655,80136,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80656,80136,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80657,80136,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80658,80136,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80659,80136,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80660,80136,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80661,80141,,1,<291313;290632;290024;291241;301411;293303>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80662,80141,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80663,80141,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80664,80141,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80665,80141,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80666,80141,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80667,80141,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80668,80141,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80669,80141,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80670,80141,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80671,80141,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80672,80141,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80673,80142,,1,<292302;293021;291921;291082;301421;293502>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80674,80142,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80675,80142,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80676,80142,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80677,80142,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80678,80142,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80679,80142,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80680,80142,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80681,80142,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80682,80142,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80683,80142,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80684,80142,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80685,80143,,1,<0;291241;0;0;301431;0>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80686,80143,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80687,80143,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80688,80143,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80689,80143,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80690,80143,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80691,80143,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80692,80143,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80693,80143,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80694,80143,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80695,80143,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80696,80143,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80697,80144,,1,<0;0;0;0;301441;0>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80698,80144,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80699,80144,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80700,80144,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80701,80144,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80702,80144,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80703,80144,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80704,80144,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80705,80144,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80706,80144,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80707,80144,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80708,80144,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80709,80145,,1,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80710,80145,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80711,80145,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80712,80145,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80713,80145,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80714,80145,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80715,80145,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80716,80145,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80717,80145,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80718,80145,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80719,80145,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80720,80145,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80721,80146,,1,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80722,80146,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80723,80146,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80724,80146,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80725,80146,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80726,80146,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80727,80146,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80728,80146,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80729,80146,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80730,80146,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80731,80146,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80732,80146,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80733,80151,,1,<291921;290382;290024;291241;301511;291961>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80734,80151,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80735,80151,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80736,80151,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80737,80151,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80738,80151,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80739,80151,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80740,80151,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80741,80151,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80742,80151,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80743,80151,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80744,80151,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
80745,80201,,1,<290171;302011;290282;292301;0;293561>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80746,80201,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80747,80201,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80748,80201,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80749,80201,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80750,80201,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80751,80201,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80752,80201,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80753,80201,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80754,80201,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80755,80201,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80756,80201,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80757,80202,,1,<290341;290071;290351;290033;302021;290051>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80758,80202,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80759,80202,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80760,80202,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80761,80202,,5,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80762,80202,,6,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80763,80202,,7,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80764,80202,,8,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80765,80202,,9,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80766,80202,,10,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80767,80202,,11,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80768,80202,,12,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80769,80203,,1,<290711;291421;290061;290471;302031;291442>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80770,80203,,2,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80771,80203,,3,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
80772,80203,,4,<>,,FALSE,,,,1,1,1,1,1,1,stage/xcdg.csv,<>,<>,<>,<>,<>,<>,
